Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Max Kilman,eng ENG,DF,25-315,29.0,18,0.62,17,0,0,1,0,0,2,0.07,1,0,0,1,0,0,Matches
José Sá,pt POR,GK,30-076,29.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rúben Neves,pt POR,MF,26-021,27.6,62,2.25,46,5,3,2,2,4,2,0.07,2,0,0,0,0,0,Matches
Nélson Semedo,pt POR,DF,29-138,20.8,25,1.2,20,0,0,3,2,0,2,0.1,2,0,0,0,0,0,Matches
Matheus Nunes,pt POR,MF,24-219,19.8,43,2.17,37,1,2,2,1,0,3,0.15,3,0,0,0,0,0,Matches
João Moutinho,pt POR,MF,36-207,18.9,63,3.33,47,13,0,2,1,0,3,0.16,3,0,0,0,0,0,Matches
Daniel Podence,pt POR,"FW,MF",27-164,17.3,61,3.54,41,6,3,8,2,1,2,0.12,1,0,1,0,0,0,Matches
Nathan Collins,ie IRL,DF,21-338,17.5,10,0.57,8,0,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Jonny Castro,es ESP,DF,29-031,14.0,24,1.71,20,0,0,0,3,1,1,0.07,1,0,0,0,0,0,Matches
Hugo Bueno,es ESP,DF,20-197,11.8,23,1.94,18,4,0,1,0,0,1,0.08,1,0,0,0,0,0,Matches
Adama Traoré,es ESP,"FW,MF",27-068,13.8,39,2.83,33,0,2,1,3,0,3,0.22,2,0,0,1,0,0,Matches
Pedro Neto,pt POR,"FW,MF",23-025,8.3,32,3.87,17,5,2,3,4,1,5,0.6,4,0,0,1,0,0,Matches
Rayan Aït Nouri,dz ALG,DF,21-301,11.5,23,2.01,14,2,4,1,2,0,0,0.0,0,0,0,0,0,0,Matches
Craig Dawson,eng ENG,DF,32-332,8.2,5,0.61,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Diego Costa,es ESP,FW,34-178,8.2,12,1.47,7,0,2,3,0,0,0,0.0,0,0,0,0,0,0,Matches
Hwang Hee-chan,kr KOR,FW,27-067,7.9,18,2.27,16,0,1,0,1,0,2,0.25,2,0,0,0,0,0,Matches
Mario Lemina,ga GAB,MF,29-214,7.1,4,0.56,3,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Gonçalo Guedes,pt POR,"FW,MF",26-125,7.9,27,3.44,15,3,1,2,5,1,1,0.13,1,0,0,0,0,0,Matches
Raúl Jiménez,mx MEX,FW,31-333,8.3,16,1.94,11,0,1,3,1,0,2,0.24,1,0,0,1,0,0,Matches
Pablo Sarabia,es ESP,"FW,MF",30-327,6.2,24,3.86,16,5,0,3,0,0,0,0.0,0,0,0,0,0,0,Matches
Matheus Cunha,br BRA,FW,23-311,5.7,12,2.09,9,1,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Toti Gomes,pt POR,DF,24-077,4.4,5,1.13,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Boubacar Traoré,ml MLI,MF,21-226,4.3,6,1.41,6,0,0,0,0,0,2,0.47,2,0,0,0,0,0,Matches
Leander Dendoncker,be BEL,MF,27-353,2.4,4,1.68,3,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Morgan Gibbs-White,eng ENG,"FW,MF",23-066,2.0,4,2.0,2,1,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Joseph Hodge,ie IRL,MF,20-201,1.9,2,1.07,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
João Gomes,br BRA,"MF,FW",22-050,1.8,6,3.4,5,0,0,1,0,0,2,1.13,1,0,0,1,0,0,Matches
Sasa Kalajdzic,at AUT,FW,25-270,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Chem Campbell,wls WAL,"FW,MF",20-094,0.8,2,2.43,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Dexter Lembikisa,jm JAM,DF,19-150,0.3,1,3.91,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Connor Ronan,ie IRL,MF,25-028,0.0,1,90.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.3,29.0,572,19.72,426,46,24,37,29,10,33,1.14,27,0,1,5,0,0,
Opponent Total,,,27.2,29.0,699,24.1,503,56,30,50,43,17,71,2.45,50,4,4,5,4,4,
