Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Max Kilman,eng ENG,DF,25-315,29.0,1440,1731,83.2,28172,10233,485,526,92.2,794,858,92.5,144,305,47.2,0,0.1,0.6,-0.1,2,112,6,1,111,Matches
José Sá,pt POR,GK,30-076,29.0,713,985,72.4,17553,11662,175,178,98.3,377,387,97.4,159,412,38.6,0,0.0,0.0,0.0,0,10,0,0,0,Matches
Rúben Neves,pt POR,MF,26-021,27.6,1477,1775,83.2,31529,8500,485,536,90.5,710,787,90.2,268,390,68.7,0,1.1,1.1,-1.1,23,178,13,1,189,Matches
Nélson Semedo,pt POR,DF,29-138,20.8,873,1079,80.9,13283,4316,499,543,91.9,314,388,80.9,45,91,49.5,1,0.6,0.8,0.4,9,74,11,5,78,Matches
Matheus Nunes,pt POR,MF,24-219,19.8,597,755,79.1,11030,2178,286,335,85.4,210,243,86.4,88,128,68.8,1,1.9,1.0,-0.9,21,57,12,3,63,Matches
João Moutinho,pt POR,MF,36-207,18.9,803,993,80.9,14859,3967,299,338,88.5,396,458,86.5,87,137,63.5,2,2.5,1.9,-0.5,34,101,22,4,128,Matches
Daniel Podence,pt POR,"FW,MF",27-164,17.3,403,595,67.7,6640,2013,208,275,75.6,128,188,68.1,45,76,59.2,0,2.2,1.7,-2.2,31,32,32,5,86,Matches
Nathan Collins,ie IRL,DF,21-338,17.5,894,1009,88.6,18084,6217,263,289,91.0,506,538,94.1,108,156,69.2,0,0.1,0.2,-0.1,2,65,2,0,60,Matches
Jonny Castro,es ESP,DF,29-031,14.0,701,832,84.3,11101,3638,382,419,91.2,264,305,86.6,44,62,71.0,0,1.0,0.8,-1.0,5,60,10,2,70,Matches
Hugo Bueno,es ESP,DF,20-197,11.8,451,557,81.0,6198,1829,287,311,92.3,137,172,79.7,13,37,35.1,1,0.6,0.7,0.4,11,22,9,5,32,Matches
Adama Traoré,es ESP,"FW,MF",27-068,13.8,281,424,66.3,4190,1030,174,232,75.0,71,108,65.7,23,38,60.5,1,3.5,2.9,-2.5,21,14,19,13,31,Matches
Pedro Neto,pt POR,"FW,MF",23-025,8.3,229,306,74.8,3675,841,133,147,90.5,66,95,69.5,23,44,52.3,0,1.4,1.2,-1.4,15,10,8,4,20,Matches
Rayan Aït Nouri,dz ALG,DF,21-301,11.5,446,552,80.8,6728,2269,255,287,88.9,159,195,81.5,20,32,62.5,0,1.0,0.8,-1.0,7,28,14,5,43,Matches
Craig Dawson,eng ENG,DF,32-332,8.2,460,542,84.9,9586,3246,132,146,90.4,257,278,92.4,69,106,65.1,0,0.0,0.1,0.0,1,32,0,0,22,Matches
Diego Costa,es ESP,FW,34-178,8.2,83,116,71.6,941,130,49,57,86.0,21,27,77.8,1,1,100.0,0,0.3,0.4,-0.3,6,3,1,0,5,Matches
Hwang Hee-chan,kr KOR,FW,27-067,7.9,132,176,75.0,1913,461,77,96,80.2,41,50,82.0,8,11,72.7,1,1.0,0.5,0.0,8,7,7,1,21,Matches
Mario Lemina,ga GAB,MF,29-214,7.1,312,355,87.9,5632,1663,136,148,91.9,142,158,89.9,30,35,85.7,0,0.2,0.4,-0.2,2,19,5,1,28,Matches
Gonçalo Guedes,pt POR,"FW,MF",26-125,7.9,138,201,68.7,2297,526,82,97,84.5,40,56,71.4,13,26,50.0,1,0.5,0.5,0.5,9,11,8,2,16,Matches
Raúl Jiménez,mx MEX,FW,31-333,8.3,122,172,70.9,1602,337,79,100,79.0,27,40,67.5,8,15,53.3,1,1.7,0.5,-0.7,8,8,7,1,13,Matches
Pablo Sarabia,es ESP,"FW,MF",30-327,6.2,192,270,71.1,2878,898,119,135,88.1,50,70,71.4,17,44,38.6,0,0.7,0.7,-0.7,9,19,11,4,30,Matches
Matheus Cunha,br BRA,FW,23-311,5.7,93,123,75.6,1306,183,58,70,82.9,23,28,82.1,7,12,58.3,0,0.4,0.1,-0.4,4,4,2,0,10,Matches
Toti Gomes,pt POR,DF,24-077,4.4,221,262,84.4,3939,1329,90,98,91.8,114,126,90.5,15,33,45.5,0,0.2,0.1,-0.2,3,12,4,2,11,Matches
Boubacar Traoré,ml MLI,MF,21-226,4.3,97,125,77.6,1641,548,44,53,83.0,47,54,87.0,5,10,50.0,1,0.2,0.1,0.8,1,16,1,0,8,Matches
Leander Dendoncker,be BEL,MF,27-353,2.4,86,99,86.9,1466,282,45,50,90.0,32,32,100.0,8,8,100.0,0,0.0,0.0,0.0,2,4,1,1,6,Matches
Morgan Gibbs-White,eng ENG,"FW,MF",23-066,2.0,75,95,78.9,1122,345,47,58,81.0,17,21,81.0,7,9,77.8,0,0.1,0.2,-0.1,1,10,1,0,12,Matches
Joseph Hodge,ie IRL,MF,20-201,1.9,69,87,79.3,1067,354,41,45,91.1,19,22,86.4,5,7,71.4,0,0.1,0.0,-0.1,1,7,1,0,7,Matches
João Gomes,br BRA,"MF,FW",22-050,1.8,71,94,75.5,1008,168,39,45,86.7,26,34,76.5,3,6,50.0,0,0.1,0.0,-0.1,2,4,0,0,2,Matches
Sasa Kalajdzic,at AUT,FW,25-270,0.5,2,4,50.0,26,0,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
