Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Nico Schlotterbeck,de GER,DF,23-126,24.7,1626,1884,86.3,32654,11225,553,603,91.7,846,906,93.4,212,330,64.2,4,1.5,1.3,2.5,13,135,11,0,155,Matches
Jude Bellingham,eng ENG,MF,19-281,24.1,1049,1293,81.1,18488,5978,475,548,86.7,390,455,85.7,135,188,71.8,4,3.3,3.5,0.7,27,142,38,3,206,Matches
Julian Brandt,de GER,"MF,FW",26-339,20.0,782,1025,76.3,11708,3093,456,518,88.0,194,258,75.2,80,146,54.8,4,6.4,5.5,-2.4,54,40,28,6,84,Matches
Raphaël Guerreiro,pt POR,"DF,MF",29-105,19.4,1093,1316,83.1,15596,5824,654,721,90.7,336,397,84.6,51,105,48.6,10,4.4,4.8,5.6,38,102,34,5,132,Matches
Gregor Kobel,ch SUI,GK,25-121,19.0,628,773,81.2,16028,9542,111,111,100.0,343,347,98.8,171,310,55.2,0,0.0,0.0,0.0,0,8,0,0,0,Matches
Niklas Süle,de GER,DF,27-215,16.8,1164,1298,89.7,21905,7091,468,502,93.2,515,561,91.8,157,190,82.6,3,1.8,1.0,1.2,11,70,5,1,93,Matches
Mats Hummels,de GER,DF,34-111,15.6,962,1104,87.1,20784,6835,265,296,89.5,512,541,94.6,173,232,74.6,0,0.8,0.8,-0.8,6,53,4,1,73,Matches
Salih Özcan,tr TUR,MF,25-085,15.4,746,859,86.8,11803,3282,378,418,90.4,270,310,87.1,59,80,73.8,1,0.4,0.4,0.6,7,66,5,1,69,Matches
Marco Reus,de GER,"MF,FW",33-310,12.8,339,431,78.7,4456,1032,196,237,82.7,111,126,88.1,8,22,36.4,4,2.0,1.0,2.0,16,19,7,1,30,Matches
Donyell Malen,nl NED,FW,24-077,12.3,287,387,74.2,4124,1026,159,188,84.6,84,115,73.0,20,40,50.0,3,2.8,2.8,0.2,21,24,13,4,33,Matches
Marius Wolf,de GER,DF,27-314,13.7,635,817,77.7,10365,3869,328,370,88.6,229,282,81.2,58,101,57.4,1,2.5,2.7,-1.5,16,42,26,12,66,Matches
