Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Nico Schlotterbeck,de GER,DF,23-108,25,25,2184.0,24.3,4.0,4.0,8.0,4.0,0.0,0.0,3.0,0.0,1.6,1.6,1.5,3.1,38.0,152.0,13.0,0.16,0.16,0.33,0.16,0.33,0.07,0.06,0.13,0.07,0.13,Matches
Jude Bellingham,eng ENG,MF,19-263,24,23,2075.0,23.1,4.0,4.0,8.0,4.0,0.0,0.0,6.0,0.0,4.9,4.9,3.3,8.2,70.0,199.0,103.0,0.17,0.17,0.35,0.17,0.35,0.21,0.14,0.36,0.21,0.36,Matches
Julian Brandt,de GER,"MF,FW",26-321,23,20,1757.0,19.5,8.0,4.0,12.0,8.0,0.0,0.0,2.0,0.0,3.6,3.6,6.4,10.1,45.0,81.0,158.0,0.41,0.2,0.61,0.41,0.61,0.19,0.33,0.51,0.19,0.51,Matches
Raphaël Guerreiro,pt POR,"DF,MF",29-087,19,19,1660.0,18.4,3.0,9.0,12.0,3.0,0.0,0.0,3.0,0.0,2.0,2.0,4.3,6.3,48.0,123.0,98.0,0.16,0.49,0.65,0.16,0.65,0.11,0.23,0.34,0.11,0.34,Matches
Gregor Kobel,ch SUI,GK,25-103,18,18,1620.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Niklas Süle,de GER,DF,27-197,21,16,1422.0,15.8,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,1.8,3.0,20.0,89.0,49.0,0.06,0.19,0.25,0.06,0.25,0.08,0.11,0.19,0.08,0.19,Matches
Mats Hummels,de GER,DF,34-093,21,16,1357.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.4,1.4,0.8,2.2,12.0,71.0,5.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.15,0.1,0.15,Matches
Salih Özcan,tr TUR,MF,25-067,19,16,1341.0,14.9,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.2,0.2,0.4,0.6,5.0,63.0,19.0,0.0,0.07,0.07,0.0,0.07,0.01,0.03,0.04,0.01,0.04,Matches
Donyell Malen,nl NED,FW,24-059,17,14,1063.0,11.8,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,3.7,3.7,2.8,6.4,49.0,31.0,106.0,0.17,0.25,0.42,0.17,0.42,0.31,0.24,0.55,0.31,0.55,Matches
Marco Reus,de GER,"MF,FW",33-292,16,13,1096.0,12.2,6.0,4.0,10.0,5.0,1.0,1.0,2.0,0.0,4.2,3.5,1.9,5.4,27.0,29.0,58.0,0.49,0.33,0.82,0.41,0.74,0.35,0.16,0.5,0.28,0.44,Matches
Marius Wolf,de GER,DF,27-296,18,12,1141.0,12.7,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.9,2.9,44.0,60.0,100.0,0.08,0.08,0.16,0.08,0.16,0.08,0.15,0.23,0.08,0.23,Matches
Karim Adeyemi,de GER,"FW,MF",21-060,16,12,799.0,8.9,3.0,2.0,5.0,3.0,0.0,0.0,5.0,0.0,2.5,2.5,2.0,4.5,21.0,27.0,79.0,0.34,0.23,0.56,0.34,0.56,0.28,0.23,0.51,0.28,0.51,Matches
Emre Can,de GER,MF,29-066,18,11,1090.0,12.1,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.5,0.5,0.4,0.8,15.0,49.0,8.0,0.08,0.08,0.17,0.08,0.17,0.04,0.03,0.07,0.04,0.07,Matches
Youssoufa Moukoko,de GER,FW,18-119,18,11,949.0,10.5,6.0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,5.3,5.3,0.9,6.3,6.0,10.0,49.0,0.57,0.28,0.85,0.57,0.85,0.51,0.09,0.59,0.51,0.59,Matches
