Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Nico Schlotterbeck,de GER,DF,23-108,24.3,2099,192,957,1058,107,22,2099,17,10,58.8,3,17.6,1284,6215,3889,38,38,1,14,7,1457,13,Matches
Jude Bellingham,eng ENG,MF,19-263,23.1,1606,33,273,880,475,79,1606,121,62,51.2,38,31.4,1007,5920,2917,70,42,19,54,46,1199,103,Matches
Julian Brandt,de GER,"MF,FW",26-321,19.5,1198,9,126,486,605,59,1198,60,29,48.3,27,45.0,702,3646,1638,45,27,17,42,24,856,158,Matches
Raphaël Guerreiro,pt POR,"DF,MF",29-087,18.4,1405,38,311,699,408,47,1405,31,19,61.3,12,38.7,773,3690,2026,48,25,14,22,15,911,98,Matches
Gregor Kobel,ch SUI,GK,25-103,18.0,774,582,769,6,0,0,774,0,0,,0,,469,2065,954,0,0,0,1,0,430,0,Matches
Niklas Süle,de GER,DF,27-197,15.8,1352,114,541,671,148,22,1352,7,6,85.7,1,14.3,833,3823,2078,20,28,1,7,5,992,49,Matches
Mats Hummels,de GER,DF,34-093,15.1,1250,118,596,614,46,16,1250,5,4,80.0,1,20.0,773,3905,2315,12,7,0,2,6,828,5,Matches
Salih Özcan,tr TUR,MF,25-067,14.9,974,33,236,645,96,6,974,11,5,45.5,5,45.5,528,1990,767,5,10,0,13,19,615,19,Matches
Donyell Malen,nl NED,FW,24-059,11.8,516,6,44,203,277,58,516,56,24,42.9,24,42.9,356,2193,1199,49,22,22,29,33,423,106,Matches
Marco Reus,de GER,"MF,FW",33-292,12.2,521,10,79,237,215,43,520,18,6,33.3,9,50.0,300,1469,729,27,19,9,24,11,357,58,Matches
Marius Wolf,de GER,DF,27-296,12.7,902,36,265,374,278,34,902,42,24,57.1,14,33.3,483,2526,1413,44,34,9,18,10,570,100,Matches
Karim Adeyemi,de GER,"FW,MF",21-060,8.9,422,6,40,165,225,36,422,49,14,28.6,25,51.0,276,1832,719,21,20,10,34,16,295,79,Matches
Emre Can,de GER,MF,29-066,12.1,845,45,276,484,92,7,845,17,8,47.1,5,29.4,486,2488,1103,15,8,1,9,5,554,8,Matches
Youssoufa Moukoko,de GER,FW,18-119,10.5,284,1,21,119,149,50,284,33,11,33.3,20,60.6,163,907,323,6,5,4,26,17,173,49,Matches
Julian Ryerson,no NOR,DF,25-122,7.8,595,21,173,284,145,5,595,25,9,36.0,11,44.0,298,1513,802,27,15,2,11,12,357,30,Matches
Anthony Modeste,fr FRA,FW,34-339,8.9,210,21,32,97,82,32,210,4,0,0.0,4,100.0,89,298,94,3,1,2,18,9,138,35,Matches
Alexander Meyer,de GER,GK,31-340,7.0,335,230,327,7,1,1,335,0,0,,0,,216,1193,669,0,0,0,0,0,186,0,Matches
Thomas Meunier,be BEL,DF,31-188,6.5,503,25,131,213,162,11,503,10,4,40.0,4,40.0,273,1150,556,9,7,1,8,5,306,45,Matches
Sébastien Haller,ci CIV,FW,28-270,6.2,219,5,21,102,98,26,219,8,4,50.0,4,50.0,102,333,116,4,1,0,12,5,168,34,Matches
Gio Reyna,us USA,"FW,MF",20-126,5.9,323,5,32,138,156,31,322,19,6,31.6,10,52.6,215,1199,576,18,15,6,11,15,248,45,Matches
Jamie Bynoe-Gittens,eng ENG,"FW,MF",18-223,5.4,232,5,30,73,136,34,232,51,16,31.4,28,54.9,166,1311,639,22,12,16,22,5,181,35,Matches
Mahmoud Dahoud,de GER,MF,27-077,3.4,280,8,61,171,49,2,280,5,3,60.0,2,40.0,141,673,281,5,5,1,4,4,201,3,Matches
Thorgan Hazard,be BEL,"FW,DF",29-355,5.2,386,12,76,148,169,18,386,15,3,20.0,9,60.0,209,1019,567,21,11,5,7,0,223,50,Matches
Felix Passlack,de GER,DF,24-294,0.5,30,0,6,17,8,1,30,1,1,100.0,0,0.0,17,49,34,1,1,0,1,0,18,3,Matches
Tom Rothe,de GER,DF,18-141,0.3,22,3,8,7,7,1,22,1,1,100.0,0,0.0,12,26,14,0,0,0,0,0,10,2,Matches
Justin Njinmah,de GER,FW,22-124,0.2,4,0,0,1,3,1,4,1,0,0.0,1,100.0,6,26,8,1,0,0,0,2,5,4,Matches
Antonios Papadopoulos,de GER,DF,23-190,0.1,21,0,8,12,1,1,21,0,0,,0,,14,97,56,1,0,0,0,0,17,0,Matches
Marco Pašalić,hr CRO,MF,22-186,0.1,9,0,2,3,5,0,9,1,1,100.0,0,0.0,7,60,53,2,1,0,1,1,8,2,Matches
Squad Total,,,26.4,25.0,17317,1558,5441,7914,4143,643,17315,608,270,44.4,257,42.3,10198,51616,26535,514,354,140,390,272,11726,1133,
Opponent Total,,,27.2,25.0,13688,1698,4858,6015,2971,486,13688,444,174,39.2,220,49.5,7081,37035,19205,348,263,94,358,218,8051,786,
