1,Bayern Munich,26,16,7,3,76,29,+47,55,2.12,55.6,28.8,+26.8,+1.03,W W W L W,"75,000",Jamal Musiala - 11,Manuel Neuer,Unnamed: 19
2,Dortmund,26,17,2,7,57,35,22,53,2.04,47.1,34.5,12.6,0.48,W W D W L,81171,Julian Brandt - 8,Gregor Kobel,
3,Union Berlin,26,15,6,5,41,28,13,51,1.96,29.1,31.0,-1.9,-0.07,L D D W W,20225,Sheraldo Becker - 8,Frederik Rønnow,
4,Freiburg,26,13,8,5,39,35,4,47,1.81,37.1,35.5,1.6,0.06,D D W D D,31508,Vincenzo Grifo - 13,Mark Flekken,
