Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Jeremías Ledesma,ar ARG,GK,30-034,25.0,7,0.28,5,1,0,0,1,0,1,0.04,0,0,0,0,1,0,Matches
Luis Hernández,es ESP,DF,33-339,24.0,26,1.08,16,7,0,2,0,1,2,0.08,2,0,0,0,0,0,Matches
Alfonso Espino,uy URU,DF,31-073,23.7,34,1.44,28,3,0,0,1,2,4,0.17,3,1,0,0,0,0,Matches
Rubén Sobrino,es ESP,"MF,FW",30-291,17.3,27,1.56,20,0,0,2,4,1,3,0.17,3,0,0,0,0,0,Matches
Álex Fernández,es ESP,"MF,FW",30-155,15.8,30,1.9,22,6,1,0,1,0,1,0.06,1,0,0,0,0,0,Matches
Isaac Carcelen,es ESP,DF,29-330,15.7,21,1.33,14,1,1,1,3,1,2,0.13,1,0,1,0,0,0,Matches
Fali,es ESP,"DF,MF",29-219,14.1,8,0.57,6,1,0,0,1,0,1,0.07,1,0,0,0,0,0,Matches
Fede San Emeterio,es ESP,MF,26-003,12.9,6,0.46,6,0,0,0,0,0,1,0.08,1,0,0,0,0,0,Matches
Theo Bongonda,cd COD,"MF,FW",27-119,12.9,20,1.55,8,2,2,3,4,1,3,0.23,2,0,1,0,0,0,Matches
Brian Ocampo,uy URU,"MF,FW",23-267,12.4,40,3.22,29,4,5,0,2,0,5,0.4,3,0,2,0,0,0,Matches
Rubén Alcaraz,es ESP,MF,31-322,14.0,26,1.86,18,6,0,1,1,0,2,0.14,2,0,0,0,0,0,Matches
Anthony Lozano,hn HON,FW,29-328,13.2,23,1.74,13,0,5,4,1,0,1,0.08,0,0,0,1,0,0,Matches
Víctor Chust,es ESP,DF,23-014,9.6,4,0.42,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Iván Alejo,es ESP,"MF,FW",28-037,9.2,23,2.5,17,1,1,2,2,0,0,0.0,0,0,0,0,0,0,Matches
Joseba Zaldúa,es ESP,DF,30-268,7.1,7,0.99,5,0,0,0,1,1,1,0.14,1,0,0,0,0,0,Matches
Gonzalo Escalante,ar ARG,MF,29-357,6.7,14,2.1,13,0,0,1,0,0,1,0.15,0,0,0,1,0,0,Matches
Álvaro Negredo,es ESP,FW,37-211,6.2,15,2.42,8,0,2,3,1,1,4,0.65,2,0,1,1,0,0,Matches
Roger Martí,es ESP,FW,32-075,5.6,7,1.24,4,0,1,1,0,1,0,0.0,0,0,0,0,0,0,Matches
Mamadou Mbaye,sn SEN,DF,24-264,6.2,4,0.64,2,0,0,0,0,2,1,0.16,1,0,0,0,0,0,Matches
Lucas Pérez,es ESP,FW,34-190,7.0,16,2.29,11,1,2,1,0,1,0,0.0,0,0,0,0,0,0,Matches
Santiago Arzamendia,py PAR,"DF,MF",24-318,4.3,9,2.08,6,2,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Sergi Guardiola,es ESP,FW,31-294,4.2,11,2.63,9,0,1,0,0,1,0,0.0,0,0,0,0,0,0,Matches
José Mari,es ESP,MF,35-103,3.6,11,3.05,10,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Tomás Alarcón,cl CHI,MF,24-059,2.5,4,1.61,2,1,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Blanco,es ESP,MF,22-239,1.8,2,1.14,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Awer Mabil,au AUS,"MF,FW",27-185,1.8,2,1.09,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Cala,es ESP,DF,33-113,1.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Raúl Parra,es ESP,DF,23-113,1.2,1,0.81,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
David Gil,es ESP,GK,29-067,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jorge Meré,es ESP,DF,25-336,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mamady Diarra,ml MLI,"MF,DF",22-266,0.7,1,1.36,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Alberto Perea,es ESP,MF,32-090,0.5,1,2.0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Chris Ramos,es ESP,"FW,MF",26-060,1.2,3,2.45,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Youba Diarra,ml MLI,MF,24-360,0.6,3,5.09,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Carlos García,es ESP,DF,22-255,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Álvaro Giménez,es ESP,FW,31-304,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,29.8,26.0,406,15.62,283,39,23,22,25,14,33,1.27,23,1,5,3,1,0,
Opponent Total,,,27.9,26.0,692,26.62,490,61,32,42,49,18,65,2.5,44,4,2,7,8,0,
