Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Jeremías Ledesma,ar ARG,GK,30-049,25.0,2,1,2,0,0,2,3,66.7,1,1,0,1,2,4,14,1,Matches
Luis Hernández,es ESP,DF,33-354,25.0,21,12,16,4,1,12,20,60.0,8,22,19,3,20,41,103,0,Matches
Alfonso Espino,uy URU,DF,31-088,24.7,64,39,35,18,11,35,67,52.2,32,40,9,31,31,95,75,0,Matches
Rubén Sobrino,es ESP,"MF,FW",30-306,18.3,33,21,17,11,5,13,29,44.8,16,22,2,20,15,48,15,1,Matches
Fali,es ESP,"DF,MF",29-234,15.1,21,13,13,8,0,13,21,61.9,8,18,12,6,7,28,62,1,Matches
Álex Fernández,es ESP,"MF,FW",30-170,15.8,12,6,6,3,3,4,12,33.3,8,14,1,13,7,19,15,0,Matches
Isaac Carcelen,es ESP,DF,29-345,15.7,55,41,34,16,5,32,45,71.1,13,25,9,16,14,69,60,0,Matches
Fede San Emeterio,es ESP,MF,26-018,13.8,26,13,16,8,2,13,28,46.4,15,28,10,18,7,33,17,0,Matches
Rubén Alcaraz,es ESP,MF,31-337,15.0,32,22,18,14,0,14,37,37.8,23,14,5,9,15,47,27,0,Matches
Theo Bongonda,cd COD,"MF,FW",27-134,13.2,15,12,6,7,2,8,23,34.8,15,14,1,13,5,20,13,0,Matches
Brian Ocampo,uy URU,"MF,FW",23-282,12.4,18,15,12,5,1,8,21,38.1,13,13,0,13,3,21,3,0,Matches
Anthony Lozano,hn HON,FW,29-343,13.4,3,2,0,2,1,0,2,0.0,2,9,1,8,3,6,17,0,Matches
Iván Alejo,es ESP,"MF,FW",28-052,9.9,27,18,16,7,4,15,30,50.0,15,13,2,11,2,29,10,1,Matches
Víctor Chust,es ESP,DF,23-029,9.6,8,6,7,1,0,3,6,50.0,3,7,3,4,10,18,44,0,Matches
Álvaro Negredo,es ESP,FW,37-226,6.8,4,4,1,1,2,1,1,100.0,0,4,1,3,0,4,6,0,Matches
Joseba Zaldúa,es ESP,DF,30-283,7.1,15,8,10,4,1,7,10,70.0,3,4,2,2,11,26,22,0,Matches
Gonzalo Escalante,ar ARG,MF,30-007,6.7,26,15,11,14,1,11,18,61.1,7,7,2,5,9,35,17,0,Matches
Roger Martí,es ESP,FW,32-090,5.6,4,3,1,2,1,0,7,0.0,7,6,0,6,0,4,6,0,Matches
Mamadou Mbaye,sn SEN,DF,24-279,6.2,6,3,4,2,0,3,4,75.0,1,7,5,2,3,9,40,1,Matches
Lucas Pérez,es ESP,FW,34-205,7.0,3,2,2,1,0,1,3,33.3,2,2,0,2,1,4,3,0,Matches
Sergi Guardiola,es ESP,FW,31-309,5.2,4,4,0,2,2,1,5,20.0,4,4,0,4,0,4,2,0,Matches
Santiago Arzamendia,py PAR,"DF,MF",24-333,4.3,7,6,5,1,1,6,19,31.6,13,10,1,9,1,8,11,1,Matches
José Mari,es ESP,MF,35-118,3.7,14,7,11,2,1,8,14,57.1,6,3,1,2,5,19,8,0,Matches
Tomás Alarcón,cl CHI,MF,24-074,2.5,3,2,0,2,1,1,2,50.0,1,1,0,1,2,5,2,0,Matches
Raúl Parra,es ESP,DF,23-128,2.1,1,1,1,0,0,1,2,50.0,1,3,1,2,1,2,4,0,Matches
David Gil,es ESP,GK,29-082,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Blanco,es ESP,MF,22-254,1.8,6,4,5,1,0,4,6,66.7,2,5,0,5,1,7,3,0,Matches
Awer Mabil,au AUS,"MF,FW",27-200,1.8,2,0,0,1,1,1,3,33.3,2,1,1,0,0,2,1,0,Matches
Cala,es ESP,DF,33-128,1.5,2,1,1,1,0,1,2,50.0,1,2,1,1,1,3,12,0,Matches
Jorge Meré,es ESP,DF,25-351,0.8,3,2,2,1,0,2,2,100.0,0,1,0,1,0,3,4,0,Matches
Mamady Diarra,ml MLI,"MF,DF",22-281,0.7,2,1,2,0,0,1,2,50.0,1,2,0,2,0,2,0,0,Matches
Alberto Perea,es ESP,MF,32-105,0.5,2,0,2,0,0,0,0,,0,2,0,2,0,2,0,0,Matches
Chris Ramos,es ESP,"FW,MF",26-075,1.6,3,2,0,1,2,0,2,0.0,2,1,1,0,1,4,2,0,Matches
Youba Diarra,ml MLI,MF,25-010,0.6,3,0,2,1,0,1,5,20.0,4,6,1,5,1,4,2,0,Matches
Carlos García,es ESP,DF,22-270,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
Álvaro Giménez,es ESP,FW,31-319,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Squad Total,,,29.8,27.0,447,286,258,141,48,222,452,49.1,230,311,91,220,178,625,623,6,
Opponent Total,,,28.0,27.0,439,274,178,187,74,180,353,51.0,173,253,59,194,174,613,512,8,
