12,Girona,26,8,7,11,40,41,-1,31,1.19,35.4,35.3,+0.1,+0.01,W W L L D,"11,110","Valentín Castellanos, Cristhian Stuani - 6",Paulo Gazzaniga,Unnamed: 19
13,Sevilla,25,7,7,11,29,40,-11,28,1.12,30.8,39.9,-9.1,-0.36,W D L L W,36395,Youssef En-Nesyri - 5,Yassine Bounou,
14,Cádiz,26,6,10,10,21,38,-17,28,1.08,23.3,42.6,-19.3,-0.74,L W D D D,17134,"Álex Fernández, Lucas Pérez - 3",Jeremías Ledesma,
15,Valladolid,26,8,4,14,20,38,-18,28,1.08,23.7,42.8,-19.0,-0.73,L L W D L,20470,"Sergio León, Cyle Larin - 5",Jordi Masip,
16,Espanyol,26,6,9,11,32,42,-10,27,1.04,30.9,33.8,-2.9,-0.11,W W L L L,20205,Joselu - 12,Álvaro Fernández,
