Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Jorge Meré,es ESP,DF,25-351,2,70.0,35.0,2.9,0.8,1,68.0,0,1,2.0,5,1.0,1.0,0.0,1.0,1.29,2.05,0.8,1.4,-0.6,-0.8,-0.09,Matches
Mamady Diarra,ml MLI,"MF,DF",22-281,2,66.0,33.0,2.7,0.7,1,61.0,0,1,5.0,2,0.0,0.0,1.0,-1.0,-1.36,-0.68,0.7,1.9,-1.2,-1.61,-0.92,Matches
Alberto Perea,es ESP,MF,32-105,1,45.0,45.0,1.9,0.5,1,45.0,0,0,,0,0.0,0.0,1.0,-1.0,-2.0,-1.32,0.2,0.4,-0.2,-0.36,0.36,Matches
Chris Ramos,es ESP,"FW,MF",26-075,7,141.0,20.0,5.8,1.6,0,,0,7,20.0,1,0.86,1.0,4.0,-3.0,-1.91,-1.29,3.3,3.6,-0.3,-0.2,0.55,Matches
Youba Diarra,ml MLI,MF,25-010,4,53.0,13.0,2.2,0.6,0,,0,4,13.0,7,1.25,0.0,3.0,-3.0,-5.09,-4.49,1.6,2.1,-0.5,-0.93,-0.22,Matches
Carlos García,es ESP,DF,22-270,1,25.0,25.0,1.0,0.3,0,,0,1,25.0,5,1.0,1.0,0.0,1.0,3.6,4.35,0.5,1.0,-0.4,-1.59,-0.88,Matches
Álvaro Giménez,es ESP,FW,31-319,1,17.0,17.0,0.7,0.2,0,,0,1,17.0,15,0.0,0.0,1.0,-1.0,-5.29,-4.62,0.0,0.0,0.0,-0.24,0.48,Matches
Álvaro Bastida,es ESP,MF,18-326,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Karl Etta,cm CMR,MF,19-092,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Kikín,es ESP,DF,20-073,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Curro Muñoz,es ESP,MF,20-086,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Lautaro Spatz,ar ARG,DF,21-166,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Victor Wehbi,br BRA,GK,20-168,0,,,,,0,,0,0,,13,,,,,,,,,,,,Matches
Squad Total,,,29.8,27,2430.0,90.0,100.0,27.0,297,79.0,161,131,24.0,172,1.04,21.0,40.0,-19.0,-0.7,,24.3,43.6,-19.3,-0.72,,
Opponent Total,,,28.0,27,2430.0,90.0,100.0,27.0,297,79.0,161,131,24.0,179,1.59,40.0,21.0,19.0,0.7,,43.6,24.3,19.3,0.72,,
