Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Jeremías Ledesma,ar ARG,GK,30-049,25.0,421,835,50.4,16287,13797,44,45,97.8,150,153,98.0,227,633,35.9,0,0.0,0.1,0.0,1,33,1,0,0,Matches
Luis Hernández,es ESP,DF,33-354,25.0,739,1027,72.0,15813,6547,222,247,89.9,377,455,82.9,130,293,44.4,0,0.7,0.6,-0.7,8,47,5,4,54,Matches
Alfonso Espino,uy URU,DF,31-088,24.7,680,1083,62.8,11619,5531,330,407,81.1,271,396,68.4,64,202,31.7,3,1.8,2.0,1.2,21,60,20,12,75,Matches
Rubén Sobrino,es ESP,"MF,FW",30-306,18.3,288,404,71.3,3685,997,170,222,76.6,87,104,83.7,8,21,38.1,1,0.9,0.7,0.1,14,18,2,1,24,Matches
Fali,es ESP,"DF,MF",29-234,15.1,338,457,74.0,7939,3194,78,93,83.9,182,215,84.7,76,137,55.5,0,0.2,0.2,-0.2,3,38,2,0,44,Matches
Álex Fernández,es ESP,"MF,FW",30-170,15.8,514,615,83.6,8606,2477,267,290,92.1,176,200,88.0,57,97,58.8,0,1.2,1.2,-1.2,14,47,3,2,55,Matches
Isaac Carcelen,es ESP,DF,29-345,15.7,473,602,78.6,7629,2932,235,257,91.4,197,254,77.6,27,58,46.6,1,0.6,0.6,0.4,5,34,8,5,50,Matches
Fede San Emeterio,es ESP,MF,26-018,13.8,346,445,77.8,5763,1606,178,210,84.8,131,158,82.9,28,50,56.0,0,0.1,0.1,-0.1,2,30,2,0,26,Matches
Rubén Alcaraz,es ESP,MF,31-337,15.0,495,639,77.5,9669,3010,198,235,84.3,201,231,87.0,80,137,58.4,0,1.0,0.9,-1.0,14,58,12,6,61,Matches
Theo Bongonda,cd COD,"MF,FW",27-134,13.2,191,301,63.5,2602,710,127,164,77.4,42,62,67.7,13,48,27.1,2,0.7,0.9,1.3,9,6,5,1,19,Matches
Brian Ocampo,uy URU,"MF,FW",23-282,12.4,274,369,74.3,3846,1051,177,207,85.5,61,86,70.9,22,41,53.7,1,1.7,1.7,-0.7,16,13,15,6,22,Matches
Anthony Lozano,hn HON,FW,29-343,13.4,159,238,66.8,1992,449,95,122,77.9,46,69,66.7,4,10,40.0,0,0.6,0.8,-0.6,8,15,5,1,25,Matches
Iván Alejo,es ESP,"MF,FW",28-052,9.9,128,231,55.4,1917,569,78,106,73.6,28,57,49.1,13,35,37.1,1,1.4,1.0,-0.4,13,6,13,12,7,Matches
Víctor Chust,es ESP,DF,23-029,9.6,327,397,82.4,7269,2737,92,104,88.5,152,172,88.4,74,105,70.5,0,0.0,0.1,0.0,1,20,1,0,21,Matches
Álvaro Negredo,es ESP,FW,37-226,6.8,81,137,59.1,1276,245,43,64,67.2,21,33,63.6,9,23,39.1,2,2.0,1.4,0.0,7,7,2,0,12,Matches
Joseba Zaldúa,es ESP,DF,30-283,7.1,190,277,68.6,3001,1133,104,119,87.4,68,100,68.0,15,42,35.7,1,0.0,0.2,1.0,2,11,2,2,13,Matches
Gonzalo Escalante,ar ARG,MF,30-007,6.7,194,256,75.8,3139,896,110,126,87.3,65,82,79.3,17,37,45.9,0,0.4,0.3,-0.4,6,23,4,2,28,Matches
Roger Martí,es ESP,FW,32-090,5.6,65,94,69.1,636,73,48,61,78.7,10,15,66.7,0,1,0.0,0,0.3,0.1,-0.3,2,2,1,0,2,Matches
Mamadou Mbaye,sn SEN,DF,24-279,6.2,142,195,72.8,2910,1116,53,66,80.3,69,85,81.2,20,35,57.1,0,0.1,0.1,-0.1,1,10,2,0,10,Matches
Lucas Pérez,es ESP,FW,34-205,7.0,169,236,71.6,2634,646,96,106,90.6,48,63,76.2,17,48,35.4,0,0.6,1.0,-0.6,4,13,7,3,14,Matches
Sergi Guardiola,es ESP,FW,31-309,5.2,75,119,63.0,982,206,46,60,76.7,20,36,55.6,3,6,50.0,0,0.2,0.2,-0.2,4,3,1,0,12,Matches
