Player,minutes_played,matches_played,matches_started,tackles,tackles_won,defensive_third_tackles,midfield_tackles,attacking_third_tackles,shots_blocked,interceptions,clearances,errors_leading_to_goal,shot_creating_actions,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creation_actions,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,yellow_cards,red_cards,fouls,fouls_drawn,offsides,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,short_passes_completed,short_passes_attempted,medium_passes_completed,medium_passes_attempted,long_passes_completed,long_passes_attempted,assists,expected_assists,key_passes,passes_into_final_third,passes_into_penalty_box,crosses_into_penalty_area,progressive_passes,touches_penalty_area_defending,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_penalty_area_attacking,attempted_take_ons,successful_take_ons,tackled_take_ons,carries,total_carrying_distance,progressive_carrying_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,carry_miscontrols,carry_dispossessions,goals,total_shots,shots_on_target,goals_per_shot,average_shot_distance,freekick_shots,penalty_kicks_converted,penalty_kicks_attempted,xG
Bruno Lourenço,1208.0,20,13,21.0,14.0,9.0,10.0,2.0,1.0,9.0,5.0,0.0,36.0,29.0,5.0,0.0,0.0,2.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,25.0,19.0,1.0,0.0,0.0,0.0,54.0,8.0,10.0,171.0,201.0,97.0,123.0,38.0,77.0,1.0,1.8,18.0,29.0,10.0,3.0,50.0,7.0,84.0,284.0,232.0,24.0,34.0,17.0,15.0,337.0,1679.0,623.0,12.0,18.0,1.0,28.0,23.0,2.0,17.0,3.0,0.06,22.2,0.0,1.0,1.0,2.3
Salvador Agra,1096.0,21,13,18.0,14.0,6.0,10.0,2.0,1.0,4.0,6.0,0.0,33.0,23.0,8.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,17.0,24.0,3.0,0.0,0.0,1.0,41.0,3.0,9.0,145.0,177.0,109.0,159.0,39.0,87.0,2.0,1.1,19.0,37.0,20.0,6.0,42.0,9.0,70.0,238.0,252.0,21.0,31.0,10.0,17.0,309.0,1760.0,832.0,29.0,17.0,8.0,18.0,15.0,1.0,10.0,2.0,0.1,18.4,1.0,0.0,0.0,1.1
Kenji Gorré,1055.0,23,12,9.0,3.0,4.0,5.0,0.0,0.0,6.0,4.0,0.0,50.0,30.0,6.0,8.0,2.0,4.0,0.0,8.0,6.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,19.0,17.0,3.0,0.0,0.0,0.0,49.0,0.0,9.0,125.0,155.0,90.0,121.0,17.0,43.0,5.0,2.4,18.0,28.0,15.0,4.0,43.0,1.0,48.0,200.0,282.0,41.0,84.0,32.0,39.0,324.0,3060.0,1814.0,62.0,51.0,23.0,31.0,27.0,2.0,26.0,8.0,0.08,18.3,1.0,0.0,0.0,2.1
Ibrahima Camará,770.0,16,9,12.0,7.0,6.0,4.0,2.0,3.0,6.0,12.0,0.0,24.0,20.0,3.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,11.0,12.0,2.0,0.0,0.0,0.0,46.0,16.0,20.0,121.0,145.0,72.0,95.0,31.0,51.0,1.0,0.7,10.0,33.0,3.0,2.0,36.0,16.0,81.0,221.0,98.0,8.0,25.0,13.0,9.0,200.0,842.0,395.0,12.0,5.0,3.0,16.0,11.0,0.0,5.0,2.0,0.0,25.6,0.0,0.0,0.0,0.1
Róbert Boženík,574.0,14,6,3.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,17.0,13.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,8.0,5.0,0.0,0.0,0.0,13.0,11.0,22.0,41.0,53.0,23.0,32.0,9.0,10.0,0.0,0.2,8.0,2.0,1.0,0.0,3.0,1.0,5.0,77.0,91.0,23.0,10.0,4.0,5.0,100.0,420.0,84.0,3.0,2.0,2.0,15.0,6.0,1.0,19.0,5.0,0.05,15.2,0.0,0.0,0.0,1.6
César,450.0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,17.0,17.0,41.0,41.0,30.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,336.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Ilija Vukotić,387.0,12,5,7.0,4.0,2.0,4.0,1.0,3.0,5.0,11.0,0.0,8.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,25.0,7.0,10.0,45.0,55.0,57.0,67.0,8.0,25.0,0.0,0.1,3.0,9.0,2.0,0.0,18.0,15.0,59.0,106.0,37.0,3.0,5.0,3.0,2.0,68.0,297.0,160.0,5.0,5.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,16.1,1.0,0.0,0.0,0.1
Masaki Watai,335.0,10,3,5.0,3.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,11.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,7.0,67.0,77.0,38.0,46.0,5.0,11.0,0.0,0.9,7.0,6.0,7.0,1.0,16.0,1.0,27.0,77.0,71.0,4.0,8.0,0.0,8.0,94.0,406.0,180.0,8.0,4.0,0.0,8.0,5.0,1.0,1.0,1.0,1.0,27.8,0.0,0.0,0.0,0.0
Filipe Ferreira,222.0,5,3,2.0,2.0,1.0,1.0,0.0,1.0,1.0,11.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,14.0,3.0,3.0,38.0,43.0,50.0,57.0,10.0,19.0,0.0,0.2,1.0,12.0,2.0,2.0,11.0,9.0,58.0,69.0,23.0,0.0,1.0,1.0,0.0,86.0,380.0,277.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Martim Tavares,342.0,17,2,2.0,2.0,1.0,0.0,1.0,0.0,5.0,3.0,0.0,8.0,4.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,9.0,18.0,3.0,1.0,0.0,0.0,8.0,5.0,10.0,32.0,36.0,11.0,16.0,1.0,5.0,0.0,0.1,2.0,0.0,1.0,0.0,4.0,2.0,11.0,46.0,47.0,7.0,9.0,0.0,8.0,66.0,332.0,89.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,0.5,5.4,0.0,0.0,0.0,1.5
Luís Santos,223.0,6,2,3.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,7.0,40.0,45.0,8.0,12.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,16.0,46.0,47.0,8.0,3.0,1.0,2.0,63.0,298.0,130.0,4.0,4.0,0.0,8.0,2.0,0.0,7.0,4.0,0.0,19.1,0.0,0.0,0.0,1.0
Yanis Hamache,180.0,2,2,2.0,1.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0,9.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,39.0,48.0,35.0,47.0,5.0,21.0,1.0,0.3,5.0,6.0,5.0,5.0,10.0,5.0,24.0,65.0,49.0,3.0,2.0,1.0,0.0,73.0,641.0,308.0,13.0,3.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,20.0,0.0,0.0,0.0,0.1
Robson,122.0,6,1,2.0,0.0,1.0,1.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,18.0,19.0,39.0,42.0,8.0,8.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,11.0,53.0,36.0,8.0,3.0,0.0,0.0,0.0,47.0,176.0,93.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.9,0.0,0.0,0.0,0.0
Tiago Fonseca Morais,26.0,2,0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,10.0,4.0,1.0,2.0,0.0,1.0,8.0,43.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Júlio Dabo,13.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,6.0,29.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Miguel Reisinho,9.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Joel silva,7.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Berna,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeriel Córdova,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pedro gomes,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
João Gonçalves,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fran Navarro,2132.0,24,24,14.0,7.0,0.0,10.0,4.0,2.0,2.0,7.0,0.0,39.0,20.0,0.0,5.0,8.0,5.0,1.0,8.0,4.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,41.0,36.0,20.0,1.0,0.0,0.0,40.0,29.0,40.0,134.0,164.0,52.0,75.0,6.0,11.0,3.0,1.0,12.0,8.0,3.0,0.0,26.0,9.0,40.0,248.0,242.0,94.0,30.0,18.0,11.0,289.0,1258.0,404.0,13.0,14.0,7.0,67.0,26.0,13.0,69.0,31.0,0.16,13.3,0.0,2.0,5.0,15.2
Kanya Fujimoto,1933.0,24,24,28.0,17.0,6.0,16.0,6.0,2.0,14.0,1.0,0.0,66.0,60.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,22.0,3.0,1.0,0.0,0.0,82.0,3.0,7.0,402.0,458.0,217.0,268.0,31.0,56.0,2.0,3.5,42.0,78.0,29.0,5.0,109.0,8.0,89.0,515.0,417.0,46.0,30.0,13.0,13.0,677.0,3105.0,1397.0,32.0,23.0,9.0,33.0,20.0,0.0,15.0,2.0,0.0,21.1,0.0,0.0,0.0,0.8
Vitor Carvalho,1920.0,22,22,59.0,32.0,28.0,27.0,4.0,5.0,38.0,31.0,0.0,46.0,35.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,49.0,26.0,1.0,0.0,0.0,0.0,153.0,48.0,36.0,425.0,474.0,489.0,557.0,104.0,145.0,0.0,1.5,18.0,102.0,12.0,1.0,147.0,56.0,309.0,931.0,262.0,25.0,23.0,11.0,8.0,843.0,3427.0,1732.0,21.0,22.0,1.0,21.0,21.0,3.0,26.0,7.0,0.12,19.7,0.0,0.0,0.0,2.8
Adrián Marín,1826.0,21,21,37.0,25.0,19.0,14.0,4.0,3.0,20.0,55.0,0.0,42.0,38.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,28.0,8.0,0.0,0.0,0.0,0.0,124.0,31.0,27.0,410.0,466.0,392.0,497.0,74.0,188.0,0.0,2.2,16.0,93.0,29.0,8.0,133.0,77.0,379.0,698.0,345.0,17.0,29.0,12.0,14.0,728.0,3019.0,1765.0,33.0,21.0,2.0,14.0,8.0,0.0,6.0,0.0,0.0,16.6,0.0,0.0,0.0,0.3
Murilo Costa,1365.0,18,17,10.0,4.0,4.0,4.0,2.0,0.0,10.0,12.0,1.0,58.0,38.0,7.0,7.0,4.0,1.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,12.0,9.0,3.0,0.0,0.0,0.0,76.0,8.0,24.0,221.0,247.0,123.0,161.0,33.0,77.0,0.0,2.2,23.0,27.0,20.0,7.0,46.0,16.0,104.0,299.0,328.0,43.0,69.0,24.0,39.0,484.0,3291.0,1410.0,55.0,34.0,16.0,45.0,32.0,4.0,26.0,15.0,0.12,21.9,2.0,1.0,1.0,2.3
Rúben Fernandes,1441.0,17,16,12.0,6.0,7.0,4.0,1.0,16.0,23.0,60.0,0.0,10.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,6.0,0.0,0.0,1.0,0.0,83.0,30.0,18.0,229.0,251.0,431.0,478.0,116.0,169.0,0.0,0.2,3.0,32.0,3.0,0.0,36.0,132.0,618.0,430.0,27.0,14.0,3.0,1.0,1.0,629.0,2597.0,1439.0,9.0,6.0,3.0,5.0,1.0,0.0,7.0,0.0,0.0,10.9,0.0,0.0,0.0,0.6
Lucas Cunha,1350.0,15,15,9.0,7.0,7.0,2.0,0.0,14.0,17.0,70.0,0.0,14.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,18.0,12.0,0.0,0.0,0.0,0.0,70.0,19.0,11.0,235.0,255.0,462.0,489.0,124.0,199.0,0.0,0.5,5.0,80.0,6.0,1.0,93.0,140.0,529.0,553.0,23.0,4.0,2.0,2.0,0.0,661.0,3043.0,1930.0,12.0,3.0,1.0,8.0,2.0,0.0,4.0,0.0,0.0,22.6,0.0,0.0,0.0,0.1
Andrew,1231.0,14,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,99.0,99.0,190.0,192.0,134.0,247.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,473.0,570.0,2.0,0.0,0.0,0.0,0.0,0.0,312.0,1359.0,941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Carraça,1221.0,17,13,21.0,14.0,18.0,3.0,0.0,6.0,11.0,25.0,0.0,47.0,29.0,16.0,0.0,2.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,16.0,0.0,0.0,0.0,0.0,72.0,17.0,17.0,366.0,399.0,256.0,320.0,81.0,170.0,2.0,1.7,18.0,42.0,14.0,13.0,58.0,39.0,349.0,401.0,310.0,7.0,16.0,6.0,8.0,543.0,2318.0,1081.0,19.0,11.0,1.0,15.0,8.0,0.0,10.0,3.0,0.0,29.7,5.0,0.0,0.0,0.3
Juan Manuel Boselli,996.0,21,12,19.0,14.0,10.0,8.0,1.0,0.0,9.0,9.0,0.0,39.0,16.0,8.0,6.0,3.0,3.0,3.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,19.0,20.0,5.0,1.0,0.0,0.0,48.0,18.0,13.0,132.0,152.0,74.0,108.0,20.0,68.0,1.0,1.6,17.0,17.0,10.0,6.0,29.0,12.0,67.0,193.0,290.0,40.0,57.0,25.0,26.0,310.0,1974.0,897.0,31.0,24.0,10.0,28.0,23.0,1.0,27.0,13.0,0.04,20.9,5.0,0.0,0.0,2.2
Giorgi Aburjania,1016.0,19,11,24.0,13.0,5.0,17.0,2.0,6.0,7.0,5.0,0.0,27.0,25.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.0,18.0,0.0,0.0,0.0,0.0,82.0,14.0,9.0,269.0,310.0,217.0,247.0,28.0,49.0,1.0,1.6,12.0,69.0,11.0,1.0,77.0,21.0,125.0,459.0,177.0,10.0,12.0,5.0,4.0,461.0,2153.0,1116.0,21.0,25.0,3.0,19.0,11.0,0.0,6.0,0.0,0.0,24.8,0.0,0.0,0.0,0.2
Tomás Araújo,990.0,11,11,,15.0,,,,,12.0,,,,,,,,,,,,,,,,,4.0,0.0,12.0,4.0,0.0,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,3.0,0.13,,,0.0,0.0,
Stanislav Kritsyuk,929.0,11,11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,4.0,1.0,47.0,48.0,176.0,177.0,105.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,428.0,2.0,0.0,0.0,0.0,0.0,0.0,234.0,1259.0,756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Pedro Tiba,829.0,17,10,12.0,6.0,1.0,7.0,4.0,6.0,9.0,13.0,0.0,27.0,19.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,59.0,3.0,2.0,166.0,193.0,148.0,170.0,40.0,61.0,0.0,1.2,12.0,31.0,13.0,2.0,65.0,22.0,93.0,293.0,189.0,20.0,30.0,13.0,10.0,360.0,1856.0,905.0,24.0,14.0,8.0,11.0,14.0,1.0,19.0,5.0,0.05,23.0,0.0,0.0,0.0,1.1
