Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Iván Márquez,es ESP,DF,28-283,25.4,22,0.87,18,0,0,2,1,1,3,0.12,3,0,0,0,0,0,Matches
Jasper Cillessen,nl NED,GK,33-331,25.0,3,0.12,3,0,0,0,0,0,2,0.08,2,0,0,0,0,0,Matches
Bart van Rooij,nl NED,DF,21-297,25.0,46,1.84,41,5,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
Souffian El Karouani,ma MAR,DF,22-151,24.3,53,2.18,41,2,5,4,1,0,2,0.08,2,0,0,0,0,0,Matches
Lasse Schöne,dk DEN,MF,36-296,24.1,68,2.83,45,23,0,0,0,0,3,0.12,3,0,0,0,0,0,Matches
Dirk Proper,nl NED,MF,21-023,23.7,50,2.11,46,0,3,1,0,0,4,0.17,3,0,1,0,0,0,Matches
Elayis Tavsan,nl NED,FW,21-323,22.2,71,3.2,34,7,15,6,9,0,7,0.32,3,0,1,1,2,0,Matches
Oussama Tannane,ma MAR,MF,28-361,19.2,106,5.52,58,24,10,5,9,0,14,0.73,9,2,2,0,1,0,Matches
Landry Dimata,be BEL,FW,25-199,18.3,46,2.52,36,0,1,3,5,1,5,0.27,5,0,0,0,0,0,Matches
Magnus Mattsson,dk DEN,"FW,MF",24-022,13.6,47,3.46,29,0,7,5,4,2,4,0.29,2,0,1,1,0,0,Matches
Philippe Sandler,nl NED,DF,26-037,11.5,12,1.04,10,0,0,2,0,0,2,0.17,1,0,0,1,0,0,Matches
Mikkel Duelund,dk DEN,"MF,FW",25-263,10.3,28,2.71,20,0,1,2,5,0,2,0.19,2,0,0,0,0,0,Matches
Calvin Verdonk,nl NED,DF,25-327,10.7,24,2.25,21,1,1,0,1,0,5,0.47,4,1,0,0,0,0,Matches
Joris Kramer,nl NED,DF,26-229,8.8,7,0.8,7,0,0,0,0,0,2,0.23,2,0,0,0,0,0,Matches
Ibrahim Cissoko,nl NED,"FW,MF",19-358,7.2,28,3.9,17,0,2,4,5,0,1,0.14,0,0,0,0,1,0,Matches
Pedro David Rosendo Marques,pt POR,FW,24-328,6.0,15,2.52,14,0,1,0,0,0,4,0.67,3,0,1,0,0,0,Matches
Jordy Bruijn,nl NED,"MF,FW",26-239,4.1,15,3.64,11,0,1,3,0,0,2,0.49,2,0,0,0,0,0,Matches
Terry Lartey Sanniez,nl NED,DF,26-221,1.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mattijs Branderhorst,nl NED,GK,29-078,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Andri Fannar Baldursson,is ISL,"MF,FW",21-068,1.4,2,1.46,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Anthony Musaba,nl NED,"FW,MF",22-103,1.3,4,3.03,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ilias Bronkhorst,nl NED,"FW,DF",25-313,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.3,26.0,647,24.88,457,62,47,37,40,4,63,2.42,47,3,6,3,4,0,
Opponent Total,,,25.7,26.0,681,26.19,516,61,27,37,27,13,49,1.88,38,2,2,3,4,0,
