Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Jasper Cillessen,nl NED,GK,33-331,25.0,25,3,1,2,0,31.0,0.21,6.0,0.24,158,409,38.6,694,129,44.5,36.5,190,52.6,41.8,403,15,3.7,31,1.24,14.6,Matches
Mattijs Branderhorst,nl NED,GK,29-078,1.0,1,0,0,0,0,0.7,0.34,-0.3,-0.33,7,23,30.4,24,4,54.2,45.4,12,83.3,52.3,19,2,10.5,0,0.0,6.0,Matches
Squad Total,,,26.3,26.0,26,3,1,2,0,31.7,0.22,5.7,0.22,165,432,38.2,718,133,44.8,36.8,202,54.5,42.4,422,17,4.0,31,1.19,14.3,
Opponent Total,,,25.7,26.0,35,2,1,4,0,35.3,0.26,0.3,0.01,134,352,38.1,624,132,38.1,35.3,177,64.4,49.4,399,24,6.0,23,0.88,14.7,
