Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Iván Márquez,es ESP,DF,28-283,25.4,1118,1315,85.0,22183,9188,354,394,89.8,620,682,90.9,129,213,60.6,0,0.3,0.3,-0.3,4,51,1,0,76,Matches
Jasper Cillessen,nl NED,GK,33-331,25.0,601,888,67.7,17691,13954,136,138,98.6,232,236,98.3,232,507,45.8,0,0.0,0.1,0.0,0,13,0,0,2,Matches
Bart van Rooij,nl NED,DF,21-297,25.0,1022,1328,77.0,17834,5669,461,531,86.8,416,551,75.5,112,179,62.6,0,2.6,2.1,-2.6,25,79,22,16,92,Matches
Souffian El Karouani,ma MAR,DF,22-151,24.3,906,1233,73.5,13695,4204,494,552,89.5,321,440,73.0,52,137,38.0,0,1.2,2.1,-1.2,19,42,20,13,61,Matches
Lasse Schöne,dk DEN,MF,36-296,24.1,1210,1440,84.0,19421,7345,618,684,90.4,459,514,89.3,90,164,54.9,1,2.8,3.4,-1.8,32,109,12,3,130,Matches
Dirk Proper,nl NED,MF,21-023,23.7,939,1072,87.6,15272,4407,469,528,88.8,338,368,91.8,86,103,83.5,1,1.3,1.1,-0.3,25,95,11,0,98,Matches
Elayis Tavsan,nl NED,FW,21-323,22.2,455,602,75.6,7030,1258,228,261,87.4,161,208,77.4,37,64,57.8,2,3.6,2.8,-1.6,22,21,21,1,49,Matches
Oussama Tannane,ma MAR,MF,28-361,19.2,714,1000,71.4,12599,4829,353,418,84.4,210,283,74.2,110,206,53.4,9,5.6,5.7,3.4,49,133,33,6,153,Matches
Landry Dimata,be BEL,FW,25-199,18.3,225,302,74.5,2771,373,131,164,79.9,62,85,72.9,7,9,77.8,2,1.1,1.0,0.9,20,12,5,1,23,Matches
Magnus Mattsson,dk DEN,"FW,MF",24-022,13.6,344,445,77.3,4476,1250,227,267,85.0,79,96,82.3,16,22,72.7,2,2.3,1.7,-0.3,18,19,8,2,40,Matches
Philippe Sandler,nl NED,DF,26-037,11.5,640,734,87.2,12370,5103,226,251,90.0,318,343,92.7,80,111,72.1,2,0.7,0.6,1.3,3,49,2,0,71,Matches
Mikkel Duelund,dk DEN,"MF,FW",25-263,10.3,236,316,74.7,3588,866,127,154,82.5,83,94,88.3,15,24,62.5,2,1.2,1.1,0.8,11,24,8,1,35,Matches
Calvin Verdonk,nl NED,DF,25-327,10.7,600,722,83.1,10889,4676,239,259,92.3,277,318,87.1,68,109,62.4,2,0.9,0.8,1.1,8,43,10,2,57,Matches
Joris Kramer,nl NED,DF,26-229,8.8,383,434,88.2,7395,2530,122,131,93.1,222,239,92.9,34,48,70.8,2,0.5,0.4,1.5,3,12,1,0,21,Matches
Ibrahim Cissoko,nl NED,"FW,MF",19-358,7.2,157,226,69.5,2158,694,92,111,82.9,57,76,75.0,4,14,28.6,0,1.8,2.4,-1.8,10,12,11,4,25,Matches
Pedro David Rosendo Marques,pt POR,FW,24-328,6.0,101,138,73.2,1170,146,67,82,81.7,17,27,63.0,2,5,40.0,2,1.1,0.6,0.9,9,4,2,0,3,Matches
Jordy Bruijn,nl NED,"MF,FW",26-239,4.1,146,175,83.4,2471,753,72,80,90.0,60,65,92.3,10,19,52.6,1,0.8,0.9,0.2,5,23,4,1,29,Matches
Terry Lartey Sanniez,nl NED,DF,26-221,1.2,58,63,92.1,1004,284,31,33,93.9,21,22,95.5,6,8,75.0,0,0.0,0.0,0.0,0,3,0,0,7,Matches
Mattijs Branderhorst,nl NED,GK,29-078,1.0,19,36,52.8,710,591,2,2,100.0,5,5,100.0,12,29,41.4,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Andri Fannar Baldursson,is ISL,"MF,FW",21-068,1.4,41,56,73.2,720,238,15,21,71.4,19,25,76.0,4,6,66.7,0,0.0,0.0,0.0,1,7,1,0,5,Matches
Anthony Musaba,nl NED,"FW,MF",22-103,1.3,31,41,75.6,370,113,21,23,91.3,8,10,80.0,1,1,100.0,0,0.0,0.1,0.0,1,0,1,1,2,Matches
Ilias Bronkhorst,nl NED,"FW,DF",25-313,0.6,11,18,61.1,158,74,7,8,87.5,3,7,42.9,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches
Squad Total,,,26.3,26.0,9957,12584,79.1,175975,68545,4492,5092,88.2,3988,4694,85.0,1108,1980,56.0,28,27.6,27.2,0.4,265,751,173,51,981,
Opponent Total,,,25.7,26.0,9547,12174,78.4,172644,63524,4174,4771,87.5,4002,4723,84.7,1083,2020,53.6,18,26.9,31.9,-8.9,301,820,239,63,1084,
