Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Philippe Sandler,nl NED,DF,26-052,15,1111.0,74.0,45.7,12.3,14,78.0,5,1,16.0,1,1.4,19.0,14.0,5.0,0.41,0.27,19.2,20.9,-1.7,-0.13,-0.05,Matches
Mikkel Duelund,dk DEN,"MF,FW",25-278,15,930.0,62.0,38.3,10.3,11,80.0,4,4,13.0,4,1.07,10.0,11.0,-1.0,-0.1,-0.58,12.6,12.0,0.6,0.06,0.27,Matches
Calvin Verdonk,nl NED,DF,25-342,16,959.0,60.0,39.5,10.7,10,82.0,5,6,24.0,6,1.06,14.0,12.0,2.0,0.19,-0.12,14.6,12.4,2.2,0.21,0.52,Matches
Joris Kramer,nl NED,DF,26-244,16,803.0,50.0,33.0,8.9,7,90.0,7,9,19.0,6,1.25,14.0,8.0,6.0,0.67,0.62,10.6,12.8,-2.2,-0.25,-0.21,Matches
Ibrahim Cissoko,nl NED,FW,20-008,22,668.0,30.0,27.5,7.4,7,64.0,0,15,15.0,5,1.14,13.0,9.0,4.0,0.54,0.39,14.6,10.7,3.9,0.53,0.88,Matches
Pedro David Rosendo Marques,pt POR,FW,24-343,23,559.0,24.0,23.0,6.2,5,67.0,0,18,12.0,4,1.35,13.0,8.0,5.0,0.81,0.71,7.9,8.2,-0.3,-0.04,0.09,Matches
Jordy Bruijn,nl NED,"MF,FW",26-254,13,374.0,29.0,15.4,4.2,3,77.0,0,10,14.0,2,1.77,9.0,3.0,6.0,1.44,1.4,8.3,8.4,-0.1,-0.02,0.1,Matches
Terry Lartey Sanniez,nl NED,DF,26-236,6,106.0,18.0,4.4,1.2,1,45.0,0,5,12.0,18,1.83,1.0,2.0,-1.0,-0.85,-1.16,0.9,1.4,-0.5,-0.43,-0.34,Matches
Mattijs Branderhorst,nl NED,GK,29-093,1,90.0,90.0,3.7,1.0,1,90.0,1,0,,26,0.0,0.0,1.0,-1.0,-1.0,-1.31,1.0,0.9,0.1,0.1,0.21,Matches
Andri Fannar Baldursson,is ISL,"MF,FW",21-083,10,123.0,12.0,5.1,1.4,0,,0,10,12.0,14,1.7,2.0,2.0,0.0,0.0,-0.27,2.0,1.9,0.1,0.05,0.17,Matches
Anthony Musaba,nl NED,"FW,MF",22-118,10,119.0,12.0,4.9,1.3,0,,0,10,12.0,3,1.6,2.0,0.0,2.0,1.51,1.32,1.5,1.7,-0.2,-0.18,-0.08,Matches
Ilias Bronkhorst,nl NED,"FW,DF",25-328,4,51.0,13.0,2.1,0.6,0,,0,4,13.0,21,1.0,1.0,1.0,0.0,0.0,-0.26,0.9,1.4,-0.5,-0.82,-0.73,Matches
Guss Gertsen,nl NED,DF,19-352,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Rijk Janse,nl NED,GK,20-352,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches
Robin Roefs,nl NED,GK,20-076,0,,,,,0,,0,0,,15,,,,,,,,,,,,Matches
Nils Rossen,nl NED,MF,17-245,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Kas de Wit,nl NED,MF,19-251,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Squad Total,,,26.4,27,2430.0,90.0,100.0,27.0,297,85.0,196,99,15.0,155,1.26,37.0,30.0,7.0,0.26,,36.7,39.7,-2.9,-0.11,,
Opponent Total,,,25.8,27,2430.0,90.0,100.0,27.0,297,85.0,196,99,15.0,180,1.26,30.0,37.0,-7.0,-0.26,,39.7,36.7,2.9,0.11,,
