Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Remko Pasveer,nl NED,GK,39-149,15.0,18,0,2,1,0,16.4,0.33,-1.6,-0.11,56,162,34.6,520,83,28.1,30.8,65,24.6,32.8,138,9,6.5,27,1.8,20.5,Matches
Gerónimo Rulli,ar ARG,GK,30-321,12.0,10,0,0,3,0,9.1,0.24,-0.9,-0.08,42,92,45.7,461,72,16.7,26.4,48,31.3,30.4,128,20,15.6,18,1.5,16.2,Matches
Squad Total,,,26.4,27.0,28,0,2,4,0,25.5,0.29,-2.5,-0.09,98,254,38.6,981,155,22.7,28.7,113,27.4,31.8,266,29,10.9,45,1.67,18.4,
Opponent Total,,,25.8,27.0,72,4,1,7,0,64.7,0.34,-7.3,-0.27,181,528,34.3,726,102,52.6,40.6,228,64.0,48.9,504,25,5.0,24,0.89,12.8,
