Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Jurriën Timber,nl NED,DF,21-290,25.7,46,1.79,37,2,0,4,2,1,10,0.39,8,0,0,2,0,0,Matches
Dušan Tadić,rs SRB,"FW,MF",34-134,25.0,179,7.17,121,49,1,4,3,1,20,0.8,15,4,0,0,1,0,Matches
Edson Álvarez,mx MEX,"MF,DF",25-161,21.7,37,1.7,29,0,1,5,2,0,6,0.28,5,0,0,1,0,0,Matches
Devyne Rensch,nl NED,DF,20-075,18.7,42,2.24,35,1,1,3,2,0,7,0.37,6,0,1,0,0,0,Matches
Kenneth Taylor,nl NED,MF,20-322,20.2,53,2.63,43,2,5,3,0,0,8,0.4,7,0,0,1,0,0,Matches
Steven Berghuis,nl NED,"MF,FW",31-105,19.2,93,4.84,72,12,1,7,1,0,19,0.99,13,1,1,4,0,0,Matches
Steven Bergwijn,nl NED,"FW,MF",25-177,19.1,91,4.77,65,5,6,11,3,1,11,0.58,7,0,2,1,1,0,Matches
Calvin Bassey,ng NGA,DF,23-093,19.5,35,1.8,28,1,3,0,3,0,8,0.41,7,0,1,0,0,0,Matches
Davy Klaassen,nl NED,MF,30-041,17.1,54,3.15,46,0,0,5,2,1,9,0.52,7,0,0,1,1,0,Matches
Remko Pasveer,nl NED,GK,39-146,15.0,2,0.13,2,0,0,0,0,0,1,0.07,1,0,0,0,0,0,Matches
Kudus Mohammed,gh GHA,"FW,MF",22-244,15.4,54,3.5,35,0,8,7,4,0,5,0.32,4,0,1,0,0,0,Matches
Brian Brobbey,nl NED,FW,21-061,13.4,30,2.24,22,0,1,5,2,0,3,0.22,1,0,0,1,1,0,Matches
Owen Wijndal,nl NED,DF,23-126,11.8,29,2.46,22,2,1,2,2,0,1,0.08,1,0,0,0,0,0,Matches
Gerónimo Rulli,ar ARG,GK,30-318,11.0,2,0.18,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Daley Blind,nl NED,DF,33-025,10.5,40,3.82,36,1,0,1,1,1,8,0.76,6,0,0,0,1,1,Matches
Jorge Eduardo Sánchez,mx MEX,DF,25-114,8.3,13,1.57,12,1,0,0,0,0,2,0.24,2,0,0,0,0,0,Matches
Francisco Conceição,pt POR,"FW,MF",20-110,5.1,15,2.95,12,0,1,0,2,0,3,0.59,3,0,0,0,0,0,Matches
Antony,br BRA,FW,23-038,2.0,10,5.0,5,0,3,1,1,0,2,1.0,2,0,0,0,0,0,Matches
Florian Grillitsch,at AUT,"MF,DF",27-239,1.9,6,3.16,5,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Ocampos,ar ARG,FW,28-266,1.1,4,3.56,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Perr Schuurs,nl NED,DF,23-128,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lorenzo Lucca,it ITA,"FW,DF",22-205,1.3,4,2.93,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Youri Baas,nl NED,"DF,MF",20-017,0.6,1,1.61,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jorrel Hato,nl NED,DF,17-027,0.5,2,4.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lisandro Magallán,ar ARG,DF,29-188,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kian Fitz-Jim,nl NED,"MF,DF",19-272,0.2,4,21.18,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Youri Regeer,nl NED,MF,19-228,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Christian Rasmussen,dk DEN,FW,20-074,0.0,1,45.0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.4,26.0,847,32.58,642,77,32,60,31,5,123,4.73,95,5,6,11,5,1,
Opponent Total,,,25.8,26.0,394,15.15,296,36,15,17,22,8,46,1.77,31,4,3,3,4,1,
