Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Jurriën Timber,nl NED,DF,21-290,25.7,1,21,5,23.8,0.82,0.19,0.05,0.2,8.9,0,0,0,4.2,4.2,0.2,-3.2,-3.2,Matches
Dušan Tadić,rs SRB,"FW,MF",34-134,25.0,8,34,12,35.3,1.36,0.48,0.15,0.42,17.6,7,3,3,7.1,4.7,0.14,0.9,0.3,Matches
Edson Álvarez,mx MEX,"MF,DF",25-161,21.7,3,46,17,37.0,2.12,0.78,0.07,0.18,15.2,0,0,0,2.6,2.6,0.06,0.4,0.4,Matches
Devyne Rensch,nl NED,DF,20-075,18.7,3,12,3,25.0,0.64,0.16,0.25,1.0,16.8,0,0,0,1.8,1.8,0.15,1.2,1.2,Matches
Kenneth Taylor,nl NED,MF,20-322,20.2,7,30,15,50.0,1.49,0.74,0.23,0.47,19.4,0,0,0,3.0,3.0,0.1,4.0,4.0,Matches
Steven Berghuis,nl NED,"MF,FW",31-105,19.2,7,60,16,26.7,3.12,0.83,0.1,0.38,20.7,3,1,1,5.0,4.2,0.07,2.0,1.8,Matches
Steven Bergwijn,nl NED,"FW,MF",25-177,19.1,9,62,26,41.9,3.25,1.36,0.15,0.35,17.1,0,0,0,7.0,7.0,0.11,2.0,2.0,Matches
Calvin Bassey,ng NGA,DF,23-093,19.5,1,7,2,28.6,0.36,0.1,0.14,0.5,10.6,0,0,0,0.7,0.7,0.11,0.3,0.3,Matches
Davy Klaassen,nl NED,MF,30-041,17.1,7,30,13,43.3,1.75,0.76,0.23,0.54,11.5,0,0,0,6.5,6.5,0.22,0.5,0.5,Matches
Remko Pasveer,nl NED,GK,39-146,15.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kudus Mohammed,gh GHA,"FW,MF",22-244,15.4,11,54,23,42.6,3.5,1.49,0.2,0.48,13.7,1,0,0,9.5,9.5,0.18,1.5,1.5,Matches
Brian Brobbey,nl NED,FW,21-061,13.4,11,44,21,47.7,3.29,1.57,0.25,0.52,9.7,0,0,0,10.2,10.2,0.23,0.8,0.8,Matches
Owen Wijndal,nl NED,DF,23-126,11.8,0,6,3,50.0,0.51,0.25,0.0,0.0,16.9,0,0,0,0.7,0.7,0.11,-0.7,-0.7,Matches
Gerónimo Rulli,ar ARG,GK,30-318,11.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Daley Blind,nl NED,DF,33-025,10.5,0,9,0,0.0,0.86,0.0,0.0,,18.9,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Jorge Eduardo Sánchez,mx MEX,DF,25-114,8.3,1,8,4,50.0,0.96,0.48,0.13,0.25,19.9,0,0,0,0.9,0.9,0.12,0.1,0.1,Matches
Francisco Conceição,pt POR,"FW,MF",20-110,5.1,0,14,4,28.6,2.75,0.78,0.0,0.0,17.3,0,0,0,1.3,1.3,0.09,-1.3,-1.3,Matches
Antony,br BRA,FW,23-038,2.0,1,9,2,22.2,4.5,1.0,0.11,0.5,20.0,0,0,0,0.4,0.4,0.04,0.6,0.6,Matches
Florian Grillitsch,at AUT,"MF,DF",27-239,1.9,0,1,0,0.0,0.53,0.0,0.0,,13.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Lucas Ocampos,ar ARG,FW,28-266,1.1,0,5,0,0.0,4.41,0.0,0.0,,18.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Perr Schuurs,nl NED,DF,23-128,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lorenzo Lucca,it ITA,"FW,DF",22-205,1.3,2,13,6,46.2,9.67,4.46,0.15,0.33,10.3,0,0,0,1.4,1.4,0.11,0.6,0.6,Matches
Youri Baas,nl NED,"DF,MF",20-017,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jorrel Hato,nl NED,DF,17-027,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lisandro Magallán,ar ARG,DF,29-188,0.2,0,1,0,0.0,4.09,0.0,0.0,,11.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Kian Fitz-Jim,nl NED,"MF,DF",19-272,0.2,0,2,0,0.0,10.0,0.0,0.0,,24.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Youri Regeer,nl NED,MF,19-228,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Christian Rasmussen,dk DEN,FW,20-074,0.0,0,1,0,0.0,45.0,0.0,0.0,,19.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Squad Total,,,26.4,26.0,72,469,172,36.7,18.04,6.62,0.14,0.4,15.6,11,4,4,61.1,57.9,0.13,10.9,10.1,
Opponent Total,,,25.8,26.0,28,229,87,38.0,8.81,3.35,0.12,0.32,18.1,9,0,0,22.1,22.1,0.1,5.9,5.9,
