Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Jurriën Timber,nl NED,DF,21-275,24.7,1887,2045,92.3,32978,11184,740,790,93.7,1026,1073,95.6,93,145,64.1,2,0.6,2.3,1.4,9,252,23,0,231,Matches
Dušan Tadić,rs SRB,"FW,MF",34-119,24.0,1011,1452,69.6,16735,5820,541,638,84.8,317,452,70.1,119,230,51.7,15,15.7,18.2,-0.7,117,74,104,31,189,Matches
Edson Álvarez,mx MEX,"MF,DF",25-146,20.7,1507,1703,88.5,26084,8212,627,696,90.1,736,800,92.0,109,150,72.7,2,2.2,2.9,-0.2,17,147,17,0,153,Matches
Devyne Rensch,nl NED,DF,20-060,18.7,1090,1272,85.7,17621,5059,552,604,91.4,442,494,89.5,73,99,73.7,1,1.0,2.3,0.0,12,102,33,4,130,Matches
Kenneth Taylor,nl NED,MF,20-307,19.3,1254,1422,88.2,19019,5156,667,717,93.0,487,540,90.2,55,86,64.0,3,2.2,4.5,0.8,15,129,37,1,165,Matches
Steven Bergwijn,nl NED,"FW,MF",25-162,18.2,820,948,86.5,10793,2401,529,576,91.8,216,251,86.1,24,38,63.2,4,3.9,6.3,0.1,33,37,58,7,116,Matches
Steven Berghuis,nl NED,"MF,FW",31-090,18.2,1099,1388,79.2,19688,6486,527,586,89.9,404,495,81.6,133,232,57.3,6,4.9,9.3,1.1,44,162,81,15,217,Matches
Calvin Bassey,ng NGA,DF,23-078,18.5,1268,1446,87.7,22649,7631,523,563,92.9,614,671,91.5,108,154,70.1,3,2.8,3.9,0.2,11,112,12,7,111,Matches
Davy Klaassen,nl NED,MF,30-026,17.0,535,643,83.2,7823,2001,298,339,87.9,177,203,87.2,29,36,80.6,3,3.3,4.0,-0.3,17,47,11,2,45,Matches
Remko Pasveer,nl NED,GK,39-131,15.0,470,588,79.9,11746,8792,97,98,99.0,253,256,98.8,119,230,51.7,0,0.0,0.0,0.0,0,14,1,0,1,Matches
Kudus Mohammed,gh GHA,"FW,MF",22-229,14.4,412,480,85.8,6296,1045,226,255,88.6,134,153,87.6,32,38,84.2,2,2.5,2.9,-0.5,25,27,14,1,55,Matches
