Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP.1,W.1,D.1,L.1,GF.1,GA.1,GD.1,Pts.1,Pts/MP.1,xG.1,xGA.1,xGD.1,xGD/90.1
8,Liverpool,13,9,3,1,34,9,25,30,2.31,26.9,13.5,13.4,1.03,14,3,3,8,14,24,-10,12,0.86,20.8,24.1,-3.3,-0.24
9,Aston Villa,14,7,2,5,23,19,4,23,1.64,21.1,20.1,1.0,0.07,14,5,3,6,14,20,-6,18,1.29,14.9,22.8,-7.9,-0.57
10,Fulham,14,6,4,4,21,20,1,22,1.57,18.5,21.0,-2.5,-0.18,14,5,2,7,18,19,-1,17,1.21,16.0,26.6,-10.6,-0.76
11,Chelsea,14,6,4,4,16,12,4,22,1.57,19.9,16.2,3.7,0.26,14,4,4,6,13,18,-5,16,1.14,15.7,19.0,-3.2,-0.23
12,Crystal Palace,15,5,5,5,14,19,-5,20,1.33,14.8,20.3,-5.6,-0.37,14,2,4,8,10,20,-10,10,0.71,12.4,19.2,-6.8,-0.49
