Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Tim Ream,us USA,DF,35-180,28.0,1416,1636,86.6,30766,10827,344,387,88.9,823,887,92.8,239,335,71.3,0,0.1,0.2,-0.1,2,118,0,0,109,Matches
Andreas Pereira,br BRA,MF,27-092,25.8,597,911,65.5,11318,3856,279,352,79.3,198,272,72.8,102,215,47.4,6,5.1,3.6,0.9,58,79,19,9,106,Matches
Harrison Reed,eng ENG,MF,28-066,24.4,735,956,76.9,11555,2913,386,454,85.0,262,313,83.7,58,104,55.8,2,2.4,1.4,-0.4,26,60,23,8,81,Matches
Bernd Leno,de GER,GK,31-030,26.0,780,995,78.4,19557,11925,172,172,100.0,433,435,99.5,174,385,45.2,0,0.0,0.0,0.0,1,10,0,0,0,Matches
Bobby Reid,jm JAM,"FW,DF",30-060,23.6,561,802,70.0,8639,2833,295,361,81.7,205,287,71.4,32,75,42.7,1,1.6,1.3,-0.6,17,31,32,10,50,Matches
João Palhinha,pt POR,MF,27-268,24.7,702,861,81.5,12233,2934,352,409,86.1,263,307,85.7,73,106,68.9,0,0.3,0.3,-0.3,3,85,3,0,74,Matches
Antonee Robinson,us USA,DF,25-238,24.3,966,1315,73.5,16691,6933,434,502,86.5,416,542,76.8,96,203,47.3,1,1.1,1.4,-0.1,18,77,31,19,95,Matches
Kenny Tete,nl NED,DF,27-176,20.5,808,1106,73.1,12838,5204,422,491,85.9,316,433,73.0,53,109,48.6,4,1.5,1.5,2.5,18,49,18,14,68,Matches
Aleksandar Mitrović,rs SRB,FW,28-199,20.1,270,449,60.1,4300,877,154,231,66.7,78,122,63.9,30,48,62.5,1,2.1,1.1,-1.1,15,25,8,1,41,Matches
Willian,br BRA,FW,34-237,16.2,449,575,78.1,7594,1543,230,269,85.5,153,189,81.0,52,83,62.7,2,2.5,1.4,-0.5,28,29,19,1,74,Matches
Issa Diop,fr FRA,DF,26-084,16.7,887,1043,85.0,18006,5726,258,291,88.7,531,577,92.0,95,163,58.3,0,0.0,0.2,0.0,1,57,3,0,57,Matches
Tosin Adarabioyo,eng ENG,DF,25-191,13.2,526,652,80.7,10889,4013,134,152,88.2,334,376,88.8,53,106,50.0,0,0.0,0.1,0.0,1,39,2,0,40,Matches
Neeskens Kebano,cd COD,FW,31-024,7.9,139,188,73.9,1850,476,83,94,88.3,40,53,75.5,4,9,44.4,3,1.4,0.8,1.6,11,2,9,3,21,Matches
Carlos Vinícius,br BRA,FW,28-009,7.2,71,121,58.7,881,225,45,66,68.2,17,28,60.7,3,6,50.0,1,0.6,0.4,0.4,5,7,3,0,7,Matches
Harry Wilson,wls WAL,FW,26-012,5.1,141,188,75.0,2101,354,81,91,89.0,50,61,82.0,7,20,35.0,0,0.1,0.2,-0.1,2,7,4,0,16,Matches
Daniel James,wls WAL,FW,25-144,4.4,84,129,65.1,1113,238,57,67,85.1,21,35,60.0,2,9,22.2,0,0.3,0.3,-0.3,4,2,6,1,13,Matches
Manor Solomon,il ISR,FW,23-253,4.1,112,134,83.6,1587,393,64,74,86.5,40,44,90.9,3,6,50.0,0,0.3,0.5,-0.3,5,3,6,1,18,Matches
Saša Lukić,rs SRB,MF,26-233,2.4,128,140,91.4,2155,439,56,59,94.9,63,68,92.6,8,10,80.0,0,0.0,0.1,0.0,0,15,0,0,9,Matches
Marek Rodák,sk SVK,GK,26-111,2.0,29,61,47.5,1170,1037,3,3,100.0,8,9,88.9,17,48,35.4,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Layvin Kurzawa,fr FRA,DF,30-211,1.5,28,41,68.3,408,135,12,13,92.3,14,19,73.7,0,3,0.0,0,0.0,0.0,0.0,0,1,1,1,2,Matches
Tom Cairney,sct SCO,MF,32-073,5.5,355,415,85.5,5922,1388,178,195,91.3,127,147,86.4,37,51,72.5,0,1.2,1.2,-1.2,10,41,11,4,53,Matches
Kevin Mbabu,ch SUI,"DF,FW",27-349,1.6,68,94,72.3,1051,383,40,43,93.0,24,35,68.6,4,9,44.4,1,0.4,0.4,0.6,2,4,5,3,8,Matches
Jay Stansfield,eng ENG,FW,20-130,1.0,9,23,39.1,82,32,7,8,87.5,1,7,14.3,0,3,0.0,0,0.1,0.0,-0.1,1,0,0,0,0,Matches
Nathaniel Chalobah,eng ENG,MF,28-112,0.1,4,5,80.0,67,9,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Cédric Soares,pt POR,DF,31-215,0.2,17,25,68.0,242,86,11,13,84.6,6,8,75.0,0,3,0.0,0,0.0,0.0,0.0,0,1,0,0,3,Matches
Josh Onomah,eng ENG,MF,25-341,0.2,4,6,66.7,54,0,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Luke Harris,wls WAL,"MF,FW",18-000,0.1,13,14,92.9,172,25,9,9,100.0,4,5,80.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Shane Duffy,ie IRL,"FW,DF",31-092,0.1,2,4,50.0,20,9,2,2,100.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Tyrese Francois,au AUS,FW,22-261,0.0,2,2,100.0,12,2,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Squad Total,,,29.0,28.0,9903,12891,76.8,183273,64815,4114,4814,85.5,4430,5262,84.2,1142,2110,54.1,22,21.0,16.6,1.0,228,745,203,75,946,
Opponent Total,,,27.3,28.0,11354,14350,79.1,198676,70732,5272,6054,87.1,4667,5404,86.4,1129,2082,54.2,23,34.6,26.3,-11.6,269,837,262,64,1054,
