Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Tim Ream,us USA,DF,35-165,27.0,27,14,13,11,3,10,22,45.5,12,37,20,17,40,67,97,1,Matches
Andreas Pereira,br BRA,MF,27-077,24.9,13,6,2,4,7,6,23,26.1,17,20,3,17,4,17,6,0,Matches
Harrison Reed,eng ENG,MF,28-051,23.7,29,19,11,15,3,10,33,30.3,23,37,6,31,15,44,29,0,Matches
Bernd Leno,de GER,GK,31-015,25.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,12,0,Matches
Bobby Reid,jm JAM,"FW,DF",30-045,22.9,35,20,13,10,12,14,28,50.0,14,21,3,18,17,52,26,0,Matches
João Palhinha,pt POR,MF,27-253,23.7,101,58,34,45,22,45,79,57.0,34,33,4,29,33,134,49,1,Matches
Antonee Robinson,us USA,DF,25-223,23.3,38,22,28,9,1,25,33,75.8,8,39,10,29,37,75,52,1,Matches
Aleksandar Mitrović,rs SRB,FW,28-184,20.1,14,7,8,4,2,5,10,50.0,5,20,5,15,3,17,19,1,Matches
Kenny Tete,nl NED,DF,27-161,19.6,59,33,33,17,9,27,35,77.1,8,32,13,19,31,90,61,0,Matches
Willian,br BRA,FW,34-222,16.2,11,6,7,2,2,7,19,36.8,12,10,0,10,8,19,6,0,Matches
Issa Diop,fr FRA,DF,26-069,15.7,21,15,15,5,1,10,18,55.6,8,20,14,6,27,48,49,0,Matches
Tosin Adarabioyo,eng ENG,DF,25-176,13.2,14,6,11,2,1,6,10,60.0,4,11,8,3,14,28,70,1,Matches
Neeskens Kebano,cd COD,FW,31-009,7.9,12,5,7,5,0,7,13,53.8,6,12,0,12,1,13,8,0,Matches
Carlos Vinícius,br BRA,FW,27-359,6.2,2,0,0,2,0,0,3,0.0,3,4,0,4,0,2,6,0,Matches
Harry Wilson,wls WAL,FW,25-362,5.0,12,8,5,5,2,4,11,36.4,7,8,0,8,3,15,6,0,Matches
Daniel James,wls WAL,FW,25-129,4.2,4,3,1,2,1,3,7,42.9,4,2,1,1,1,5,4,0,Matches
Manor Solomon,il ISR,FW,23-238,3.1,13,7,6,5,2,6,7,85.7,1,1,0,1,4,17,0,0,Matches
Saša Lukić,rs SRB,MF,26-218,2.3,3,2,1,2,0,0,0,,0,4,1,3,1,4,1,0,Matches
Marek Rodák,sk SVK,GK,26-096,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,Matches
Layvin Kurzawa,fr FRA,DF,30-196,1.5,3,2,1,1,1,3,3,100.0,0,1,1,0,2,5,4,0,Matches
Tom Cairney,sct SCO,MF,32-058,5.2,13,4,2,6,5,6,6,100.0,0,8,1,7,2,15,2,0,Matches
Kevin Mbabu,ch SUI,"DF,FW",27-334,1.6,3,2,2,1,0,1,3,33.3,2,2,0,2,3,6,3,0,Matches
Jay Stansfield,eng ENG,FW,20-115,1.0,0,0,0,0,0,0,2,0.0,2,4,1,3,1,1,1,0,Matches
Nathaniel Chalobah,eng ENG,MF,28-097,0.1,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,Matches
Josh Onomah,eng ENG,MF,25-326,0.2,1,0,1,0,0,0,0,,0,1,0,1,0,1,0,0,Matches
Luke Harris,wls WAL,"MF,FW",17-350,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Cédric Soares,pt POR,DF,31-200,0.1,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,Matches
Shane Duffy,ie IRL,"FW,DF",31-077,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Tyrese Francois,au AUS,FW,22-246,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Squad Total,,,29.0,27.0,430,241,202,154,74,196,368,53.3,172,327,91,236,247,677,516,6,
Opponent Total,,,27.3,27.0,445,260,201,186,58,168,350,48.0,182,318,77,241,237,682,514,8,
