Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Tim Ream,us USA,DF,35-180,28.0,2,0,0,14,6,1,4,40,14,0,0,0,181,35,25,58.3,Matches
Andreas Pereira,br BRA,MF,27-092,25.8,8,0,0,33,28,2,168,4,6,0,1,0,104,8,26,23.5,Matches
Harrison Reed,eng ENG,MF,28-066,24.4,5,0,0,29,17,2,39,16,20,0,0,0,123,23,31,42.6,Matches
Bernd Leno,de GER,GK,31-030,26.0,2,0,0,0,1,0,0,0,0,0,0,0,37,9,0,100.0,Matches
Bobby Reid,jm JAM,"FW,DF",30-060,23.6,7,0,0,31,20,7,51,18,22,2,1,0,117,10,34,22.7,Matches
João Palhinha,pt POR,MF,27-268,24.7,10,0,0,29,38,1,2,35,58,0,0,0,152,50,28,64.1,Matches
Antonee Robinson,us USA,DF,25-238,24.3,7,0,0,25,15,3,95,37,23,0,1,0,170,27,17,61.4,Matches
Kenny Tete,nl NED,DF,27-176,20.5,7,0,0,31,32,0,70,31,35,0,0,0,88,24,18,57.1,Matches
Aleksandar Mitrović,rs SRB,FW,28-199,20.1,6,0,0,31,35,14,4,3,7,2,0,0,53,93,92,50.3,Matches
Willian,br BRA,FW,34-237,16.2,2,0,0,9,18,2,30,8,6,0,0,0,80,6,17,26.1,Matches
Issa Diop,fr FRA,DF,26-084,16.7,2,0,0,11,6,2,2,27,16,0,1,0,90,25,18,58.1,Matches
Tosin Adarabioyo,eng ENG,DF,25-191,13.2,2,0,0,9,4,0,2,14,6,0,0,0,64,27,6,81.8,Matches
Neeskens Kebano,cd COD,FW,31-024,7.9,0,0,0,8,15,2,20,1,5,0,0,0,43,1,12,7.7,Matches
Carlos Vinícius,br BRA,FW,28-009,7.2,2,0,0,14,9,2,4,0,0,0,0,0,16,18,34,34.6,Matches
Harry Wilson,wls WAL,FW,26-012,5.1,1,0,0,5,10,1,12,3,8,1,0,0,22,4,4,50.0,Matches
Daniel James,wls WAL,FW,25-144,4.4,0,0,0,1,12,1,16,1,4,1,0,0,28,1,7,12.5,Matches
Manor Solomon,il ISR,FW,23-253,4.1,0,0,0,1,3,0,4,4,9,0,0,0,27,3,2,60.0,Matches
Saša Lukić,rs SRB,MF,26-233,2.4,1,0,0,7,6,0,1,1,3,0,0,0,13,1,1,50.0,Matches
Marek Rodák,sk SVK,GK,26-111,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0,Matches
Layvin Kurzawa,fr FRA,DF,30-211,1.5,1,0,0,1,0,0,2,2,2,0,0,0,5,0,2,0.0,Matches
Tom Cairney,sct SCO,MF,32-073,5.5,2,0,0,5,9,0,19,2,4,0,0,0,38,4,4,50.0,Matches
Kevin Mbabu,ch SUI,"DF,FW",27-349,1.6,1,0,0,4,0,0,7,3,2,0,0,0,6,2,6,25.0,Matches
Jay Stansfield,eng ENG,FW,20-130,1.0,0,0,0,1,1,0,3,1,0,0,0,0,7,0,1,0.0,Matches
Nathaniel Chalobah,eng ENG,MF,28-112,0.1,0,1,0,2,0,0,0,0,1,0,0,0,0,1,2,33.3,Matches
Cédric Soares,pt POR,DF,31-215,0.2,0,0,0,0,0,0,3,0,1,0,0,0,3,1,2,33.3,Matches
Josh Onomah,eng ENG,MF,25-341,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
Luke Harris,wls WAL,"MF,FW",18-000,0.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,Matches
Shane Duffy,ie IRL,"FW,DF",31-092,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,66.7,Matches
Tyrese Francois,au AUS,FW,22-261,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Squad Total,,,29.0,28.0,68,1,0,302,286,40,559,251,252,6,4,0,1472,377,390,49.2,
Opponent Total,,,27.3,28.0,37,5,1,298,291,68,455,245,273,4,7,3,1534,390,377,50.8,
