Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Romano Schmid,at AUT,MF,23-069,20,1151.0,58.0,49.2,12.8,12,79.0,3,8,26.0,0,1.2,18.0,22.0,-4.0,-0.31,0.14,15.8,19.5,-3.7,-0.29,0.19,Matches
Niklas Schmidt,de GER,MF,25-036,18,969.0,54.0,41.4,10.8,10,76.0,3,8,26.0,7,1.06,14.0,18.0,-4.0,-0.37,0.02,13.6,14.9,-1.2,-0.11,0.46,Matches
Lee Buchanan,eng ENG,"DF,FW",22-030,16,328.0,21.0,14.0,3.6,1,87.0,0,15,16.0,6,1.0,11.0,6.0,5.0,1.37,2.04,7.6,6.2,1.5,0.4,0.92,Matches
Oliver Burke,sct SCO,"FW,MF",25-364,15,268.0,18.0,11.5,3.0,1,58.0,0,14,15.0,3,1.2,11.0,7.0,4.0,1.34,1.95,7.0,8.0,-0.9,-0.31,0.08,Matches
Michael Zetterer,de GER,GK,27-268,2,152.0,76.0,6.5,1.7,1,90.0,1,1,62.0,24,0.5,2.0,3.0,-1.0,-0.59,-0.22,2.4,4.0,-1.6,-0.94,-0.6,Matches
Fabio Chiarodia,it ITA,DF,17-305,3,66.0,22.0,2.8,0.7,1,62.0,0,2,2.0,15,1.33,0.0,1.0,-1.0,-1.36,-1.01,0.3,2.9,-2.6,-3.52,-3.23,Matches
Eren Dinkçi,de GER,"FW,MF",21-114,13,179.0,14.0,7.6,2.0,0,,0,13,14.0,6,0.77,3.0,7.0,-4.0,-2.01,-1.76,2.3,3.8,-1.5,-0.76,-0.41,Matches
Maximilian Philipp,de GER,"MF,FW",29-036,7,104.0,15.0,4.4,1.2,0,,0,7,15.0,0,0.57,3.0,2.0,1.0,0.87,1.31,1.9,1.9,0.0,0.01,0.42,Matches
Nicolai Rapp,de GER,"MF,DF",26-114,7,71.0,10.0,3.0,0.8,0,,0,7,10.0,4,1.29,3.0,1.0,2.0,2.54,3.01,2.0,1.2,0.7,0.92,1.35,Matches
Felix Agu,de GER,"DF,FW",23-191,3,49.0,16.0,2.1,0.5,0,,0,3,16.0,9,1.33,1.0,2.0,-1.0,-1.84,-1.48,0.4,2.4,-2.0,-3.53,-3.21,Matches
Dikeni Salifou,tg TOG,MF,19-302,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,6,3.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.39,Matches
Tom Berger,de GER,MF,21-249,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Tim-Justin Dietrich,de GER,MF,20-149,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Benjamin Goller,de GER,"FW,MF",24-095,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Eduardo Dos Santos Haesler,de GER,GK,24-055,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Jean-Manuel Mbom,de GER,MF,23-041,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Nick Woltemade,de GER,FW,21-051,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,28.0,26,2340.0,90.0,100.0,26.0,286,83.0,169,116,18.0,113,1.19,40.0,50.0,-10.0,-0.38,,31.2,41.3,-10.0,-0.39,,
Opponent Total,,,27.0,26,2340.0,90.0,100.0,26.0,286,83.0,169,116,18.0,114,1.65,50.0,40.0,10.0,0.38,,41.3,31.2,10.0,0.39,,
