Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP.1,W.1,D.1,L.1,GF.1,GA.1,GD.1,Pts.1,Pts/MP.1,xG.1,xGA.1,xGD.1,xGD/90.1
9,Wolfsburg,13,4,6,3,28,22,6,18,1.38,23.7,15.7,7.9,0.61,13,6,3,4,18,12,6,21,1.62,13.3,19.8,-6.5,-0.5
10,M'Gladbach,13,7,3,3,27,17,10,24,1.85,24.8,15.6,9.2,0.71,13,1,5,7,13,27,-14,8,0.62,14.0,22.9,-8.9,-0.68
11,Werder Bremen,14,5,1,8,23,23,0,16,1.14,17.3,17.9,-0.6,-0.04,12,4,3,5,17,27,-10,15,1.25,13.9,23.4,-9.5,-0.79
12,Augsburg,13,5,3,5,13,17,-4,18,1.38,14.6,19.3,-4.7,-0.36,13,3,2,8,21,30,-9,11,0.85,13.9,26.1,-12.3,-0.94
13,Köln,13,5,4,4,21,14,7,19,1.46,19.0,14.3,4.7,0.36,13,1,6,6,12,30,-18,9,0.69,15.1,19.1,-4.0,-0.31
