Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Kai Havertz,de GER,"FW,MF",23-296,27,24,2068.0,23.0,7.0,1.0,8.0,6.0,1.0,1.0,4.0,0.0,9.1,8.3,3.2,11.5,45.0,68.0,173.0,0.3,0.04,0.35,0.26,0.3,0.4,0.14,0.54,0.36,0.5,Matches
Thiago Silva,br BRA,DF,38-193,21,20,1812.0,20.1,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4,1.4,4.0,82.0,1.0,0.0,0.1,0.1,0.0,0.1,0.05,0.02,0.07,0.05,0.07,Matches
Kepa Arrizabalaga,es ESP,GK,28-182,20,20,1755.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mason Mount,eng ENG,"MF,FW",24-083,23,20,1631.0,18.1,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,2.0,2.0,3.0,5.0,47.0,97.0,113.0,0.17,0.11,0.28,0.17,0.28,0.11,0.17,0.27,0.11,0.27,Matches
Marc Cucurella,es ESP,DF,24-255,22,19,1514.0,16.8,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.6,1.0,28.0,68.0,59.0,0.0,0.12,0.12,0.0,0.12,0.02,0.04,0.06,0.02,0.06,Matches
Kalidou Koulibaly,sn SEN,DF,31-287,20,18,1610.0,17.9,2.0,1.0,3.0,2.0,0.0,0.0,7.0,1.0,0.9,0.9,0.4,1.4,10.0,71.0,4.0,0.11,0.06,0.17,0.11,0.17,0.05,0.02,0.08,0.05,0.08,Matches
Ruben Loftus-Cheek,eng ENG,"MF,DF",27-070,20,17,1314.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,1.3,2.1,45.0,74.0,78.0,0.0,0.0,0.0,0.0,0.0,0.06,0.09,0.14,0.06,0.14,Matches
Raheem Sterling,eng ENG,"FW,MF",28-116,19,16,1338.0,14.9,4.0,2.0,6.0,4.0,0.0,0.0,3.0,0.0,4.5,4.5,3.5,8.0,55.0,42.0,135.0,0.27,0.13,0.4,0.27,0.4,0.3,0.23,0.53,0.3,0.53,Matches
Jorginho,it ITA,MF,31-104,18,15,1279.0,14.2,2.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,1.7,0.1,0.4,0.5,13.0,80.0,10.0,0.14,0.0,0.14,0.0,0.0,0.12,0.03,0.14,0.01,0.03,Matches
Mateo Kovačić,hr CRO,MF,28-332,20,12,1248.0,13.9,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.8,0.8,1.7,2.5,28.0,115.0,18.0,0.07,0.07,0.14,0.07,0.14,0.06,0.12,0.18,0.06,0.18,Matches
Reece James,eng ENG,"DF,MF",23-116,13,12,1030.0,11.4,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,2.3,3.2,43.0,80.0,92.0,0.09,0.09,0.17,0.09,0.17,0.09,0.2,0.28,0.09,0.28,Matches
César Azpilicueta,es ESP,DF,33-218,19,11,1106.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.0,1.3,17.0,59.0,60.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.11,0.03,0.11,Matches
Trevoh Chalobah,eng ENG,DF,23-272,16,11,1007.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.1,0.5,9.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.04,0.04,0.04,Matches
Ben Chilwell,eng ENG,"DF,MF",26-103,17,10,964.0,10.7,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.1,1.1,1.5,2.6,34.0,27.0,105.0,0.19,0.19,0.37,0.19,0.37,0.1,0.14,0.24,0.1,0.24,Matches
Conor Gallagher,eng ENG,"MF,FW",23-056,25,10,956.0,10.6,1.0,1.0,2.0,1.0,0.0,0.0,7.0,1.0,1.2,1.2,2.1,3.3,27.0,60.0,49.0,0.09,0.09,0.19,0.09,0.19,0.11,0.2,0.31,0.11,0.31,Matches
Edouard Mendy,sn SEN,GK,31-033,9,8,765.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Enzo Fernández,ar ARG,MF,22-076,8,8,713.0,7.9,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,1.4,2.0,9.0,84.0,15.0,0.0,0.25,0.25,0.0,0.25,0.07,0.18,0.25,0.07,0.25,Matches
João Félix,pt POR,"FW,MF",23-144,8,8,606.0,6.7,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.1,3.1,0.5,3.6,24.0,32.0,54.0,0.3,0.0,0.3,0.3,0.3,0.46,0.07,0.53,0.46,0.53,Matches
Christian Pulisic,us USA,"FW,DF",24-197,19,7,700.0,7.8,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.3,1.3,0.7,2.0,32.0,19.0,64.0,0.13,0.13,0.26,0.13,0.26,0.17,0.09,0.25,0.17,0.25,Matches
Benoît Badiashile,fr FRA,DF,22-008,8,7,635.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.5,1.3,9.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12,0.07,0.18,0.12,0.18,Matches
Hakim Ziyech,ma MAR,"FW,MF",30-015,13,6,572.0,6.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,1.4,2.0,13.0,35.0,56.0,0.0,0.16,0.16,0.0,0.16,0.09,0.22,0.31,0.09,0.31,Matches
Wesley Fofana,fr FRA,DF,22-107,7,5,558.0,6.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.0,0.6,18.0,23.0,8.0,0.16,0.0,0.16,0.16,0.16,0.09,0.0,0.09,0.09,0.09,Matches
Pierre-Emerick Aubameyang,ga GAB,FW,33-289,12,4,441.0,4.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.3,1.0,7.0,3.0,22.0,0.2,0.0,0.2,0.2,0.2,0.14,0.07,0.21,0.14,0.21,Matches
Denis Zakaria,ch SUI,MF,26-134,6,4,338.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,Matches
