Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Rodrigo Guth,br BRA,DF,22-144,25.4,951,1161,81.9,20532,6939,223,248,89.9,592,646,91.6,129,237,54.4,0,0.4,0.4,-0.4,3,46,4,1,50,Matches
Ivor Pandur,hr CRO,GK,23-009,23.0,638,918,69.5,20715,15895,83,83,100.0,271,278,97.5,284,552,51.4,0,0.0,0.1,0.0,1,24,0,0,0,Matches
Burak Yılmaz,tr TUR,FW,37-262,22.8,384,522,73.6,6145,994,189,246,76.8,146,190,76.8,30,41,73.2,4,1.8,1.8,2.2,27,18,20,2,43,Matches
George Cox,eng ENG,DF,25-079,20.4,615,887,69.3,12245,4929,225,256,87.9,291,370,78.6,93,215,43.3,1,1.2,1.3,-0.2,17,47,8,6,48,Matches
Iñigo Córdoba,es ESP,"FW,MF",26-021,17.9,421,626,67.3,5996,1950,263,328,80.2,120,183,65.6,24,66,36.4,4,2.3,2.1,1.7,21,37,17,9,60,Matches
Ivo Pinto,pt POR,DF,33-086,17.7,653,896,72.9,11661,5467,297,344,86.3,268,357,75.1,75,132,56.8,3,1.0,1.5,2.0,11,55,19,14,76,Matches
Arianit Ferati,xk KVX,MF,25-208,15.1,502,635,79.1,9640,3127,212,249,85.1,189,226,83.6,87,129,67.4,1,1.0,1.2,0.0,11,73,14,2,83,Matches
Dimitris Siovas,gr GRE,DF,34-199,15.0,532,679,78.4,11306,3836,137,163,84.0,314,355,88.5,73,139,52.5,0,0.6,0.7,-0.6,8,36,6,1,36,Matches
Oğuzhan Özyakup,tr TUR,MF,30-192,14.9,478,622,76.8,7313,2192,256,303,84.5,141,177,79.7,43,77,55.8,0,2.0,2.1,-2.0,22,50,16,4,78,Matches
Deroy Duarte,cv CPV,MF,23-273,13.4,330,433,76.2,5800,1670,141,166,84.9,137,174,78.7,36,63,57.1,1,0.9,1.0,0.1,11,45,4,0,47,Matches
Úmaro Embaló,pt POR,"FW,MF",21-332,11.5,183,278,65.8,3028,738,89,115,77.4,63,95,66.3,19,38,50.0,2,1.6,2.1,0.4,13,18,7,5,22,Matches
Doğan Erdoğan,tr TUR,"MF,DF",26-224,12.6,417,563,74.1,7683,2787,191,224,85.3,157,212,74.1,58,100,58.0,0,0.6,0.9,-0.6,8,41,8,2,53,Matches
Ximo Navarro,es ESP,DF,33-070,11.5,452,527,85.8,8807,3194,135,154,87.7,269,286,94.1,45,75,60.0,0,0.0,0.2,0.0,0,24,1,0,27,Matches
Tijjani Noslin,nl NED,"FW,MF",23-270,10.8,230,334,68.9,3508,1070,112,146,76.7,85,119,71.4,15,31,48.4,1,2.6,2.8,-1.6,18,14,13,7,24,Matches
Mats Seuntjens,nl NED,"MF,FW",30-351,10.7,223,335,66.6,4654,1789,95,110,86.4,75,106,70.8,48,90,53.3,1,1.4,1.4,-0.4,19,34,7,2,40,Matches
Kristijan Bistrović,hr CRO,MF,24-359,8.0,277,354,78.2,5248,1943,116,133,87.2,104,134,77.6,47,68,69.1,0,0.8,1.0,-0.8,12,25,7,3,45,Matches
Paul Gladon,nl NED,"FW,MF",31-016,8.9,124,234,53.0,1638,403,61,110,55.5,43,72,59.7,3,7,42.9,0,0.5,0.7,-0.5,7,11,7,1,20,Matches
Rémy Vita,mg MAD,"DF,MF",22-002,8.9,247,317,77.9,3822,1329,138,156,88.5,83,101,82.2,18,40,45.0,0,0.6,0.8,-0.6,5,22,7,3,23,Matches
Mickaël Tirpan,be BEL,DF,29-162,4.3,124,167,74.3,2492,914,39,46,84.8,66,82,80.5,18,33,54.5,0,0.3,0.3,-0.3,2,11,5,2,14,Matches
Thomas Buitink,nl NED,"FW,MF",22-293,3.7,61,92,66.3,972,266,29,33,87.9,15,26,57.7,8,18,44.4,0,0.1,0.1,-0.1,2,7,2,2,6,Matches
Yanick van Osch,nl NED,GK,26-010,3.0,74,118,62.7,2858,2366,13,13,100.0,20,20,100.0,41,82,50.0,0,0.0,0.0,0.0,0,5,0,0,0,Matches
Cole Bassett,us USA,"MF,FW",21-249,2.2,75,100,75.0,1279,279,34,45,75.6,33,39,84.6,6,12,50.0,0,0.2,0.3,-0.2,1,4,1,0,12,Matches
