Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Rodrigo Guth,br BRA,DF,22-147,27,2372.0,88.0,97.6,26.4,26,90.0,25,1,45.0,0,1.19,33.0,46.0,-13.0,-0.49,-2.04,30.1,46.0,-15.9,-0.61,-0.46,Matches
Ivor Pandur,hr CRO,GK,23-012,24,2160.0,90.0,88.9,24.0,24,90.0,24,0,,3,1.33,32.0,37.0,-5.0,-0.21,2.12,27.6,42.1,-14.5,-0.6,-0.09,Matches
Burak Yılmaz,tr TUR,FW,37-265,25,2140.0,86.0,88.1,23.8,23,90.0,23,2,35.0,0,1.28,34.0,38.0,-4.0,-0.17,2.31,28.1,40.0,-11.9,-0.5,0.79,Matches
Iñigo Córdoba,es ESP,"FW,MF",26-024,24,1703.0,71.0,70.1,18.9,22,74.0,6,2,35.0,1,1.33,22.0,24.0,-2.0,-0.11,1.13,20.6,29.5,-8.9,-0.47,0.43,Matches
George Cox,eng ENG,DF,25-082,23,1838.0,80.0,75.6,20.4,21,84.0,14,2,37.0,2,1.09,23.0,33.0,-10.0,-0.49,-0.19,20.7,29.6,-8.8,-0.43,0.66,Matches
Ivo Pinto,pt POR,DF,33-089,22,1679.0,76.0,69.1,18.7,19,85.0,17,3,24.0,0,1.32,22.0,26.0,-4.0,-0.21,0.74,20.9,29.1,-8.2,-0.44,0.49,Matches
Dimitris Siovas,gr GRE,DF,34-202,18,1437.0,80.0,59.1,16.0,17,84.0,12,1,2.0,2,1.11,22.0,29.0,-7.0,-0.44,0.01,18.6,26.2,-7.6,-0.48,0.29,Matches
Arianit Ferati,xk KVX,MF,25-211,23,1366.0,59.0,56.2,15.2,17,73.0,5,6,20.0,1,1.35,20.0,25.0,-5.0,-0.33,0.26,19.0,22.8,-3.8,-0.25,0.78,Matches
Oğuzhan Özyakup,tr TUR,MF,30-195,19,1422.0,75.0,58.5,15.8,16,83.0,4,3,31.0,0,1.53,20.0,19.0,1.0,0.06,1.22,17.1,24.2,-7.1,-0.45,0.34,Matches
Deroy Duarte,cv CPV,MF,23-276,21,1223.0,58.0,50.3,13.6,15,77.0,9,6,10.0,2,1.24,19.0,34.0,-15.0,-1.1,-1.33,15.4,29.5,-14.0,-1.03,-0.88,Matches
Doğan Erdoğan,tr TUR,"MF,DF",26-227,20,1214.0,61.0,50.0,13.5,13,79.0,7,7,27.0,1,1.15,14.0,22.0,-8.0,-0.59,-0.3,12.1,23.7,-11.6,-0.86,-0.53,Matches
Úmaro Embaló,pt POR,"FW,MF",21-335,20,1052.0,53.0,43.3,11.7,13,65.0,0,7,30.0,3,1.4,13.0,14.0,-1.0,-0.09,0.63,12.4,17.4,-4.9,-0.42,0.3,Matches
Ximo Navarro,es ESP,DF,33-073,12,1031.0,86.0,42.4,11.5,12,86.0,7,0,,5,1.25,15.0,19.0,-4.0,-0.35,0.17,11.7,20.5,-8.8,-0.77,-0.3,Matches
Tijjani Noslin,nl NED,"FW,MF",23-273,24,1047.0,44.0,43.1,11.6,11,66.0,2,13,25.0,2,1.13,22.0,31.0,-9.0,-0.77,-0.58,16.5,23.2,-6.8,-0.58,0.02,Matches
Mats Seuntjens,nl NED,"MF,FW",30-354,12,964.0,80.0,39.7,10.7,10,84.0,6,2,60.0,0,0.75,12.0,23.0,-11.0,-1.03,-0.97,9.6,18.0,-8.4,-0.79,-0.32,Matches
Kristijan Bistrović,hr CRO,MF,24-362,9,808.0,90.0,33.3,9.0,9,90.0,8,0,,1,1.78,11.0,11.0,0.0,0.0,0.67,10.9,12.8,-1.9,-0.21,0.58,Matches
