Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP.1,W.1,D.1,L.1,GF.1,GA.1,GD.1,Pts.1,Pts/MP.1,xG.1,xGA.1,xGD.1,xGD/90.1
9,Fiorentina,14,6,4,4,19,19,0,22,1.57,25.3,16.8,8.5,0.61,14,5,3,6,14,12,2,18,1.29,14.1,16.7,-2.6,-0.19
10,Torino,13,5,4,4,11,12,-1,19,1.46,14.3,11.7,2.5,0.19,15,5,4,6,19,22,-3,19,1.27,16.7,21.0,-4.2,-0.28
11,Udinese,13,4,7,2,22,15,7,19,1.46,21.5,16.4,5.2,0.4,15,5,4,6,15,19,-4,19,1.27,15.0,21.0,-6.0,-0.4
12,Sassuolo,14,6,3,5,18,16,2,21,1.5,17.9,17.7,0.2,0.01,14,4,4,6,18,25,-7,16,1.14,19.5,19.6,-0.1,-0.01
13,Monza,15,5,4,6,19,18,1,19,1.27,21.1,17.6,3.4,0.23,13,4,3,6,13,21,-8,15,1.15,13.7,17.0,-3.3,-0.26
