Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Marco Silvestri,it ITA,GK,32-035,28.0,34,4,1,2,2,32.8,0.3,0.8,0.03,111,296,37.5,602,102,35.4,33.3,221,37.6,35.6,397,9,2.3,13,0.46,12.2,Matches
Squad Total,,,26.8,28.0,34,4,1,2,2,32.8,0.3,0.8,0.03,111,296,37.5,602,102,35.4,33.3,221,37.6,35.6,397,9,2.3,13,0.46,12.2,
Opponent Total,,,27.3,28.0,37,0,1,4,1,28.8,0.26,-7.2,-0.26,103,293,35.2,640,132,32.2,34.2,179,48.6,42.7,346,21,6.1,33,1.18,14.4,
