Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Marco Silvestri,it ITA,GK,32-017,27,27,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Walace,br BRA,MF,27-349,27,27,2349.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.9,1.9,40.0,128.0,28.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,Matches
Nehuén Pérez,ar ARG,DF,22-268,24,24,2018.0,22.4,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.9,0.9,0.4,1.2,20.0,88.0,24.0,0.04,0.0,0.04,0.04,0.04,0.04,0.02,0.05,0.04,0.05,Matches
Iyenoma Udogie,it ITA,DF,20-111,23,23,2001.0,22.2,3.0,3.0,6.0,3.0,0.0,0.0,4.0,0.0,2.5,2.5,3.8,6.3,77.0,81.0,117.0,0.13,0.13,0.27,0.13,0.27,0.11,0.17,0.28,0.11,0.28,Matches
Roberto Pereyra,ar ARG,"DF,MF",32-071,24,23,1933.0,21.5,4.0,6.0,10.0,4.0,0.0,0.0,4.0,0.0,3.2,3.2,4.0,7.1,52.0,114.0,145.0,0.19,0.28,0.47,0.19,0.47,0.15,0.18,0.33,0.15,0.33,Matches
Jaka Bijol,si SVN,DF,24-042,22,22,1833.0,20.4,3.0,1.0,4.0,3.0,0.0,0.0,6.0,0.0,1.8,1.8,0.9,2.7,2.0,43.0,5.0,0.15,0.05,0.2,0.15,0.2,0.09,0.05,0.13,0.09,0.13,Matches
Rodrigo Becão,br BRA,DF,27-059,21,21,1862.0,20.7,2.0,1.0,3.0,2.0,0.0,0.0,10.0,0.0,1.2,1.2,0.6,1.8,7.0,73.0,38.0,0.1,0.05,0.15,0.1,0.15,0.06,0.03,0.09,0.06,0.09,Matches
Beto,gw GNB,FW,25-047,27,19,1709.0,19.0,9.0,1.0,10.0,9.0,0.0,0.0,2.0,0.0,8.3,8.3,2.0,10.3,20.0,10.0,103.0,0.47,0.05,0.53,0.47,0.53,0.44,0.11,0.54,0.44,0.54,Matches
Isaac Success,ng NGA,FW,27-071,27,18,1614.0,17.9,0.0,6.0,6.0,0.0,0.0,0.0,3.0,0.0,3.1,3.1,3.9,6.9,35.0,49.0,184.0,0.0,0.33,0.33,0.0,0.33,0.17,0.22,0.39,0.17,0.39,Matches
Sandi Lovrić,si SVN,MF,24-356,26,17,1458.0,16.2,3.0,3.0,6.0,3.0,0.0,0.0,4.0,0.0,2.7,2.7,2.3,5.0,28.0,72.0,61.0,0.19,0.19,0.37,0.19,0.37,0.17,0.14,0.31,0.17,0.31,Matches
Gerard Deulofeu,es ESP,FW,29-006,16,15,1211.0,13.5,2.0,6.0,8.0,2.0,0.0,0.0,1.0,0.0,5.1,5.1,4.4,9.5,72.0,82.0,118.0,0.15,0.45,0.59,0.15,0.59,0.38,0.33,0.7,0.38,0.7,Matches
Tolgay Arslan,de GER,MF,32-215,26,11,928.0,10.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.6,1.6,1.1,2.7,35.0,59.0,32.0,0.1,0.0,0.1,0.1,0.1,0.15,0.11,0.26,0.15,0.26,Matches
Jean-Victor Makengo,fr FRA,MF,24-280,16,11,805.0,8.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.5,0.8,18.0,36.0,31.0,0.0,0.11,0.11,0.0,0.11,0.04,0.05,0.09,0.04,0.09,Matches
Kingsley Ehizibue,nl NED,DF,27-298,21,10,1055.0,11.7,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,1.7,1.7,0.8,2.5,24.0,37.0,55.0,0.17,0.0,0.17,0.17,0.17,0.14,0.07,0.21,0.14,0.21,Matches
Lazar Samardzic,de GER,MF,21-023,26,9,1049.0,11.7,4.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.6,4.6,22.0,68.0,38.0,0.34,0.26,0.6,0.34,0.6,0.17,0.23,0.4,0.17,0.4,Matches
Enzo Ebosse,cm CMR,DF,24-008,20,9,930.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.0,0.1,11.0,51.0,20.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Adam Masina,ma MAR,DF,29-076,7,5,480.0,5.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,3.0,14.0,3.0,0.19,0.0,0.19,0.19,0.19,0.01,0.02,0.03,0.01,0.03,Matches
Bram Nuytinck,nl NED,DF,32-319,6,3,385.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Florian Thauvin,fr FRA,FW,30-052,7,1,197.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.9,9.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.15,0.24,0.39,0.15,0.39,Matches
Festy Ebosele,ie IRL,"DF,FW",20-229,9,1,154.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.3,0.5,12.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.09,0.18,0.27,0.09,0.27,Matches
Brandon Soppy,fr FRA,DF,21-026,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.07,0.19,0.27,0.07,0.27,Matches
Ilija Nestorovski,mk MKD,"FW,MF",33-007,11,0,116.0,1.3,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.3,0.3,0.3,0.6,0.0,5.0,4.0,0.78,0.78,1.55,0.78,1.55,0.2,0.27,0.48,0.2,0.48,Matches
Mato Jajalo,ba BIH,MF,34-298,3,0,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.14,0.07,0.14,Matches
Simone Pafundi,it ITA,MF,17-033,2,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.67,0.67,Matches
Marvin Zeegelaar,nl NED,DF,32-219,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vivaldo Semedo,pt POR,FW,18-050,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
James Abankwah,ie IRL,DF,19-062,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Filip Benković,hr CRO,DF,25-249,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Leonardo Buta,pt POR,DF,20-287,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
