Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Marco Silvestri,it ITA,GK,32-032,27.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Walace,br BRA,MF,27-364,26.1,0,27,6,22.2,1.03,0.23,0.0,0.0,25.9,0,0,0,1.0,1.0,0.04,-1.0,-1.0,Matches
Nehuén Pérez,ar ARG,DF,22-283,22.4,1,13,6,46.2,0.58,0.27,0.08,0.17,18.8,0,0,0,0.9,0.9,0.07,0.1,0.1,Matches
Iyenoma Udogie,it ITA,DF,20-126,22.2,3,22,6,27.3,0.99,0.27,0.14,0.5,13.3,0,0,0,2.5,2.5,0.11,0.5,0.5,Matches
Roberto Pereyra,ar ARG,"DF,MF",32-086,21.5,4,33,14,42.4,1.54,0.65,0.12,0.29,15.7,1,0,0,3.2,3.2,0.1,0.8,0.8,Matches
Jaka Bijol,si SVN,DF,24-057,20.4,3,13,4,30.8,0.64,0.2,0.23,0.75,9.1,0,0,0,1.8,1.8,0.14,1.2,1.2,Matches
Rodrigo Becão,br BRA,DF,27-074,20.7,2,14,4,28.6,0.68,0.19,0.14,0.5,11.9,0,0,0,1.2,1.2,0.09,0.8,0.8,Matches
Beto,gw GNB,FW,25-062,19.0,9,44,16,36.4,2.32,0.84,0.2,0.56,12.5,0,0,0,8.3,8.3,0.19,0.7,0.7,Matches
Isaac Success,ng NGA,FW,27-086,17.9,0,32,4,12.5,1.78,0.22,0.0,0.0,16.1,0,0,0,3.1,3.1,0.1,-3.1,-3.1,Matches
Sandi Lovrić,si SVN,MF,25-006,16.2,3,46,8,17.4,2.84,0.49,0.07,0.38,22.3,3,0,0,2.7,2.7,0.06,0.3,0.3,Matches
Gerard Deulofeu,es ESP,FW,29-021,13.5,2,44,12,27.3,3.27,0.89,0.05,0.17,17.4,10,0,0,5.1,5.1,0.11,-3.1,-3.1,Matches
Tolgay Arslan,de GER,MF,32-230,10.3,1,21,5,23.8,2.04,0.48,0.05,0.2,20.6,1,0,0,1.6,1.6,0.08,-0.6,-0.6,Matches
Jean-Victor Makengo,fr FRA,MF,24-295,8.9,0,7,0,0.0,0.78,0.0,0.0,,21.4,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Kingsley Ehizibue,nl NED,DF,27-313,11.7,2,7,3,42.9,0.6,0.26,0.29,0.67,13.5,0,0,0,1.7,1.7,0.24,0.3,0.3,Matches
Lazar Samardzic,rs SRB,MF,21-038,11.7,4,36,13,36.1,3.09,1.12,0.11,0.31,24.4,5,0,0,2.0,2.0,0.06,2.0,2.0,Matches
Enzo Ebosse,cm CMR,DF,24-023,10.3,0,3,0,0.0,0.29,0.0,0.0,,26.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Adam Masina,ma MAR,DF,29-091,5.3,1,1,1,100.0,0.19,0.19,1.0,1.0,13.1,0,0,0,0.0,0.0,0.03,1.0,1.0,Matches
Bram Nuytinck,nl NED,DF,32-334,4.3,0,1,0,0.0,0.23,0.0,0.0,,8.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Florian Thauvin,fr FRA,FW,30-067,2.2,0,4,1,25.0,1.83,0.46,0.0,0.0,17.6,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
Festy Ebosele,ie IRL,"DF,FW",20-244,1.7,0,3,1,33.3,1.75,0.58,0.0,0.0,18.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Brandon Soppy,fr FRA,DF,21-041,1.0,0,2,1,50.0,2.0,1.0,0.0,0.0,18.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Ilija Nestorovski,mk MKD,"FW,MF",33-022,1.3,1,3,1,33.3,2.33,0.78,0.33,1.0,12.8,0,0,0,0.3,0.3,0.09,0.7,0.7,Matches
Mato Jajalo,ba BIH,MF,34-313,0.7,0,2,0,0.0,2.86,0.0,0.0,,26.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Simone Pafundi,it ITA,MF,17-048,0.1,0,1,0,0.0,8.18,0.0,0.0,,20.5,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Marvin Zeegelaar,nl NED,DF,32-234,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Vivaldo Semedo,pt POR,FW,18-065,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.8,27.0,36,379,106,28.0,14.04,3.93,0.09,0.34,18.0,20,0,0,35.7,35.7,0.1,0.3,0.3,
Opponent Total,,,27.3,27.0,29,320,90,28.1,11.85,3.33,0.08,0.28,16.7,13,4,4,36.7,33.9,0.11,-7.7,-8.9,
