Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Karim Benzema,fr FRA,FW,35-090,15,15,1303.0,14.5,11.0,3.0,14.0,6.0,5.0,6.0,1.0,0.0,13.3,8.3,3.8,12.1,42.0,81.0,98.0,0.76,0.21,0.97,0.41,0.62,0.92,0.26,1.18,0.57,0.84,Matches
Aurélien Tchouaméni,fr FRA,MF,23-051,20,15,1249.0,13.9,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,1.6,2.5,22.0,91.0,14.0,0.0,0.22,0.22,0.0,0.22,0.06,0.12,0.18,0.06,0.18,Matches
Ferland Mendy,fr FRA,DF,27-284,14,14,1127.0,12.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.6,0.9,22.0,48.0,59.0,0.0,0.08,0.08,0.0,0.08,0.02,0.05,0.07,0.02,0.07,Matches
Eduardo Camavinga,fr FRA,"MF,DF",20-129,25,13,1274.0,14.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,1.1,1.9,45.0,107.0,65.0,0.0,0.07,0.07,0.0,0.07,0.05,0.08,0.13,0.05,0.13,Matches
Dani Ceballos,es ESP,MF,26-224,18,10,804.0,8.9,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.9,1.3,38.0,119.0,26.0,0.0,0.11,0.11,0.0,0.11,0.05,0.1,0.15,0.05,0.15,Matches
Nacho,es ESP,DF,33-060,16,9,866.0,9.6,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.6,0.9,8.0,36.0,17.0,0.0,0.1,0.1,0.0,0.1,0.03,0.06,0.1,0.03,0.1,Matches
Marco Asensio,es ESP,"FW,MF",27-057,19,7,686.0,7.6,5.0,3.0,8.0,5.0,0.0,1.0,1.0,0.0,4.1,3.4,2.2,5.6,21.0,29.0,62.0,0.66,0.39,1.05,0.66,1.05,0.54,0.29,0.83,0.44,0.73,Matches
Andriy Lunin,ua UKR,GK,24-036,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Vázquez,es ESP,DF,31-261,12,5,492.0,5.5,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.9,0.9,0.9,1.8,14.0,26.0,60.0,0.37,0.0,0.37,0.37,0.37,0.17,0.16,0.33,0.17,0.33,Matches
Eden Hazard,be BEL,FW,32-071,3,1,99.0,1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.1,0.1,0.2,5.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.77,0.11,0.88,0.06,0.17,Matches
Mariano,do DOM,FW,29-230,6,0,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.4,0.9,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.66,0.69,1.34,0.66,1.34,Matches
Álvaro Odriozola,es ESP,DF,27-095,1,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.94,0.23,1.18,0.94,1.18,Matches
Álvaro Muñoz,uy URU,"FW,MF",18-248,4,0,22.0,0.2,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.4,0.0,1.0,1.0,4.09,4.09,8.18,4.09,8.18,0.63,1.19,1.82,0.63,1.82,Matches
Sergio Arribas,es ESP,FW,21-170,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.27,1.67,1.4,1.67,Matches
Casemiro,br BRA,MF,31-024,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Cañizars,es ESP,GK,20-313,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Luis López,es ESP,GK,21-315,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mario Martín,es ESP,MF,19-014,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Diego Piñeiro,es ESP,GK,19-034,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jesús Vallejo,es ESP,DF,26-073,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.1,25,275,2250.0,25.0,50.0,36.0,86.0,43.0,7.0,10.0,49.0,1.0,51.6,43.8,37.6,81.4,651.0,1318.0,1306.0,2.0,1.44,3.44,1.72,3.16,2.07,1.5,3.57,1.75,3.26,
Opponent Total,,,28.3,25,275,2250.0,25.0,18.0,11.0,29.0,14.0,4.0,4.0,67.0,6.0,22.0,18.8,14.8,33.7,398.0,755.0,746.0,0.72,0.44,1.16,0.56,1.0,0.88,0.59,1.47,0.75,1.35,
