Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Mor Ndiaye,sn SEN,MF,22-117,20,1088.0,54.0,48.4,12.1,11,78.0,4,9,26.0,4,1.05,15.0,18.0,-3.0,-0.25,0.91,14.1,23.0,-8.9,-0.74,-0.26,Matches
Mexer,mz MOZ,DF,34-192,12,962.0,80.0,42.8,10.7,11,87.0,8,1,10.0,5,0.58,6.0,21.0,-15.0,-1.4,-1.19,10.3,18.6,-8.3,-0.77,-0.3,Matches
Erison,br BRA,FW,23-340,11,681.0,62.0,30.3,7.6,10,66.0,0,1,23.0,0,1.09,5.0,9.0,-4.0,-0.53,0.27,6.4,10.0,-3.6,-0.48,0.18,Matches
Cassiano,br BRA,FW,33-276,8,644.0,81.0,28.6,7.2,8,81.0,4,0,,0,0.0,3.0,15.0,-12.0,-1.68,-1.34,5.6,12.4,-6.8,-0.95,-0.48,Matches
João Gamboa,pt POR,"MF,DF",26-200,9,578.0,64.0,25.7,6.4,8,71.0,2,1,11.0,0,0.33,3.0,13.0,-10.0,-1.56,-1.13,5.5,9.9,-4.4,-0.69,-0.12,Matches
James Lea Siliki,cm CMR,"MF,FW",26-280,20,782.0,39.0,34.8,8.7,7,73.0,2,13,21.0,0,0.8,6.0,15.0,-9.0,-1.04,-0.48,7.2,17.0,-9.8,-1.13,-0.81,Matches
João Carlos,br BRA,"FW,MF",28-018,19,637.0,34.0,28.3,7.1,5,70.0,1,14,20.0,2,0.58,9.0,11.0,-2.0,-0.28,0.61,10.0,10.9,-0.9,-0.13,0.66,Matches
Tiago Araújo,pt POR,"FW,DF",21-357,20,610.0,31.0,27.1,6.8,5,77.0,1,15,15.0,5,0.75,8.0,13.0,-5.0,-0.74,-0.02,7.6,10.7,-3.0,-0.44,0.21,Matches
Rafik Guitane,fr FRA,"FW,MF",23-297,6,355.0,59.0,15.8,3.9,4,76.0,1,2,27.0,1,0.0,2.0,10.0,-8.0,-2.03,-1.55,3.3,7.3,-4.0,-1.02,-0.5,Matches
Arthur,br BRA,"FW,MF",24-259,4,275.0,69.0,12.2,3.1,4,69.0,0,0,,0,1.75,6.0,1.0,5.0,1.64,2.68,4.7,3.3,1.4,0.46,1.2,Matches
Lucas Áfrico,br BRA,DF,28-042,4,262.0,66.0,11.6,2.9,3,85.0,2,1,8.0,5,0.5,1.0,8.0,-7.0,-2.4,-1.91,1.8,7.4,-5.6,-1.91,-1.48,Matches
Shaquil Delos,fr FRA,"DF,FW",23-276,8,231.0,29.0,10.3,2.6,2,76.0,0,6,13.0,9,0.63,2.0,5.0,-3.0,-1.17,-0.5,2.3,5.4,-3.2,-1.24,-0.71,Matches
Gonçalo Esteves,pt POR,DF,19-020,3,176.0,59.0,7.8,2.0,2,75.0,1,1,27.0,2,1.0,2.0,1.0,1.0,0.51,1.34,2.1,2.6,-0.5,-0.26,0.37,Matches
Gilson Tavares,cv CPV,FW,21-080,11,309.0,28.0,13.7,3.4,1,90.0,1,10,22.0,6,0.91,4.0,5.0,-1.0,-0.29,0.5,2.6,6.3,-3.7,-1.07,-0.55,Matches
Serginho,pt POR,"FW,MF",22-049,7,139.0,20.0,6.2,1.5,1,74.0,0,6,11.0,7,1.14,1.0,4.0,-3.0,-1.94,-1.3,0.9,2.9,-2.0,-1.28,-0.72,Matches
Pedro José Moreira Silva,pt POR,GK,26-034,2,113.0,57.0,5.0,1.3,1,90.0,1,1,23.0,21,0.5,1.0,6.0,-5.0,-3.98,-3.43,0.9,5.2,-4.2,-3.38,-2.93,Matches
Carlos Eduardo,br BRA,"FW,MF",26-160,4,110.0,28.0,4.9,1.2,1,61.0,0,3,16.0,2,0.0,0.0,2.0,-2.0,-1.64,-0.96,1.0,2.2,-1.2,-1.03,-0.45,Matches
Alejandro Marqués,es ESP,FW,22-227,7,165.0,24.0,7.3,1.8,0,,0,7,24.0,1,1.14,1.0,2.0,-1.0,-0.55,0.19,1.6,4.1,-2.5,-1.34,-0.8,Matches
Bamidele Isa Yusuf,ng NGA,"FW,MF",22-025,3,60.0,20.0,2.7,0.7,0,,0,3,20.0,6,2.0,1.0,1.0,0.0,0.0,0.74,0.9,2.5,-1.6,-2.47,-1.92,Matches
Mabrouk Rouai,fr FRA,"FW,MF",22-138,2,33.0,17.0,1.5,0.4,0,,0,2,17.0,5,1.5,0.0,0.0,0.0,0.0,0.73,0.3,0.5,-0.3,-0.7,-0.1,Matches
João Marques,pt POR,MF,21-034,2,24.0,12.0,1.1,0.3,0,,0,2,12.0,3,0.0,0.0,0.0,0.0,0.0,0.73,0.5,0.4,0.1,0.23,0.84,Matches
Volnei Feltes,br BRA,DF,22-338,1,9.0,9.0,0.4,0.1,0,,0,1,9.0,3,3.0,0.0,0.0,0.0,0.0,0.72,0.1,0.4,-0.4,-3.7,-3.12,Matches
Elias Achouri,tn TUN,MF,24-037,2,6.0,3.0,0.3,0.1,0,,0,2,3.0,2,1.5,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.6,Matches
João Felix,br BRA,DF,21-076,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
João Oliveira,pt POR,GK,20-182,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Titouan Thomas,fr FRA,FW,21-062,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Squad Total,,,25.4,25,2250.0,90.0,100.0,25.0,275,82.0,152,118,19.0,107,0.88,21.0,39.0,-18.0,-0.72,,24.5,39.6,-15.0,-0.6,,
Opponent Total,,,26.6,25,2250.0,90.0,100.0,25.0,275,82.0,152,118,19.0,110,1.96,39.0,21.0,18.0,0.72,,39.6,24.5,15.0,0.6,,
