Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Daniel Leite,pt POR,GK,24-257,24.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Joãozinho,pt POR,DF,33-275,21.8,0,4,1,25.0,0.18,0.05,0.0,0.0,27.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Tiago Gouveia,pt POR,FW,21-289,20.8,5,39,13,33.3,1.87,0.62,0.13,0.38,17.6,0,0,0,2.7,2.7,0.07,2.3,2.3,Matches
Tiago santos,pt POR,DF,20-254,20.9,0,9,2,22.2,0.43,0.1,0.0,0.0,23.0,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
Pedro Álvaro,pt POR,DF,23-032,20.6,0,7,2,28.6,0.34,0.1,0.0,0.0,13.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
João Carvalho,pt POR,MF,26-025,18.8,0,17,5,29.4,0.91,0.27,0.0,0.0,22.9,1,0,0,0.8,0.8,0.05,-0.8,-0.8,Matches
Francisco Geraldes,pt POR,MF,27-350,17.9,4,31,11,35.5,1.73,0.61,0.06,0.18,21.6,1,2,3,5.3,2.9,0.09,-1.3,-0.9,Matches
Bernardo Vital,pt POR,DF,22-095,18.1,0,2,0,0.0,0.11,0.0,0.0,,11.6,0,0,0,0.2,0.2,0.1,-0.2,-0.2,Matches
Rodrigo Martins,pt POR,"FW,MF",24-200,13.2,2,34,10,29.4,2.58,0.76,0.06,0.2,18.4,0,0,0,3.3,3.3,0.1,-1.3,-1.3,Matches
Mor Ndiaye,sn SEN,MF,22-132,13.1,0,10,2,20.0,0.76,0.15,0.0,0.0,16.2,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
Loreintz Rosier,fr FRA,MF,24-232,11.5,0,11,2,18.2,0.96,0.17,0.0,0.0,15.2,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches
Mexer,mz MOZ,DF,34-207,10.7,0,11,2,18.2,1.03,0.19,0.0,0.0,17.6,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
Erison,br BRA,FW,23-355,7.6,2,14,6,42.9,1.85,0.79,0.14,0.33,13.1,0,0,0,1.3,1.3,0.09,0.7,0.7,Matches
Cassiano,br BRA,FW,33-291,7.2,0,8,2,25.0,1.12,0.28,0.0,0.0,15.0,0,0,0,0.9,0.9,0.12,-0.9,-0.9,Matches
João Gamboa,pt POR,"MF,DF",26-215,6.5,0,4,1,25.0,0.62,0.15,0.0,0.0,16.1,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
James Lea Siliki,cm CMR,"MF,FW",26-295,8.7,3,16,6,37.5,1.84,0.69,0.19,0.5,22.2,1,0,0,0.9,0.9,0.06,2.1,2.1,Matches
Tiago Araújo,pt POR,"DF,FW",22-007,7.8,1,12,5,41.7,1.54,0.64,0.08,0.2,20.9,0,0,0,0.7,0.7,0.06,0.3,0.3,Matches
João Carlos,br BRA,FW,28-033,7.3,2,24,10,41.7,3.28,1.37,0.08,0.2,16.2,1,0,0,3.4,3.4,0.14,-1.4,-1.4,Matches
Rafik Guitane,fr FRA,"FW,MF",23-312,3.9,0,2,0,0.0,0.51,0.0,0.0,,26.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Arthur,br BRA,"FW,MF",24-274,3.1,1,6,4,66.7,1.96,1.31,0.17,0.25,16.7,1,0,0,1.4,1.4,0.24,-0.4,-0.4,Matches
Lucas Áfrico,br BRA,DF,28-057,2.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Shaquil Delos,fr FRA,"DF,FW",23-291,2.6,0,2,0,0.0,0.78,0.0,0.0,,28.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Carlos Eduardo,br BRA,"FW,MF",26-175,2.1,0,3,1,33.3,1.41,0.47,0.0,0.0,27.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Gonçalo Esteves,pt POR,DF,19-035,2.0,0,1,1,100.0,0.51,0.51,0.0,0.0,21.4,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Gilson Tavares,cv CPV,FW,21-095,3.4,0,4,0,0.0,1.17,0.0,0.0,,15.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Alejandro Marqués,es ESP,FW,22-242,2.6,1,4,1,25.0,1.54,0.38,0.25,1.0,10.6,0,0,0,0.5,0.5,0.13,0.5,0.5,Matches
Serginho,pt POR,"FW,MF",22-064,1.5,1,3,1,33.3,1.94,0.65,0.33,1.0,14.1,0,0,0,0.1,0.1,0.04,0.9,0.9,Matches
Pedro José Moreira Silva,pt POR,GK,26-049,1.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
João Marques,pt POR,MF,21-049,1.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
