Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
James Lea Siliki,cm CMR,"MF,FW",26-280,20,7,782.0,8.7,3.0,0.0,3.0,3.0,0.0,0.0,8.0,0.0,0.9,0.9,0.8,1.7,10.0,29.0,45.0,0.35,0.0,0.35,0.35,0.35,0.1,0.1,0.2,0.1,0.2,Matches
João Carlos,br BRA,"FW,MF",28-018,19,5,637.0,7.1,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,3.3,3.3,0.8,4.1,6.0,11.0,33.0,0.28,0.14,0.42,0.28,0.42,0.46,0.11,0.58,0.46,0.58,Matches
Tiago Araújo,pt POR,"FW,DF",21-357,20,5,610.0,6.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.4,1.1,21.0,17.0,62.0,0.15,0.0,0.15,0.15,0.15,0.1,0.06,0.16,0.1,0.16,Matches
Rafik Guitane,fr FRA,"FW,MF",23-297,6,4,355.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.7,7.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.01,0.15,0.17,0.01,0.17,Matches
Arthur,br BRA,"FW,MF",24-259,4,4,275.0,3.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.4,1.4,0.1,1.6,10.0,7.0,18.0,0.33,0.33,0.65,0.33,0.65,0.46,0.05,0.51,0.46,0.51,Matches
Lucas Áfrico,br BRA,DF,28-042,4,3,262.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Shaquil Delos,fr FRA,"DF,FW",23-276,8,2,231.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,5.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.11,0.02,0.11,Matches
Gonçalo Esteves,pt POR,DF,19-020,3,2,176.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.1,0.1,3.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.05,0.03,0.05,Matches
Gilson Tavares,cv CPV,FW,21-080,11,1,309.0,3.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,2.0,3.0,15.0,0.0,0.29,0.29,0.0,0.29,0.07,0.02,0.09,0.07,0.09,Matches
Serginho,pt POR,"FW,MF",22-049,7,1,139.0,1.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,9.0,7.0,8.0,0.65,0.0,0.65,0.65,0.65,0.08,0.0,0.08,0.08,0.08,Matches
Pedro José Moreira Silva,pt POR,GK,26-034,2,1,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Carlos Eduardo,br BRA,"FW,MF",26-160,4,1,110.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.4,5.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.03,0.27,0.29,0.03,0.29,Matches
Alejandro Marqués,es ESP,FW,22-227,7,0,165.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.19,0.02,0.22,0.19,0.22,Matches
Bamidele Isa Yusuf,ng NGA,"FW,MF",22-025,3,0,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches
Mabrouk Rouai,fr FRA,"FW,MF",22-138,2,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches
João Marques,pt POR,MF,21-034,2,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Volnei Feltes,br BRA,DF,22-338,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Elias Achouri,tn TUN,MF,24-037,2,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Felix,br BRA,DF,21-076,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
João Oliveira,pt POR,GK,20-182,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Titouan Thomas,fr FRA,FW,21-062,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.4,25,275,2250.0,25.0,21.0,17.0,38.0,19.0,2.0,3.0,72.0,5.0,24.5,22.2,16.5,38.6,361.0,783.0,780.0,0.84,0.68,1.52,0.76,1.44,0.98,0.66,1.64,0.89,1.55,
Opponent Total,,,26.6,25,275,2250.0,25.0,38.0,25.0,63.0,32.0,6.0,9.0,74.0,7.0,39.6,32.5,24.5,57.1,421.0,973.0,960.0,1.52,1.0,2.52,1.28,2.28,1.58,0.98,2.56,1.3,2.28,
