Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Daniel Leite,pt POR,GK,24-260,24.7,2,0.08,2,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
Joãozinho,pt POR,DF,33-278,21.8,35,1.6,26,6,1,0,1,1,5,0.23,4,1,0,0,0,0,Matches
Tiago Gouveia,pt POR,FW,21-292,20.8,57,2.74,42,0,6,5,3,1,9,0.43,6,0,3,0,0,0,Matches
Tiago santos,pt POR,DF,20-257,20.9,40,1.91,24,8,2,1,4,1,3,0.14,3,0,0,0,0,0,Matches
Pedro Álvaro,pt POR,DF,23-035,20.6,12,0.58,11,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
João Carvalho,pt POR,MF,26-028,18.8,48,2.55,37,5,2,2,1,1,3,0.16,3,0,0,0,0,0,Matches
Francisco Geraldes,pt POR,MF,27-353,17.9,73,4.06,42,13,7,5,4,2,5,0.28,3,1,0,1,0,0,Matches
Bernardo Vital,pt POR,DF,22-098,18.1,10,0.55,10,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rodrigo Martins,pt POR,"FW,MF",24-203,13.2,31,2.35,19,1,3,5,3,0,1,0.08,1,0,0,0,0,0,Matches
Mor Ndiaye,sn SEN,MF,22-135,13.1,14,1.07,13,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Loreintz Rosier,fr FRA,MF,24-235,11.5,15,1.3,11,0,0,2,1,1,1,0.09,1,0,0,0,0,0,Matches
Mexer,mz MOZ,DF,34-210,10.7,5,0.47,5,0,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
Erison,br BRA,FW,23-358,7.6,12,1.59,10,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Cassiano,br BRA,FW,33-294,7.2,6,0.84,3,0,1,0,1,1,0,0.0,0,0,0,0,0,0,Matches
João Gamboa,pt POR,"MF,DF",26-218,6.5,10,1.55,10,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
James Lea Siliki,cm CMR,"MF,FW",26-298,8.7,24,2.76,18,4,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Tiago Araújo,pt POR,"DF,FW",22-010,7.8,24,3.09,17,2,2,2,1,0,1,0.13,1,0,0,0,0,0,Matches
João Carlos,br BRA,FW,28-036,7.3,8,1.1,6,0,1,1,0,0,1,0.14,1,0,0,0,0,0,Matches
Rafik Guitane,fr FRA,"FW,MF",23-315,3.9,12,3.04,8,2,1,1,0,0,1,0.25,1,0,0,0,0,0,Matches
Arthur,br BRA,"FW,MF",24-277,3.1,8,2.61,5,0,2,1,0,0,5,1.63,4,0,1,0,0,0,Matches
Lucas Áfrico,br BRA,DF,28-060,2.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Shaquil Delos,fr FRA,"DF,FW",23-294,2.6,6,2.35,5,1,0,0,0,0,1,0.39,1,0,0,0,0,0,Matches
Carlos Eduardo,br BRA,"FW,MF",26-178,2.1,5,2.36,3,0,0,0,1,1,0,0.0,0,0,0,0,0,0,Matches
Gonçalo Esteves,pt POR,DF,19-038,2.0,2,1.02,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gilson Tavares,cv CPV,FW,21-098,3.4,7,2.04,6,0,0,0,1,0,2,0.58,2,0,0,0,0,0,Matches
Alejandro Marqués,es ESP,FW,22-245,2.6,3,1.15,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Serginho,pt POR,"FW,MF",22-067,1.5,2,1.29,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Pedro José Moreira Silva,pt POR,GK,26-052,1.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
João Marques,pt POR,MF,21-052,1.2,1,0.8,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bamidele Isa Yusuf,ng NGA,"FW,MF",22-043,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mabrouk Rouai,fr FRA,"FW,MF",22-156,0.4,1,2.65,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Volnei Feltes,br BRA,DF,22-356,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Elias Achouri,tn TUN,MF,24-055,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,25.4,26.0,473,18.19,340,42,29,28,23,11,40,1.54,33,2,4,1,0,0,
Opponent Total,,,26.7,26.0,616,23.69,425,66,30,43,37,15,64,2.46,41,5,5,6,7,0,
