Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Matz Sels,be BEL,GK,31-021,27,27,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Alexander Djiku,gh GHA,DF,28-222,24,24,2066.0,23.0,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,1.1,1.1,0.6,1.7,4.0,122.0,3.0,0.04,0.09,0.13,0.04,0.13,0.05,0.03,0.07,0.05,0.07,Matches
Habib Diallo,sn SEN,FW,27-274,27,22,1986.0,22.1,13.0,0.0,13.0,12.0,1.0,1.0,2.0,0.0,9.9,9.1,2.4,11.5,23.0,28.0,135.0,0.59,0.0,0.59,0.54,0.54,0.45,0.11,0.56,0.41,0.52,Matches
Kévin Gameiro,fr FRA,FW,35-314,25,21,1793.0,19.9,7.0,0.0,7.0,7.0,0.0,1.0,1.0,1.0,6.6,5.6,2.3,8.0,40.0,57.0,126.0,0.35,0.0,0.35,0.35,0.35,0.33,0.12,0.45,0.28,0.4,Matches
Jean-Ricner Bellegarde,fr FRA,MF,24-265,19,19,1589.0,17.7,1.0,5.0,6.0,1.0,0.0,0.0,3.0,0.0,1.5,1.5,3.5,5.0,67.0,106.0,73.0,0.06,0.28,0.34,0.06,0.34,0.08,0.2,0.28,0.08,0.28,Matches
Maxime Le Marchand,fr FRA,DF,33-159,21,18,1565.0,17.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.4,0.4,0.3,0.7,9.0,81.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches
Sanjin Prcić,ba BIH,MF,29-119,24,17,1505.0,16.7,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.1,1.1,0.5,1.6,10.0,100.0,11.0,0.06,0.06,0.12,0.06,0.12,0.07,0.03,0.1,0.07,0.1,Matches
Dimitri Liénard,fr FRA,"DF,MF",35-034,22,17,1411.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,1.9,2.4,22.0,60.0,96.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12,0.15,0.03,0.15,Matches
Ismaël Doukouré,fr FRA,DF,19-238,17,15,1381.0,15.3,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.2,0.2,0.4,0.6,17.0,64.0,13.0,0.07,0.07,0.13,0.07,0.13,0.01,0.02,0.04,0.01,0.04,Matches
Gerzino Nyamsi,fr FRA,DF,26-056,14,14,1113.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.2,1.2,0.0,1.2,10.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches
Jean-Eudes Aholou,ci CIV,MF,28-364,21,12,992.0,11.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.9,1.9,22.0,31.0,32.0,0.27,0.0,0.27,0.27,0.27,0.09,0.08,0.17,0.09,0.17,Matches
Lucas Perrin,fr FRA,DF,24-120,17,11,1099.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.5,0.7,9.0,35.0,12.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Matches
Adrien Thomasson,fr FRA,MF,29-099,15,10,937.0,10.4,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.5,1.5,1.9,3.4,15.0,41.0,73.0,0.0,0.19,0.19,0.0,0.19,0.15,0.18,0.33,0.15,0.33,Matches
Mouhamadou Diarra,sn SEN,MF,19-075,18,9,879.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.7,1.2,34.0,39.0,37.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.12,0.05,0.12,Matches
Thomas Delaine,fr FRA,DF,30-360,13,9,775.0,8.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.9,1.1,28.0,15.0,74.0,0.0,0.12,0.12,0.0,0.12,0.03,0.1,0.13,0.03,0.13,Matches
Ludovic Ajorque,fr FRA,FW,29-022,13,9,771.0,8.6,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.4,2.6,0.9,3.5,2.0,13.0,55.0,0.12,0.0,0.12,0.0,0.0,0.39,0.1,0.5,0.3,0.4,Matches
Ibrahima Sissoko,fr FRA,MF,25-143,17,8,851.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.8,9.0,32.0,38.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.09,0.06,0.09,Matches
Colin Dagba,fr FRA,DF,24-191,15,8,665.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.7,0.8,23.0,25.0,39.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.11,0.02,0.11,Matches
Ronaël Pierre-Gabriel,fr FRA,DF,24-279,14,7,653.0,7.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.8,1.0,16.0,22.0,35.0,0.0,0.14,0.14,0.0,0.14,0.03,0.12,0.14,0.03,0.14,Matches
Frederic Guilbert,fr FRA,DF,28-085,8,7,595.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.7,0.8,12.0,22.0,30.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12,Matches
Morgan Sanson,fr FRA,MF,28-213,7,7,472.0,5.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7,1.7,16.0,17.0,31.0,0.0,0.19,0.19,0.0,0.19,0.19,0.13,0.32,0.19,0.32,Matches
Eduard Sobol,ua UKR,DF,27-333,8,5,499.0,5.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.4,0.5,12.0,17.0,29.0,0.0,0.18,0.18,0.0,0.18,0.02,0.07,0.08,0.02,0.08,Matches
Lebo Mothiba,za RSA,"FW,MF",27-050,15,1,293.0,3.3,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,5.0,5.0,19.0,0.61,0.0,0.61,0.61,0.61,0.24,0.0,0.24,0.24,0.24,Matches
Nordine Kandil,fr FRA,"MF,FW",21-139,6,0,80.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.07,0.08,0.15,0.07,0.15,Matches
Franci Bouebari,fr FRA,DF,19-188,2,0,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
Karol Fila,pl POL,DF,24-279,2,0,47.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches
Dany Jean,ht HAI,"DF,MF",20-111,2,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.0,0.32,Matches
Marvin Senaya,tg TOG,DF,22-050,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Eiji Kawashima,jp JPN,GK,39-364,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Anas Nanah,ma MAR,DF,20-007,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Antoine Nuss,fr FRA,DF,19-090,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Robin Risser,fr FRA,GK,18-107,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jordan Robinand,fr FRA,MF,19-184,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Tom Saettel,fr FRA,FW,17-273,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Yuito Suzuki,jp JPN,FW,21-145,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.4,27,297,2430.0,27.0,30.0,15.0,45.0,28.0,2.0,3.0,55.0,5.0,31.8,29.3,21.5,50.7,415.0,991.0,983.0,1.11,0.56,1.67,1.04,1.59,1.18,0.79,1.97,1.08,1.88,
Opponent Total,,,26.9,27,297,2430.0,27.0,46.0,26.0,72.0,36.0,10.0,11.0,44.0,4.0,46.4,38.2,28.0,66.2,520.0,1081.0,1071.0,1.7,0.96,2.67,1.33,2.3,1.72,1.04,2.76,1.41,2.45,
