Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Matz Sels,be BEL,GK,31-036,28.0,841,730,836,7,0,0,841,0,0,,0,,532,2888,1805,0,0,0,1,0,348,0,Matches
Alexander Djiku,gh GHA,DF,28-237,24.0,1553,197,727,769,68,21,1553,4,3,75.0,1,25.0,977,5270,2630,4,8,0,6,7,869,3,Matches
Habib Diallo,sn SEN,FW,27-289,23.1,712,17,57,319,341,127,710,48,17,35.4,28,58.3,483,2849,903,25,19,10,81,26,549,146,Matches
Kévin Gameiro,fr FRA,FW,35-329,20.7,832,7,65,382,394,86,831,47,19,40.4,23,48.9,632,3743,1491,41,46,16,41,27,604,133,Matches
Jean-Ricner Bellegarde,fr FRA,MF,24-280,18.0,1136,26,181,586,391,23,1136,74,35,47.3,25,33.8,802,5684,2913,68,64,7,40,29,727,74,Matches
Maxime Le Marchand,fr FRA,DF,33-174,17.4,1148,145,520,581,63,9,1148,14,13,92.9,0,0.0,797,4454,2419,9,17,0,10,4,704,4,Matches
Dimitri Liénard,fr FRA,"DF,MF",35-049,16.3,1100,35,279,480,355,9,1100,25,8,32.0,15,60.0,687,3459,1424,22,36,2,26,9,622,102,Matches
Sanjin Prcić,ba BIH,MF,29-134,16.7,1086,48,270,622,208,7,1086,17,11,64.7,5,29.4,787,4065,1639,10,30,1,8,7,696,11,Matches
Ismaël Doukouré,fr FRA,DF,19-253,16.3,857,57,308,495,69,2,857,24,15,62.5,8,33.3,596,3625,1781,17,16,1,18,16,517,13,Matches
Gerzino Nyamsi,fr FRA,DF,26-071,13.4,781,104,377,380,30,14,781,7,4,57.1,2,28.6,551,3536,1924,10,7,0,9,1,490,3,Matches
Jean-Eudes Aholou,ci CIV,MF,29-014,11.8,638,16,110,373,164,26,638,31,13,41.9,13,41.9,435,2343,989,22,13,8,28,13,386,34,Matches
Lucas Perrin,fr FRA,DF,24-135,12.7,671,67,306,306,62,11,671,5,3,60.0,1,20.0,462,2785,1598,9,8,0,3,3,397,12,Matches
Adrien Thomasson,fr FRA,MF,29-114,10.4,640,9,88,305,249,50,640,16,8,50.0,6,37.5,481,2357,930,15,17,3,21,18,453,73,Matches
Thomas Delaine,fr FRA,DF,31-010,9.5,534,21,115,225,199,19,534,18,7,38.9,9,50.0,352,2251,981,31,21,9,15,3,326,78,Matches
Mouhamadou Diarra,sn SEN,MF,19-090,10.0,491,9,90,237,171,18,491,30,12,40.0,11,36.7,361,2329,1162,36,26,8,16,13,316,39,Matches
Ludovic Ajorque,fr FRA,FW,29-037,8.6,336,8,32,172,136,50,335,5,3,60.0,2,40.0,225,901,202,2,7,1,19,10,262,55,Matches
Colin Dagba,fr FRA,DF,24-206,7.9,473,17,101,201,178,14,473,19,8,42.1,9,47.4,314,1915,1096,23,20,4,7,5,284,40,Matches
Ibrahima Sissoko,fr FRA,MF,25-158,9.7,515,32,117,289,117,24,515,10,3,30.0,6,60.0,345,1682,667,9,11,0,19,13,311,38,Matches
Morgan Sanson,fr FRA,MF,28-228,6.2,300,6,42,169,95,16,300,22,6,27.3,9,40.9,218,1500,679,16,16,5,18,10,203,34,Matches
Ronaël Pierre-Gabriel,fr FRA,DF,24-294,7.3,464,34,132,220,114,9,464,16,11,68.8,5,31.3,289,1665,774,16,17,1,10,6,252,35,Matches
Frederic Guilbert,fr FRA,DF,28-100,6.6,461,28,114,233,120,1,461,18,9,50.0,7,38.9,273,1538,689,12,12,1,12,5,227,30,Matches
Eduard Sobol,ua UKR,DF,27-348,5.6,261,10,53,128,83,6,261,15,4,26.7,8,53.3,151,976,444,12,11,1,5,4,142,30,Matches
Lebo Mothiba,za RSA,"FW,MF",27-065,3.3,105,4,10,46,50,7,105,7,2,28.6,3,42.9,74,434,160,5,2,1,7,5,76,19,Matches
Nordine Kandil,fr FRA,"MF,FW",21-154,0.9,64,1,7,30,30,2,64,10,4,40.0,6,60.0,50,374,181,4,5,1,5,2,43,7,Matches
Franci Bouebari,fr FRA,DF,19-203,0.8,36,1,13,12,11,0,36,1,1,100.0,0,0.0,14,46,11,0,0,0,1,2,13,2,Matches
Karol Fila,pl POL,DF,24-294,0.5,46,1,3,19,25,5,46,0,0,,0,,36,237,191,4,1,2,1,0,32,4,Matches
Dany Jean,ht HAI,"DF,MF",20-126,0.1,13,0,1,4,8,0,13,1,0,0.0,1,100.0,9,74,21,1,1,0,1,1,8,2,Matches
Marvin Senaya,tg TOG,DF,22-065,0.1,7,2,4,1,2,0,7,0,0,,0,,4,30,11,1,0,0,0,0,3,0,Matches
Squad Total,,,28.4,28.0,16101,1632,4958,7591,3733,556,16097,484,219,45.2,203,41.9,10937,63010,29715,424,431,82,428,239,9860,1021,
Opponent Total,,,26.9,28.0,18134,1697,5318,9095,3893,555,18123,539,220,40.8,249,46.2,13082,73821,34006,537,457,128,433,251,11927,1100,
