Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Xavi Simons,nl NED,"FW,MF",19-332,22.8,12,66,28,42.4,2.89,1.23,0.18,0.43,16.8,0,0,0,9.4,9.4,0.15,2.6,2.6,Matches
Walter Benítez,ar ARG,GK,30-059,23.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ibrahim Sangaré,ci CIV,MF,25-107,20.1,4,25,9,36.0,1.24,0.45,0.16,0.44,17.0,0,0,0,2.4,2.4,0.1,1.6,1.6,Matches
Joey Veerman,nl NED,MF,24-120,18.9,3,47,17,36.2,2.48,0.9,0.06,0.18,22.7,2,0,0,2.7,2.7,0.06,0.3,0.3,Matches
Armando Obispo,nl NED,DF,24-014,18.8,2,17,3,17.6,0.9,0.16,0.12,0.67,10.6,1,0,0,1.4,1.4,0.08,0.6,0.6,Matches
Jordan Teze,nl NED,DF,23-170,17.5,0,12,2,16.7,0.68,0.11,0.0,0.0,18.2,0,0,0,1.3,1.3,0.11,-1.3,-1.3,Matches
Phillipp Mwene,at AUT,DF,29-049,14.3,0,11,3,27.3,0.77,0.21,0.0,0.0,19.8,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
Jarrad Branthwaite,eng ENG,DF,20-265,15.1,2,9,4,44.4,0.6,0.27,0.22,0.5,10.1,0,0,0,0.8,0.8,0.09,1.2,1.2,Matches
Cody Gakpo,nl NED,FW,23-316,12.5,9,49,24,49.0,3.93,1.93,0.14,0.29,16.1,2,2,2,6.3,4.7,0.1,2.7,2.3,Matches
Luuk de Jong,nl NED,FW,32-204,11.9,6,42,19,45.2,3.54,1.6,0.12,0.26,10.2,0,1,2,10.4,8.8,0.21,-4.4,-3.8,Matches
Guus Til,nl NED,"MF,FW",25-087,13.4,7,36,17,47.2,2.68,1.27,0.19,0.41,11.6,0,0,0,6.7,6.7,0.19,0.3,0.3,Matches
Philipp Max,de GER,DF,29-170,11.3,0,4,1,25.0,0.35,0.09,0.0,0.0,15.9,1,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
André Ramalho,br BRA,DF,31-031,12.3,0,7,1,14.3,0.57,0.08,0.0,0.0,12.1,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
Johan Bakayoko,be BEL,FW,19-333,10.4,5,32,15,46.9,3.09,1.45,0.16,0.33,18.2,0,0,0,3.0,3.0,0.09,2.0,2.0,Matches
Erick Gutiérrez,mx MEX,MF,27-277,11.8,1,12,2,16.7,1.01,0.17,0.08,0.5,17.5,0,0,0,0.8,0.8,0.06,0.2,0.2,Matches
Anwar El Ghazi,nl NED,FW,27-320,9.5,7,28,12,42.9,2.95,1.26,0.25,0.58,16.5,4,0,0,3.1,3.1,0.11,3.9,3.9,Matches
Ismael Saibari,ma MAR,FW,22-050,4.5,0,17,6,35.3,3.77,1.33,0.0,0.0,16.5,0,0,0,1.9,1.9,0.11,-1.9,-1.9,Matches
Patrick van Aanholt,nl NED,DF,32-202,4.4,1,6,4,66.7,1.36,0.9,0.17,0.25,22.4,0,0,0,0.2,0.2,0.04,0.8,0.8,Matches
Fábio Silva,pt POR,FW,20-243,3.4,3,9,7,77.8,2.67,2.08,0.22,0.29,11.7,0,1,1,2.4,1.6,0.18,0.6,0.4,Matches
Mauro Júnior,br BRA,"DF,MF",23-317,3.0,0,3,1,33.3,0.99,0.33,0.0,0.0,22.8,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Noni Madueke,eng ENG,"FW,MF",21-009,3.1,1,17,6,35.3,5.48,1.94,0.06,0.17,13.5,0,0,0,2.4,2.4,0.14,-1.4,-1.4,Matches
Ki-Jana Hoever,nl NED,DF,21-060,2.3,0,4,0,0.0,1.71,0.0,0.0,,8.5,0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches
Joel Drommel,nl NED,GK,26-123,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Fredrik Oppegard,no NOR,DF,20-224,1.7,0,1,0,0.0,0.57,0.0,0.0,,15.6,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Yorbe Vertessen,be BEL,"FW,MF",22-070,1.7,0,3,3,100.0,1.75,1.75,0.0,0.0,12.2,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
Richy Ledezma,us USA,MF,22-194,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Thorgan Hazard,be BEL,FW,29-355,0.8,1,2,1,50.0,2.43,1.22,0.5,1.0,14.3,0,0,0,0.1,0.1,0.07,0.9,0.9,Matches
Sávio,br BRA,"FW,MF",18-343,1.1,0,1,0,0.0,0.9,0.0,0.0,,21.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Carlos Vinícius,br BRA,FW,27-359,0.5,0,1,0,0.0,2.0,0.0,0.0,,4.1,0,0,0,0.7,0.7,0.69,-0.7,-0.7,Matches
Fodé Fofana,nl NED,FW,20-144,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Olivier Boscagli,fr FRA,DF,25-121,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marco van Ginkel,nl NED,DF,30-108,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,25.4,25.0,64,461,185,40.1,18.44,7.4,0.13,0.32,15.9,10,4,5,57.7,53.8,0.12,6.3,6.2,
Opponent Total,,,25.9,25.0,29,284,92,32.4,11.36,3.68,0.1,0.3,19.0,16,1,1,25.0,24.5,0.09,4.0,3.5,
