Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP.1,W.1,D.1,L.1,GF.1,GA.1,GD.1,Pts.1,Pts/MP.1,xG.1,xGA.1,xGD.1,xGD/90.1
2,Ajax,12,7,4,1,35,9,26,25,2.08,34.3,7.4,26.9,2.24,13,9,3,1,35,16,19,30,2.31,25.8,13.1,12.7,0.97
3,AZ Alkmaar,12,7,4,1,26,15,11,25,2.08,20.3,14.4,5.9,0.49,13,9,1,3,25,13,12,28,2.15,19.2,14.3,4.9,0.38
4,PSV Eindhoven,13,11,1,1,42,10,32,34,2.62,32.7,10.8,22.0,1.69,12,5,3,4,24,20,4,18,1.5,25.0,14.3,10.7,0.89
5,Sparta R'dam,13,8,2,3,23,13,10,26,2.0,16.8,14.6,2.3,0.17,13,5,5,3,18,14,4,20,1.54,12.7,18.0,-5.3,-0.41
6,Twente,12,9,3,0,30,6,24,30,2.5,23.3,10.2,13.1,1.09,13,3,5,5,12,15,-3,14,1.08,17.6,17.0,0.6,0.04
