Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Xavi Simons,nl NED,"FW,MF",19-347,24.5,1285,9,117,548,654,112,1285,114,58,50.9,39,34.2,792,6259,3507,118,85,39,100,49,925,195,Matches
Walter Benítez,ar ARG,GK,30-074,23.0,679,587,675,6,0,0,679,0,0,,0,,370,1779,1067,0,0,0,0,0,299,0,Matches
Joey Veerman,nl NED,MF,24-135,20.6,1754,49,268,1013,488,34,1754,29,21,72.4,6,20.7,1040,5008,2205,40,39,8,19,15,1220,42,Matches
Ibrahim Sangaré,ci CIV,MF,25-122,21.4,1595,75,380,933,306,39,1595,39,29,74.4,7,17.9,853,3976,1767,25,37,1,38,37,1038,33,Matches
Armando Obispo,nl NED,DF,24-029,19.1,1527,119,637,850,50,25,1527,6,3,50.0,2,33.3,891,4569,2759,15,12,1,7,2,1029,6,Matches
Jordan Teze,nl NED,DF,23-185,18.0,1492,81,470,802,229,33,1492,9,5,55.6,3,33.3,868,3659,2117,34,11,1,15,7,1011,43,Matches
Phillipp Mwene,at AUT,DF,29-064,15.8,1095,35,302,489,312,24,1095,16,4,25.0,11,68.8,577,3080,1359,34,21,4,22,6,637,90,Matches
Luuk de Jong,nl NED,FW,32-219,13.8,511,22,50,215,249,89,509,10,5,50.0,5,50.0,250,806,240,4,8,2,36,21,401,79,Matches
Jarrad Branthwaite,eng ENG,DF,20-280,15.8,1110,126,498,592,29,16,1110,2,1,50.0,1,50.0,630,2577,1225,3,4,1,3,1,707,1,Matches
Cody Gakpo,nl NED,FW,23-331,12.5,702,9,41,209,462,79,700,62,26,41.9,25,40.3,413,2753,1335,53,31,30,39,18,476,147,Matches
Guus Til,nl NED,"MF,FW",25-102,14.4,611,15,83,287,246,80,611,20,6,30.0,12,60.0,333,1663,795,28,12,9,35,22,420,85,Matches
André Ramalho,br BRA,DF,31-046,14.3,1084,114,497,554,39,10,1084,0,0,,0,,643,3367,2085,8,8,0,4,1,734,0,Matches
Johan Bakayoko,be BEL,FW,19-348,11.8,695,9,69,217,421,67,695,58,34,58.6,21,36.2,463,3069,1817,71,34,35,32,23,515,183,Matches
Philipp Max,de GER,DF,29-185,11.3,726,19,172,339,221,16,726,8,2,25.0,4,50.0,411,2134,1242,37,26,5,6,3,461,84,Matches
Erick Gutiérrez,mx MEX,MF,27-292,12.8,926,31,193,623,118,11,926,6,3,50.0,2,33.3,482,2140,840,10,11,0,12,6,577,6,Matches
Anwar El Ghazi,nl NED,FW,27-335,10.0,492,5,44,176,276,50,492,37,10,27.0,23,62.2,279,1723,825,26,20,12,29,10,369,103,Matches
Patrick van Aanholt,nl NED,DF,32-217,6.4,366,13,92,151,126,17,366,5,1,20.0,3,60.0,181,766,450,16,10,3,8,2,215,29,Matches
Ismael Saibari,ma MAR,FW,22-065,4.5,292,4,42,108,144,36,292,18,7,38.9,8,44.4,192,1144,613,23,10,11,14,11,205,57,Matches
Fábio Silva,pt POR,FW,20-258,4.5,187,2,20,73,98,38,186,21,7,33.3,12,57.1,116,612,268,9,9,2,9,7,149,41,Matches
Joel Drommel,nl NED,GK,26-138,4.0,111,97,109,2,0,0,111,0,0,,0,,62,362,215,0,0,0,0,0,51,0,Matches
Mauro Júnior,br BRA,"DF,MF",23-332,3.0,206,13,51,94,65,6,206,9,5,55.6,3,33.3,128,584,330,8,5,2,1,4,125,13,Matches
Noni Madueke,eng ENG,"FW,MF",21-024,3.1,184,1,18,45,125,37,184,28,11,39.3,11,39.3,136,1213,799,36,15,18,11,3,143,59,Matches
Ki-Jana Hoever,nl NED,DF,21-075,2.3,211,5,43,108,62,12,211,12,7,58.3,5,41.7,114,504,336,7,2,0,4,1,134,21,Matches
Fredrik Oppegard,no NOR,DF,20-239,1.7,132,5,29,59,45,8,132,8,5,62.5,1,12.5,64,352,231,9,1,1,1,2,85,17,Matches
Yorbe Vertessen,be BEL,"FW,MF",22-085,1.7,68,0,5,28,36,14,68,7,1,14.3,3,42.9,43,233,112,4,2,1,7,5,51,16,Matches
Richy Ledezma,us USA,MF,22-209,1.5,112,5,17,72,25,0,112,4,3,75.0,0,0.0,68,387,177,3,3,0,1,1,86,1,Matches
Thorgan Hazard,be BEL,"FW,MF",30-005,1.2,81,4,16,27,39,3,81,3,2,66.7,0,0.0,47,229,140,4,1,0,1,5,52,14,Matches
Olivier Boscagli,fr FRA,DF,25-136,1.1,75,3,33,40,2,1,75,0,0,,0,,50,220,147,2,0,0,0,0,48,0,Matches
Sávio,br BRA,"FW,MF",18-358,1.1,85,2,16,33,39,9,85,13,7,53.8,5,38.5,51,473,274,6,6,5,6,6,61,19,Matches
Carlos Vinícius,br BRA,FW,28-009,0.5,18,0,1,7,10,2,18,0,0,,0,,8,82,27,1,2,0,1,2,14,3,Matches
Fodé Fofana,nl NED,FW,20-159,0.2,6,0,0,4,2,1,6,2,1,50.0,1,50.0,3,30,23,1,0,0,0,1,5,2,Matches
Marco van Ginkel,nl NED,DF,30-123,0.1,3,0,1,0,2,1,3,0,0,,0,,1,3,0,0,0,0,0,0,1,1,Matches
Squad Total,,,25.6,27.0,18421,1459,4989,8704,4920,870,18416,546,264,48.4,213,39.0,10559,55756,29327,635,425,191,461,271,12244,1390,
Opponent Total,,,25.9,27.0,15362,2071,5772,6672,3070,455,15361,487,207,42.5,230,47.2,8051,43551,20569,363,274,87,420,271,9201,869,
