Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Walter Benítez,ar ARG,GK,30-074,23.0,28,1,0,4,0,24.3,0.28,-3.7,-0.16,115,262,43.9,486,79,36.0,32.3,157,55.4,42.4,269,19,7.1,16,0.7,13.1,Matches
Joel Drommel,nl NED,GK,26-138,4.0,5,0,1,0,2,3.1,0.2,0.1,0.02,28,63,44.4,82,8,59.8,43.4,23,60.9,47.6,33,3,9.1,5,1.25,15.4,Matches
Squad Total,,,25.6,27.0,33,1,1,4,2,27.4,0.27,-3.6,-0.13,143,325,44.0,568,87,39.4,33.9,180,56.1,43.1,302,22,7.3,21,0.78,13.5,
Opponent Total,,,25.9,27.0,71,4,0,12,2,65.6,0.31,-3.4,-0.13,181,508,35.6,749,123,46.6,37.8,251,63.3,47.9,455,27,5.9,33,1.22,14.4,
