6,Liverpool,26,12,6.1,8,47,29,+18,42,1.62,47.5,34.7,+12.7,+0.49,W D W W L,"53,197",Mohamed Salah - 11,Alisson,Unnamed: 19
7,Brighton,25,12,6,7,46,31,15,42,1.68,42.8,28.9,13.9,0.56,D L W D W,31457,"Solly March, Leandro Trossard... - 7",Robert Sánchez,
8,Brentford,27,10,12,5,43,34,9,42,1.56,39.2,33.2,5.9,0.22,D W L W D,17071,Ivan Toney - 16,David Raya,
9,Fulham,27,11,6,10,38,37,1,39,1.44,33.7,44.9,-11.3,-0.42,W W D L L,23502,Aleksandar Mitrović - 11,Bernd Leno,
10,Chelsea,27,10,8,9,29,28,1,38,1.41,33.6,34.4,-0.7,-0.03,L L W W D,39973,Kai Havertz - 7,Kepa Arrizabalaga,
