Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Fran Navarro,es ESP,FW,25-059,24.7,542,9,40,254,251,101,537,31,18,58.1,12,38.7,299,1303,422,15,14,8,69,27,383,98,Matches
Kanya Fujimoto,jp JPN,MF,23-276,22.5,1047,8,90,529,433,49,1047,31,13,41.9,14,45.2,700,3181,1411,33,24,10,33,21,828,146,Matches
Vitor Carvalho,br BRA,MF,25-311,22.3,1550,58,333,960,272,25,1550,23,11,47.8,8,34.8,882,3575,1794,23,24,1,22,22,1079,35,Matches
Adrián Marín,es ESP,DF,26-084,21.3,1486,80,402,723,365,17,1486,31,13,41.9,15,48.4,768,3167,1825,33,22,2,15,8,842,95,Matches
Murilo Costa,br BRA,FW,28-154,16.1,755,17,108,310,348,43,754,73,27,37.0,40,54.8,503,3455,1497,57,40,17,50,32,512,122,Matches
Rúben Fernandes,pt POR,DF,36-332,17.0,1154,135,672,458,27,14,1154,3,1,33.3,1,33.3,677,2768,1536,10,6,3,5,1,784,2,Matches
Lucas Cunha,br BRA,DF,26-070,15.0,1102,140,529,553,23,4,1102,2,2,100.0,0,0.0,661,3043,1930,12,3,1,8,2,759,1,Matches
Andrew,br BRA,GK,21-276,14.7,611,507,610,2,0,0,611,0,0,,0,,339,1469,1000,0,0,0,0,0,239,0,Matches
Carraça,pt POR,DF,30-033,13.6,1049,39,349,401,310,7,1049,16,6,37.5,8,50.0,543,2318,1081,19,11,1,15,8,618,60,Matches
Juan Manuel Boselli,uy URU,FW,23-145,11.7,567,12,72,202,304,41,567,58,25,43.1,27,46.6,330,2074,942,32,26,10,30,23,357,100,Matches
Tomás Araújo,pt POR,DF,20-322,12.0,885,93,446,396,50,20,885,11,4,36.4,5,45.5,565,2965,1856,13,11,0,7,4,583,5,Matches
Giorgi Aburjania,ge GEO,MF,28-091,11.3,750,21,125,459,177,10,750,12,5,41.7,4,33.3,461,2153,1116,21,25,3,19,11,538,24,Matches
Stanislav Kritsyuk,ru RUS,GK,32-123,10.3,429,332,428,2,0,0,429,0,0,,0,,234,1259,756,0,0,0,0,0,178,0,Matches
Pedro Tiba,pt POR,MF,34-215,10.0,619,25,105,319,200,20,619,31,14,45.2,10,32.3,393,1991,982,25,15,8,15,14,428,47,Matches
Danilo veiga,pt POR,DF,20-190,7.6,501,27,158,216,131,3,501,21,10,47.6,9,42.9,246,1430,807,20,21,1,13,4,277,37,Matches
Kevin Villodres,es ESP,"FW,MF",22-036,6.7,361,3,39,132,205,22,361,55,20,36.4,20,36.4,229,1754,835,33,27,11,26,16,246,70,Matches
Bilel Aouacheria,fr FRA,"FW,MF",29-001,5.4,220,3,27,90,110,12,220,26,7,26.9,15,57.7,138,913,458,14,11,6,16,9,157,50,Matches
Ali Alipour,ir IRN,"FW,MF",27-143,5.9,224,4,19,78,131,34,224,16,4,25.0,7,43.8,138,540,188,7,4,2,12,11,168,61,Matches
Matheus Bueno,br BRA,MF,24-247,6.2,402,7,77,236,91,7,402,15,9,60.0,6,40.0,222,1044,474,7,5,2,11,6,290,10,Matches
Né lopes,pt POR,DF,22-309,4.0,275,43,146,114,16,7,275,3,2,66.7,0,0.0,158,725,446,1,2,0,1,2,195,0,Matches
Henrique Gomes,pt POR,DF,27-124,3.6,228,15,63,96,69,4,228,6,1,16.7,5,83.3,77,365,210,6,3,0,5,2,109,17,Matches
Tomás Araújo,pt POR,DF,20-322,3.0,219,21,118,95,9,5,219,3,1,33.3,2,66.7,114,600,465,5,1,0,2,0,126,1,Matches
Mizuki Arai,jp JPN,"FW,MF",25-354,3.3,155,1,18,48,91,14,155,11,3,27.3,8,72.7,90,649,331,14,5,4,7,8,103,43,Matches
José Carlos,pt POR,DF,24-246,2.4,209,4,65,93,55,4,209,11,3,27.3,6,54.5,106,385,178,2,7,3,6,1,133,11,Matches
Emmanuel Hackman,tg TOG,DF,27-324,1.5,73,6,27,36,11,3,73,3,1,33.3,1,33.3,38,116,44,0,1,0,0,1,40,3,Matches
Marlon,br BRA,FW,25-200,1.3,70,0,14,23,35,5,70,7,0,0.0,4,57.1,48,326,200,8,6,0,5,4,46,18,Matches
Elder Santana,br BRA,"MF,FW",29-361,0.5,20,1,2,5,13,3,20,0,0,,0,,14,53,25,1,0,0,3,4,17,6,Matches
Boubacar Hanne,pt POR,"FW,DF",24-036,0.4,27,0,2,9,16,1,27,1,1,100.0,0,0.0,13,104,64,2,0,0,0,1,18,7,Matches
Roan Wilson,cr CRC,MF,20-337,0.1,12,0,6,6,0,0,12,0,0,,0,,6,23,10,0,0,0,0,0,8,0,Matches
André Simões,pt POR,FW,19-229,0.1,7,0,0,5,2,0,7,0,0,,0,,3,18,15,0,0,0,0,0,7,2,Matches
Miguel Monteiro,pt POR,FW,19-253,0.1,3,0,0,1,2,2,3,0,0,,0,,3,32,28,0,0,0,0,0,2,2,Matches
Gabriel Pereira,br BRA,DF,22-331,0.1,16,3,6,7,3,2,16,0,0,,0,,11,75,27,0,0,0,0,0,12,0,Matches
Squad Total,,,26.6,25.0,15568,1614,5096,6858,3750,479,15562,500,201,40.2,227,45.4,9009,43873,22953,413,314,93,395,242,10082,1073,
Opponent Total,,,26.7,25.0,14170,1723,5259,5951,3103,508,14169,452,181,40.0,199,44.0,7618,40785,20729,411,282,87,355,171,8612,830,
