Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Giorgi Aburjania,ge GEO,MF,28-091,19,1016.0,53.0,45.2,11.3,11,81.0,7,8,16.0,3,1.21,14.0,11.0,3.0,0.27,0.92,16.7,16.4,0.3,0.03,0.45,Matches
Stanislav Kritsyuk,ru RUS,GK,32-123,11,929.0,84.0,41.3,10.3,11,84.0,10,0,,2,1.18,11.0,15.0,-4.0,-0.39,-0.25,12.8,17.6,-4.8,-0.46,-0.42,Matches
Pedro Tiba,pt POR,MF,34-215,18,898.0,50.0,39.9,10.0,11,70.0,1,7,18.0,1,1.11,9.0,11.0,-2.0,-0.2,0.07,12.5,14.2,-1.7,-0.17,0.07,Matches
Danilo veiga,pt POR,DF,20-190,9,681.0,76.0,30.3,7.6,8,80.0,3,1,45.0,4,0.89,6.0,11.0,-5.0,-0.66,-0.6,9.3,11.2,-1.9,-0.25,-0.05,Matches
Kevin Villodres,es ESP,"FW,MF",22-036,16,603.0,38.0,26.8,6.7,6,60.0,0,10,24.0,6,1.0,4.0,7.0,-3.0,-0.45,-0.28,8.1,7.5,0.6,0.09,0.42,Matches
Bilel Aouacheria,fr FRA,"FW,MF",29-001,16,482.0,30.0,21.4,5.4,6,62.0,0,10,11.0,2,1.38,5.0,9.0,-4.0,-0.75,-0.65,8.0,11.2,-3.2,-0.6,-0.5,Matches
Ali Alipour,ir IRN,"FW,MF",27-143,15,527.0,35.0,23.4,5.9,5,65.0,1,10,20.0,0,1.2,8.0,5.0,3.0,0.51,0.98,9.4,7.5,1.9,0.33,0.71,Matches
Matheus Bueno,br BRA,MF,24-247,14,562.0,40.0,25.0,6.2,4,84.0,2,10,23.0,3,1.14,8.0,10.0,-2.0,-0.32,-0.11,7.9,10.6,-2.7,-0.43,-0.29,Matches
Né lopes,pt POR,DF,22-309,4,360.0,90.0,16.0,4.0,4,90.0,4,0,,12,0.25,3.0,7.0,-4.0,-1.0,-0.9,4.8,7.6,-2.8,-0.7,-0.58,Matches
Henrique Gomes,pt POR,DF,27-124,6,321.0,54.0,14.3,3.6,3,86.0,2,3,21.0,14,1.0,1.0,5.0,-4.0,-1.12,-1.03,2.4,5.2,-2.8,-0.78,-0.66,Matches
Tomás Araújo,pt POR,DF,20-322,4,270.0,68.0,12.0,3.0,3,75.0,2,1,45.0,7,1.0,4.0,5.0,-1.0,-0.33,-0.11,4.9,4.3,0.5,0.18,0.44,Matches
Mizuki Arai,jp JPN,"FW,MF",25-354,8,296.0,37.0,13.2,3.3,2,78.0,1,6,24.0,5,0.75,3.0,4.0,-1.0,-0.3,-0.07,5.4,2.6,2.8,0.84,1.22,Matches
José Carlos,pt POR,DF,24-246,5,220.0,44.0,9.8,2.4,2,87.0,1,3,16.0,4,1.8,3.0,2.0,1.0,0.41,0.72,4.6,2.9,1.7,0.68,0.99,Matches
Emmanuel Hackman,tg TOG,DF,27-324,2,135.0,68.0,6.0,1.5,2,68.0,1,0,,7,0.0,0.0,3.0,-3.0,-2.0,-1.87,1.3,2.8,-1.5,-0.98,-0.81,Matches
Marlon,br BRA,FW,25-200,6,120.0,20.0,5.3,1.3,0,,0,6,20.0,1,1.33,2.0,0.0,2.0,1.5,1.84,2.6,0.5,2.1,1.58,1.89,Matches
Elder Santana,br BRA,"MF,FW",29-361,5,46.0,9.0,2.0,0.5,0,,0,5,9.0,6,0.8,3.0,2.0,1.0,1.96,2.24,1.7,1.3,0.5,0.93,1.17,Matches
Boubacar Hanne,pt POR,"FW,DF",24-036,2,33.0,17.0,1.5,0.4,0,,0,2,17.0,0,1.5,1.0,0.0,1.0,2.73,3.01,1.2,0.4,0.8,2.17,2.42,Matches
Roan Wilson,cr CRC,MF,20-337,1,9.0,9.0,0.4,0.1,0,,0,1,9.0,4,3.0,0.0,0.0,0.0,0.0,0.24,0.1,0.1,0.0,0.44,0.66,Matches
André Simões,pt POR,FW,19-229,1,8.0,8.0,0.4,0.1,0,,0,1,8.0,8,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.49,0.71,Matches
Miguel Monteiro,pt POR,FW,19-253,1,7.0,7.0,0.3,0.1,0,,0,1,7.0,0,0.0,0.0,0.0,0.0,0.0,0.24,0.8,0.1,0.7,9.32,9.57,Matches
Gabriel Pereira,br BRA,DF,22-331,1,7.0,7.0,0.3,0.1,0,,0,1,7.0,5,0.0,0.0,0.0,0.0,0.0,0.24,0.8,0.1,0.7,9.32,9.57,Matches
Brian Araújo,fr FRA,GK,22-339,0,,,,,0,,0,0,,20,,,,,,,,,,,,Matches
Lucas Barros,br BRA,DF,23-225,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,26.6,25,2250.0,90.0,100.0,25.0,275,82.0,171,102,20.0,123,1.16,26.0,32.0,-6.0,-0.24,,33.6,39.0,-5.4,-0.21,,
Opponent Total,,,26.7,25,2250.0,90.0,100.0,25.0,275,82.0,171,102,20.0,110,1.64,32.0,26.0,6.0,0.24,,39.0,33.6,5.4,0.21,,
