Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
João Othavio Basso,br BRA,DF,26-083,26.0,3,0,0,16,26,1,1,44,26,0,0,0,153,43,27,61.4,Matches
Quaresma,br BRA,DF,26-227,22.7,5,1,0,24,30,3,52,30,28,0,1,0,176,19,15,55.9,Matches
Alan Ruiz,ar ARG,MF,29-230,19.8,9,0,0,42,52,2,53,8,14,1,0,0,95,59,49,54.6,Matches
Ignacio De Arruabarrena,uy URU,GK,26-080,22.0,5,0,0,0,6,0,0,0,0,0,0,0,17,8,0,100.0,Matches
David Simão,pt POR,MF,32-326,20.9,6,0,0,36,27,0,54,23,19,0,0,0,131,11,10,52.4,Matches
Ismaila Soro,ci CIV,MF,24-334,15.9,7,1,0,38,11,0,1,34,20,0,0,0,107,19,10,65.5,Matches
Antony,br BRA,"FW,MF",21-210,19.4,2,0,0,24,15,5,11,16,25,0,0,0,112,8,18,30.8,Matches
Tiago Esgaio,pt POR,DF,27-248,18.5,7,0,0,18,5,1,42,16,17,0,0,0,75,33,24,57.9,Matches
Jerome Opoku,eng ENG,DF,24-174,15.7,5,2,0,20,19,0,2,17,8,0,2,1,75,25,19,56.8,Matches
Morlaye Sylla,gn GUI,"FW,MF",24-253,17.3,1,0,0,31,16,1,36,17,18,0,0,0,88,13,18,41.9,Matches
Rafa Mújica,es ESP,FW,24-159,11.4,1,0,0,28,11,4,0,1,11,0,0,0,14,21,45,31.8,Matches
André Bukia,cd COD,"FW,MF",28-034,11.4,2,0,0,13,33,1,13,4,6,0,0,0,78,0,13,0.0,Matches
Oday Dabbagh,ps PLE,FW,24-124,10.2,0,0,0,5,9,12,2,6,1,0,0,0,23,19,43,30.6,Matches
Bogdan Milovanov,ua UKR,DF,24-352,10.3,4,0,0,18,3,2,12,18,22,0,1,0,64,11,10,52.4,Matches
Nino Galović,hr CRO,DF,30-274,9.5,3,0,0,8,3,0,0,9,7,0,0,0,33,13,11,54.2,Matches
Arsénio Martins Lafuente Nunes,pt POR,"FW,MF",33-219,9.4,2,0,0,4,8,0,25,2,4,0,0,0,40,3,12,20.0,Matches
Oriol Busquets,es ESP,MF,24-076,6.5,0,0,0,10,3,0,0,10,8,0,0,0,36,6,6,50.0,Matches
Emilijus Zubas,lt LTU,GK,32-270,3.0,1,0,0,1,1,0,0,0,0,0,1,0,4,1,0,100.0,Matches
Moses Yaw,gh GHA,MF,24-089,3.4,0,0,0,6,1,0,0,7,4,0,0,0,19,5,3,62.5,Matches
Vitinho,br BRA,"MF,FW",23-092,2.7,1,0,0,2,4,2,16,4,1,0,0,0,18,6,5,54.5,Matches
Benji Michel,us USA,FW,25-165,2.0,0,0,0,0,4,4,1,0,0,2,0,0,7,9,15,37.5,Matches
Rafael Fernandes,pt POR,"DF,FW",20-282,1.5,1,0,0,2,0,0,0,3,2,0,0,0,8,5,3,62.5,Matches
Mosquito,br BRA,GK,26-298,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0,Matches
Weverson,br BRA,"DF,FW",22-275,0.8,1,0,0,1,2,1,2,0,0,0,0,0,3,1,2,33.3,Matches
Bruninho,br BRA,FW,24-043,1.8,1,0,0,6,6,6,1,4,1,0,0,0,7,8,17,32.0,Matches
Pedro Manuel da Silva Moreira,pt POR,MF,33-326,0.8,1,0,0,1,1,0,0,1,1,0,0,0,5,1,4,20.0,Matches
Yusuf Lawal,ng NGA,"FW,MF",25-014,0.3,0,0,0,1,1,0,0,0,2,0,0,0,1,1,0,100.0,Matches
José Manuel Velázquez,ve VEN,DF,32-210,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0,Matches
Squad Total,,,26.7,26.0,68,4,0,355,297,45,324,274,245,3,5,1,1389,352,379,48.2,
Opponent Total,,,26.9,26.0,61,2,2,317,342,59,637,226,244,5,4,0,1477,379,352,51.8,
