Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
João Othavio Basso,br BRA,DF,26-065,25,2248.0,90.0,99.9,25.0,25,90.0,24,0,,0,1.52,29.0,32.0,-3.0,-0.12,-0.12,29.2,33.9,-4.7,-0.19,-0.19,Matches
Quaresma,br BRA,DF,26-209,23,1956.0,85.0,86.9,21.7,22,87.0,18,1,36.0,0,1.48,27.0,28.0,-1.0,-0.05,0.57,27.0,28.9,-1.9,-0.09,0.78,Matches
Alan Ruiz,ar ARG,MF,29-212,22,1693.0,77.0,75.2,18.8,22,77.0,6,0,,0,1.45,23.0,27.0,-4.0,-0.21,-0.37,22.9,23.8,-0.9,-0.05,0.57,Matches
Ignacio De Arruabarrena,uy URU,GK,26-062,21,1890.0,90.0,84.0,21.0,21,90.0,21,0,,3,1.67,25.0,27.0,-2.0,-0.1,0.15,24.7,29.6,-4.9,-0.23,-0.28,Matches
David Simão,pt POR,MF,32-308,22,1793.0,82.0,79.7,19.9,21,84.0,11,1,37.0,0,1.45,23.0,23.0,0.0,0.0,0.59,22.4,24.7,-2.3,-0.11,0.36,Matches
Ismaila Soro,ci CIV,MF,24-316,23,1434.0,62.0,63.7,15.9,21,66.0,3,2,27.0,0,1.57,15.0,17.0,-2.0,-0.13,-0.02,18.9,20.7,-1.9,-0.12,0.19,Matches
Antony,br BRA,"FW,MF",21-192,24,1654.0,69.0,73.5,18.4,17,85.0,7,7,31.0,0,1.46,23.0,20.0,3.0,0.16,1.07,25.2,23.6,1.6,0.09,1.04,Matches
Tiago Esgaio,pt POR,DF,27-230,18,1572.0,87.0,69.9,17.5,17,90.0,16,1,45.0,0,1.72,24.0,15.0,9.0,0.52,2.11,22.5,21.7,0.8,0.05,0.78,Matches
Jerome Opoku,eng ENG,DF,24-156,16,1416.0,89.0,62.9,15.7,16,89.0,13,0,,2,1.56,18.0,20.0,-2.0,-0.13,-0.02,16.1,22.0,-5.8,-0.37,-0.49,Matches
Morlaye Sylla,gn GUI,"MF,FW",24-235,24,1471.0,61.0,65.4,16.3,14,87.0,9,10,25.0,1,1.58,21.0,17.0,4.0,0.24,1.05,22.4,21.8,0.7,0.04,0.66,Matches
André Bukia,cd COD,"FW,MF",28-016,14,1030.0,74.0,45.8,11.4,13,76.0,4,1,45.0,0,1.36,13.0,17.0,-4.0,-0.35,-0.42,8.7,16.9,-8.2,-0.71,-0.97,Matches
Rafa Mújica,es ESP,FW,24-141,18,955.0,53.0,42.4,10.6,13,67.0,1,5,17.0,0,1.5,14.0,16.0,-2.0,-0.19,-0.12,12.8,13.5,-0.6,-0.06,0.22,Matches
Oday Dabbagh,ps PLE,FW,24-106,14,915.0,65.0,40.7,10.2,11,74.0,0,3,33.0,0,1.79,12.0,8.0,4.0,0.39,0.87,12.8,13.8,-1.0,-0.1,0.15,Matches
Bogdan Milovanov,ua UKR,DF,24-334,14,925.0,66.0,41.1,10.3,10,86.0,9,4,16.0,9,1.36,6.0,20.0,-14.0,-1.36,-2.11,8.1,17.2,-9.1,-0.88,-1.18,Matches
Arsénio Martins Lafuente Nunes,pt POR,"FW,MF",33-201,24,848.0,35.0,37.7,9.4,8,68.0,1,16,19.0,0,1.58,12.0,15.0,-3.0,-0.32,-0.32,11.7,13.8,-2.1,-0.23,-0.06,Matches
Nino Galović,hr CRO,DF,30-256,13,763.0,59.0,33.9,8.5,8,90.0,8,5,9.0,8,1.54,11.0,6.0,5.0,0.59,1.07,12.2,10.4,1.9,0.22,0.62,Matches
Oriol Busquets,es ESP,MF,24-058,16,494.0,31.0,22.0,5.5,5,70.0,1,11,13.0,8,1.31,5.0,10.0,-5.0,-0.91,-1.01,5.9,9.8,-3.9,-0.71,-0.68,Matches
Emilijus Zubas,lt LTU,GK,32-252,3,270.0,90.0,12.0,3.0,3,90.0,3,0,,6,0.67,3.0,4.0,-1.0,-0.33,-0.24,1.8,3.1,-1.3,-0.44,-0.28,Matches
Moses Yaw,gh GHA,MF,24-071,10,309.0,31.0,13.7,3.4,2,90.0,2,8,16.0,11,1.5,3.0,8.0,-5.0,-1.46,-1.55,2.1,6.6,-4.5,-1.31,-1.3,Matches
Vitinho,br BRA,"MF,FW",23-074,9,245.0,27.0,10.9,2.7,2,59.0,0,7,18.0,1,1.44,4.0,3.0,1.0,0.37,0.55,2.7,2.3,0.4,0.16,0.4,Matches
Benji Michel,us USA,FW,25-147,6,165.0,28.0,7.3,1.8,1,59.0,0,5,21.0,3,1.83,4.0,2.0,2.0,1.09,1.31,2.8,1.5,1.3,0.74,1.0,Matches
Rafael Fernandes,pt POR,"DF,FW",20-264,2,135.0,68.0,6.0,1.5,1,90.0,1,1,45.0,9,0.0,0.0,7.0,-7.0,-4.67,-4.84,0.8,3.5,-2.7,-1.81,-1.73,Matches
Mosquito,br BRA,GK,26-280,1,90.0,90.0,4.0,1.0,1,90.0,1,0,,4,1.0,1.0,1.0,0.0,0.0,0.12,2.7,1.2,1.5,1.5,1.76,Matches
Weverson,br BRA,"DF,FW",22-257,4,71.0,18.0,3.2,0.8,1,45.0,0,3,9.0,2,2.5,1.0,0.0,1.0,1.27,1.43,0.9,0.7,0.2,0.22,0.42,Matches
Bruninho,br BRA,FW,24-025,12,165.0,14.0,7.3,1.8,0,,0,12,14.0,9,1.0,1.0,4.0,-3.0,-1.64,-1.64,1.9,3.9,-2.1,-1.12,-1.0,Matches
Pedro Manuel da Silva Moreira,pt POR,MF,33-308,4,73.0,18.0,3.2,0.8,0,,0,4,18.0,13,1.0,0.0,1.0,-1.0,-1.23,-1.15,1.1,1.0,0.1,0.18,0.38,Matches
Yusuf Lawal,ng NGA,"FW,MF",24-361,4,30.0,8.0,1.3,0.3,0,,0,4,8.0,2,2.0,0.0,0.0,0.0,0.0,0.12,0.0,0.5,-0.5,-1.37,-1.19,Matches
José Manuel Velázquez,ve VEN,DF,32-192,1,5.0,5.0,0.2,0.1,0,,0,1,5.0,3,3.0,0.0,0.0,0.0,0.0,0.12,0.0,0.3,-0.3,-4.51,-4.33,Matches
Mustafa Kizza,ug UGA,DF,23-197,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
João Valido,pt POR,GK,23-016,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
Squad Total,,,26.7,25,2250.0,90.0,100.0,25.0,275,82.0,159,112,19.0,110,1.52,29.0,32.0,-3.0,-0.12,,29.2,33.9,-4.7,-0.19,,
Opponent Total,,,26.9,25,2250.0,90.0,100.0,25.0,275,82.0,159,112,19.0,105,1.16,32.0,29.0,3.0,0.12,,33.9,29.2,4.7,0.19,,
