Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Ignacio De Arruabarrena,uy URU,GK,26-077,21.0,27,3,1,1,1,30.3,0.29,4.3,0.2,117,326,35.9,516,124,40.3,35.4,212,55.7,40.8,396,22,5.6,15,0.71,12.9,Matches
Emilijus Zubas,lt LTU,GK,32-267,3.0,4,1,0,1,0,3.6,0.27,-0.4,-0.14,23,52,44.2,73,13,38.4,36.5,32,75.0,51.3,61,3,4.9,5,1.67,15.8,Matches
Mosquito,br BRA,GK,26-295,1.0,1,0,0,0,0,1.6,0.34,0.6,0.65,3,5,60.0,20,9,20.0,26.2,5,20.0,24.8,20,3,15.0,0,0.0,3.6,Matches
Squad Total,,,26.7,25.0,32,4,1,2,1,35.5,0.29,4.5,0.18,143,383,37.3,609,146,39.4,35.2,249,57.4,41.8,477,28,5.9,20,0.8,12.8,
Opponent Total,,,27.0,25.0,29,2,0,2,0,28.2,0.28,-0.8,-0.03,95,250,38.0,550,125,28.0,32.3,165,58.2,45.0,256,12,4.7,39,1.56,16.6,
