Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Álex Remiro,es ESP,GK,28-010,26.0,681,939,72.5,20380,15183,112,113,99.1,317,327,96.9,252,492,51.2,0,0.0,0.0,0.0,1,20,0,0,1,Matches
Martín Zubimendi,es ESP,MF,24-060,23.8,1071,1276,83.9,18465,5881,489,561,87.2,489,541,90.4,76,124,61.3,2,0.9,1.3,1.1,10,124,12,0,135,Matches
Brais Méndez,es ESP,MF,26-086,21.3,815,1052,77.5,13083,3254,442,504,87.7,246,307,80.1,89,160,55.6,3,2.4,3.2,0.6,35,75,22,3,105,Matches
Robin Le Normand,fr FRA,DF,26-143,21.1,1060,1186,89.4,20854,6450,334,372,89.8,597,637,93.7,116,154,75.3,0,0.1,0.3,-0.1,3,64,2,0,85,Matches
Takefusa Kubo,jp JPN,"FW,MF",21-303,18.6,435,609,71.4,5685,1520,266,318,83.6,124,169,73.4,17,41,41.5,3,3.8,3.4,-0.8,22,21,18,2,53,Matches
Alexander Sørloth,no NOR,FW,27-119,18.4,228,330,69.1,2823,364,147,184,79.9,59,90,65.6,5,8,62.5,1,1.3,0.8,-0.3,20,10,6,1,14,Matches
Igor Zubeldia,es ESP,DF,26-004,19.0,939,1087,86.4,18316,6607,305,342,89.2,540,584,92.5,90,142,63.4,1,0.4,0.3,0.6,2,55,6,1,85,Matches
Mikel Merino,es ESP,MF,26-285,17.8,733,972,75.4,11597,3948,372,445,83.6,278,348,79.9,53,106,50.0,7,3.1,2.5,3.9,26,111,24,5,112,Matches
David Silva,es ESP,MF,37-085,14.5,646,772,83.7,10126,2151,330,371,88.9,228,268,85.1,54,72,75.0,4,2.7,2.1,1.3,24,65,27,2,110,Matches
Diego Rico,es ESP,DF,30-039,16.3,687,906,75.8,11447,5136,345,394,87.6,280,360,77.8,47,110,42.7,0,1.5,1.7,-1.5,10,53,19,10,57,Matches
Aritz Elustondo,es ESP,DF,29-006,11.4,487,595,81.8,8345,2928,220,245,89.8,224,268,83.6,34,59,57.6,1,1.0,0.4,0.0,4,29,5,2,38,Matches
Andoni Gorosabel,es ESP,DF,26-242,11.1,568,667,85.2,8737,3106,305,337,90.5,207,238,87.0,34,51,66.7,0,0.5,1.0,-0.5,6,28,12,5,52,Matches
Aihen Muñoz,es ESP,DF,25-230,9.7,400,503,79.5,6695,2337,185,211,87.7,188,223,84.3,25,49,51.0,0,0.3,0.5,-0.3,7,12,9,6,17,Matches
Asier Illarramendi,es ESP,MF,33-026,8.3,385,446,86.3,5842,1418,215,236,91.1,139,157,88.5,20,30,66.7,0,0.2,0.2,-0.2,5,40,1,0,39,Matches
Jon Pacheco,es ESP,DF,22-085,8.5,537,592,90.7,10383,3043,167,177,94.4,310,324,95.7,55,78,70.5,0,0.0,0.1,0.0,0,33,0,0,34,Matches
Mikel Oyarzabal,es ESP,"FW,MF",25-347,6.7,147,200,73.5,1971,403,92,108,85.2,40,50,80.0,6,14,42.9,1,1.8,1.2,-0.8,9,11,5,1,20,Matches
Carlos Fernández,es ESP,FW,26-316,4.5,66,104,63.5,916,219,33,50,66.0,27,38,71.1,0,3,0.0,0,0.4,0.2,-0.4,5,2,3,0,11,Matches
Ander Barrenetxea,es ESP,"DF,FW",21-097,4.6,148,192,77.1,2214,714,75,85,88.2,59,69,85.5,6,16,37.5,0,0.0,0.1,0.0,1,8,1,0,12,Matches
Mohamed Ali Cho,fr FRA,FW,19-074,4.0,53,86,61.6,741,199,35,39,89.7,13,29,44.8,2,9,22.2,2,1.5,1.2,0.5,6,2,6,4,4,Matches
Pablo Marín,es ESP,MF,19-274,3.8,123,161,76.4,1750,361,76,89,85.4,34,45,75.6,9,12,75.0,0,0.8,0.4,-0.8,6,8,2,0,15,Matches
Alex Sola,es ESP,DF,23-298,3.8,155,194,79.9,2695,666,59,67,88.1,78,90,86.7,13,26,50.0,0,0.1,0.1,-0.1,2,6,1,1,4,Matches
Alexander Isak,se SWE,FW,23-194,1.7,17,30,56.7,236,60,11,14,78.6,6,9,66.7,0,2,0.0,0,0.1,0.0,-0.1,2,0,1,0,3,Matches
Roberto Navarro,es ESP,"MF,FW",20-356,3.8,98,135,72.6,1312,379,60,73,82.2,22,33,66.7,7,12,58.3,0,1.2,1.1,-1.2,11,8,3,0,13,Matches
Ander Guevara,es ESP,MF,25-270,1.6,114,127,89.8,1724,400,62,63,98.4,44,48,91.7,4,7,57.1,0,0.7,0.3,-0.7,4,21,1,0,10,Matches
Beñat Turrientes,es ESP,"MF,FW",21-062,1.2,40,47,85.1,707,113,20,23,87.0,14,14,100.0,5,9,55.6,0,0.2,0.0,-0.2,2,3,0,0,2,Matches
Umar Sadiq,ng NGA,FW,26-060,0.9,13,13,100.0,162,35,9,9,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Jon Karrikaburu,es ESP,FW,20-196,1.0,11,18,61.1,164,66,5,7,71.4,2,4,50.0,2,3,66.7,0,0.3,0.1,-0.3,1,2,1,0,4,Matches
Jon Magunacelaya,es ESP,"MF,FW",22-264,0.7,8,16,50.0,150,56,4,10,40.0,3,4,75.0,1,1,100.0,0,0.4,0.5,-0.4,2,0,0,0,0,Matches
Olasagasti,es ESP,"MF,DF",22-230,0.7,39,48,81.3,645,118,19,25,76.0,18,19,94.7,2,3,66.7,0,0.0,0.0,0.0,0,6,1,0,2,Matches
Ander Martin,es ESP,"MF,FW",22-138,0.5,12,24,50.0,175,71,7,9,77.8,4,9,44.4,0,1,0.0,0,0.1,0.0,-0.1,2,2,0,0,3,Matches
Squad Total,,,26.6,26.0,10716,13327,80.4,188340,67186,4801,5481,87.6,4591,5303,86.6,1025,1795,57.1,25,25.2,23.0,-0.2,228,819,188,43,1041,
Opponent Total,,,28.2,26.0,7966,10652,74.8,144012,54362,3568,4094,87.2,3108,3761,82.6,994,2077,47.9,17,16.7,17.7,0.3,207,584,150,54,706,
