2,Real Madrid,25,17,5,3,50,19,+31,56,2.24,51.6,22.0,+29.6,+1.19,W W D D W,"56,819",Karim Benzema - 11,Thibaut Courtois,Unnamed: 19
3,Atlético Madrid,26,15,6,5,42,19,23,51,1.96,39.7,27.4,12.2,0.47,W D W W W,55820,Álvaro Morata - 10,Jan Oblak,
4,Real Sociedad,25,13,6,6,33,24,9,45,1.8,31.9,21.8,10.1,0.4,W D L D D,32622,Alexander Sørloth - 9,Álex Remiro,
5,Betis,25,12,6,7,33,26,7,42,1.68,36.9,32.3,4.5,0.18,W W W D D,50915,Borja Iglesias - 11,Rui Silva,
6,Villarreal,25,11,5,9,29,24,5,38,1.52,35.2,30.8,4.4,0.18,L L W W D,16301,Gerard Moreno - 6,Gerónimo Rulli,
