Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Álex Remiro,es ESP,GK,28-010,26.0,939,693,239,81,0,1,0,0,0,0,0,0,681,7,0,Matches
Martín Zubimendi,es ESP,MF,24-060,23.8,1276,1231,39,35,3,6,2,2,0,0,0,0,1071,6,16,Matches
Brais Méndez,es ESP,MF,26-086,21.3,1052,921,126,40,5,12,92,4,76,22,36,0,815,5,20,Matches
Robin Le Normand,fr FRA,DF,26-143,21.1,1186,1129,56,43,1,2,1,3,0,0,0,0,1060,1,1,Matches
Takefusa Kubo,jp JPN,"FW,MF",21-303,18.6,609,572,30,2,3,3,45,4,21,6,8,1,435,7,28,Matches
Alexander Sørloth,no NOR,FW,27-119,18.4,330,305,23,0,1,0,3,1,0,0,0,0,228,2,15,Matches
Igor Zubeldia,es ESP,DF,26-004,19.0,1087,1035,51,33,0,8,3,18,0,0,0,0,939,1,9,Matches
Mikel Merino,es ESP,MF,26-285,17.8,972,943,20,17,6,8,17,2,1,0,0,0,733,9,20,Matches
David Silva,es ESP,MF,37-085,14.5,772,746,20,10,7,4,15,5,3,1,2,0,646,6,9,Matches
Diego Rico,es ESP,DF,30-039,16.3,906,718,184,21,0,6,50,163,0,0,0,0,687,4,19,Matches
Aritz Elustondo,es ESP,DF,29-006,11.4,595,509,82,9,0,0,4,73,0,0,0,0,487,4,7,Matches
Andoni Gorosabel,es ESP,DF,26-242,11.1,667,524,142,16,0,1,23,126,0,0,0,0,568,1,13,Matches
Aihen Muñoz,es ESP,DF,25-230,9.7,503,413,86,7,0,0,29,79,0,0,0,0,400,4,11,Matches
Asier Illarramendi,es ESP,MF,33-026,8.3,446,422,21,15,0,3,3,5,0,0,0,0,385,3,6,Matches
Jon Pacheco,es ESP,DF,22-085,8.5,592,563,27,20,1,2,0,2,0,0,0,0,537,2,3,Matches
Mikel Oyarzabal,es ESP,"FW,MF",25-347,6.7,200,196,3,2,0,1,8,0,0,0,0,0,147,1,7,Matches
Carlos Fernández,es ESP,FW,26-316,4.5,104,100,4,0,1,0,0,1,0,0,0,0,66,0,1,Matches
Ander Barrenetxea,es ESP,"DF,FW",21-097,4.6,192,164,28,4,0,0,5,23,1,0,0,0,148,0,9,Matches
Mohamed Ali Cho,fr FRA,FW,19-074,4.0,86,81,4,0,0,0,19,0,0,0,0,0,53,1,4,Matches
Pablo Marín,es ESP,MF,19-274,3.8,161,158,2,2,1,1,3,0,0,0,0,0,123,1,6,Matches
Alex Sola,es ESP,DF,23-298,3.8,194,148,46,4,0,0,11,42,0,0,0,0,155,0,5,Matches
Alexander Isak,se SWE,FW,23-194,1.7,30,25,4,0,0,0,2,0,0,0,0,0,17,1,2,Matches
Roberto Navarro,es ESP,"MF,FW",20-356,3.8,135,117,17,5,0,1,15,0,11,5,3,0,98,1,5,Matches
Ander Guevara,es ESP,MF,25-270,1.6,127,126,0,0,1,0,0,0,0,0,0,0,114,1,1,Matches
Beñat Turrientes,es ESP,"MF,FW",21-062,1.2,47,40,7,4,0,2,4,0,3,2,1,0,40,0,0,Matches
Umar Sadiq,ng NGA,FW,26-060,0.9,13,13,0,0,0,1,0,0,0,0,0,0,13,0,0,Matches
Jon Karrikaburu,es ESP,FW,20-196,1.0,18,18,0,0,1,0,1,0,0,0,0,0,11,0,0,Matches
Jon Magunacelaya,es ESP,"MF,FW",22-264,0.7,16,15,1,1,0,0,2,0,0,0,0,0,8,0,1,Matches
Olasagasti,es ESP,"MF,DF",22-230,0.7,48,47,1,1,0,2,0,0,0,0,0,0,39,0,0,Matches
Ander Martin,es ESP,"MF,FW",22-138,0.5,24,22,2,1,0,0,4,0,1,1,0,0,12,0,0,Matches
Squad Total,,,26.6,26.0,13327,11994,1265,373,31,64,361,553,117,37,50,1,10716,68,218,
Opponent Total,,,28.2,26.0,10652,9183,1410,482,20,102,403,560,106,33,39,1,7966,59,206,
