Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Álex Remiro,es ESP,GK,27-360,25.0,24,0,1,2,2,20.7,0.23,-1.3,-0.05,170,391,43.5,751,100,38.9,35.3,153,64.7,51.9,314,9,2.9,28,1.12,15.6,Matches
Squad Total,,,26.5,25.0,24,0,1,2,2,20.7,0.23,-1.3,-0.05,170,391,43.5,751,100,38.9,35.3,153,64.7,51.9,314,9,2.9,28,1.12,15.6,
Opponent Total,,,28.1,25.0,33,1,1,4,2,34.1,0.28,3.1,0.12,129,469,27.5,732,113,46.2,39.5,188,69.7,52.0,280,19,6.8,30,1.2,16.2,
