Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Álex Remiro,es ESP,GK,28-010,26.0,3,0.12,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Martín Zubimendi,es ESP,MF,24-060,23.8,31,1.3,30,0,0,0,1,0,4,0.17,4,0,0,0,0,0,Matches
Brais Méndez,es ESP,MF,26-086,21.3,74,3.48,43,20,5,2,4,0,9,0.42,5,2,1,1,0,0,Matches
Robin Le Normand,fr FRA,DF,26-143,21.1,11,0.52,10,0,0,1,0,0,1,0.05,1,0,0,0,0,0,Matches
Takefusa Kubo,jp JPN,"FW,MF",21-303,18.6,59,3.18,39,6,4,4,5,1,8,0.43,4,0,2,0,1,1,Matches
Alexander Sørloth,no NOR,FW,27-119,18.4,39,2.12,27,0,4,5,2,1,2,0.11,1,0,1,0,0,0,Matches
Igor Zubeldia,es ESP,DF,26-004,19.0,9,0.47,7,1,0,0,0,1,2,0.11,2,0,0,0,0,0,Matches
Mikel Merino,es ESP,MF,26-285,17.8,58,3.26,48,1,1,3,2,3,9,0.51,7,0,0,1,0,1,Matches
David Silva,es ESP,MF,37-085,14.5,51,3.53,42,0,2,4,1,2,12,0.83,11,0,0,0,0,1,Matches
Diego Rico,es ESP,DF,30-039,16.3,32,1.97,25,2,1,1,1,2,1,0.06,1,0,0,0,0,0,Matches
Aritz Elustondo,es ESP,DF,29-006,11.4,9,0.79,5,2,0,2,0,0,2,0.18,0,1,0,1,0,0,Matches
Andoni Gorosabel,es ESP,DF,26-242,11.1,17,1.53,11,4,0,0,1,1,0,0.0,0,0,0,0,0,0,Matches
Aihen Muñoz,es ESP,DF,25-230,9.7,20,2.06,14,1,4,1,0,0,1,0.1,1,0,0,0,0,0,Matches
Asier Illarramendi,es ESP,MF,33-026,8.3,16,1.93,14,1,0,0,1,0,2,0.24,2,0,0,0,0,0,Matches
Jon Pacheco,es ESP,DF,22-085,8.5,2,0.23,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mikel Oyarzabal,es ESP,"FW,MF",25-347,6.7,15,2.25,13,0,0,1,1,0,2,0.3,2,0,0,0,0,0,Matches
Carlos Fernández,es ESP,FW,26-316,4.5,10,2.2,7,0,1,0,2,0,0,0.0,0,0,0,0,0,0,Matches
Ander Barrenetxea,es ESP,"DF,FW",21-097,4.6,8,1.76,7,0,1,0,0,0,1,0.22,0,0,1,0,0,0,Matches
Mohamed Ali Cho,fr FRA,FW,19-074,4.0,13,3.23,8,0,2,1,1,1,2,0.5,2,0,0,0,0,0,Matches
Pablo Marín,es ESP,MF,19-274,3.8,11,2.89,9,0,2,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Alex Sola,es ESP,DF,23-298,3.8,6,1.57,3,2,0,0,1,0,2,0.52,1,0,0,0,1,0,Matches
Alexander Isak,se SWE,FW,23-194,1.7,2,1.18,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Roberto Navarro,es ESP,"MF,FW",20-356,3.8,18,4.74,9,4,2,2,1,0,0,0.0,0,0,0,0,0,0,Matches
Ander Guevara,es ESP,MF,25-270,1.6,6,3.67,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Beñat Turrientes,es ESP,"MF,FW",21-062,1.2,4,3.4,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Umar Sadiq,ng NGA,FW,26-060,0.9,1,1.1,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Jon Karrikaburu,es ESP,FW,20-196,1.0,2,1.96,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jon Magunacelaya,es ESP,"MF,FW",22-264,0.7,4,5.54,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Olasagasti,es ESP,"MF,DF",22-230,0.7,1,1.36,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Ander Martin,es ESP,"MF,FW",22-138,0.5,4,8.57,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.6,26.0,536,20.62,393,47,30,28,25,13,60,2.31,44,3,5,3,2,3,
Opponent Total,,,28.2,26.0,483,18.58,351,44,28,27,24,9,36,1.38,30,1,1,2,1,1,
