Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Odisseas Vlachodimos,gr GRE,GK,28-345,26.0,1,0.04,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Álex Grimaldo,es ESP,DF,27-198,24.7,82,3.31,72,4,0,5,1,0,14,0.57,12,0,0,1,1,0,Matches
João Mário,pt POR,FW,30-077,22.3,114,5.1,87,9,5,5,8,0,13,0.58,11,0,1,1,0,0,Matches
Nicolás Otamendi,ar ARG,DF,35-053,23.8,24,1.01,16,1,0,4,1,2,2,0.08,1,1,0,0,0,0,Matches
António Silva,pt POR,DF,19-158,22.9,13,0.57,13,0,0,0,0,0,4,0.17,4,0,0,0,0,0,Matches
Florentino Luís,pt POR,MF,23-230,20.4,26,1.27,22,1,0,0,1,2,5,0.24,5,0,0,0,0,0,Matches
Gonçalo Ramos,pt POR,FW,21-290,18.7,36,1.92,19,0,4,8,5,0,6,0.32,2,0,1,2,1,0,Matches
Alexander Bah,dk DEN,DF,25-118,19.3,58,3.01,47,4,2,0,3,2,5,0.26,4,0,0,0,1,0,Matches
Rafa Silva,pt POR,"MF,FW",29-324,16.7,79,4.71,47,0,14,4,12,2,15,0.89,8,0,2,2,3,0,Matches
Enzo Fernández,ar ARG,MF,22-079,15.4,68,4.42,55,10,0,1,2,0,11,0.72,10,1,0,0,0,0,Matches
Fredrik Aursnes,no NOR,"MF,FW",27-117,16.0,53,3.32,47,0,0,5,1,0,8,0.5,7,0,0,1,0,0,Matches
David Neres,br BRA,"FW,MF",26-034,15.9,75,4.73,54,8,7,6,0,0,11,0.69,9,0,1,1,0,0,Matches
Chiquinho,pt POR,"MF,FW",27-261,9.7,37,3.8,28,8,0,1,0,0,5,0.51,5,0,0,0,0,0,Matches
Gilberto,br BRA,DF,30-030,6.6,24,3.61,20,0,1,2,1,0,2,0.3,1,0,0,1,0,0,Matches
Morato,br BRA,DF,21-280,5.2,3,0.58,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Julian Draxler,de GER,"MF,FW",29-198,4.5,21,4.64,20,0,0,1,0,0,2,0.44,2,0,0,0,0,0,Matches
Gonçalo Guedes,pt POR,"FW,MF",26-128,3.5,15,4.3,11,0,3,0,1,0,3,0.86,1,0,1,0,1,0,Matches
Petar Musa,hr CRO,FW,25-033,6.1,28,4.62,21,0,1,3,1,2,4,0.66,2,0,0,1,1,0,Matches
Diogo Gonçalves,pt POR,FW,26-059,3.4,15,4.5,11,2,0,2,0,0,2,0.6,2,0,0,0,0,0,Matches
Mihailo Ristić,rs SRB,DF,27-157,1.2,4,3.24,4,0,0,0,0,0,1,0.81,1,0,0,0,0,0,Matches
Henrique Araújo,pt POR,"MF,FW",21-077,0.8,2,2.57,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
João Neves,pt POR,"FW,MF",18-191,0.7,3,4.35,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Julian Weigl,de GER,MF,27-210,0.6,2,3.1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Roman Yaremchuk,ua UKR,FW,27-130,0.6,4,7.2,3,0,0,0,1,0,1,1.8,1,0,0,0,0,0,Matches
Rodrigo Pinho,br BRA,FW,31-311,0.5,1,1.96,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Casper Tengstedt,dk DEN,FW,22-309,0.1,1,7.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Veríssimo,br BRA,DF,27-278,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
John Brooks,us USA,"MF,DF",30-068,0.0,1,22.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jan Vertonghen,be BEL,DF,35-347,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Cher Ndour,it ITA,MF,18-253,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Andreas Schjelderup,no NOR,FW,18-309,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.7,26.0,790,30.38,611,47,37,47,38,10,114,4.38,88,2,6,10,8,0,
Opponent Total,,,26.7,26.0,285,10.96,190,31,17,16,21,10,24,0.92,19,0,2,1,2,0,
