Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Odisseas Vlachodimos,gr GRE,GK,28-327,25.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Álex Grimaldo,es ESP,DF,27-180,23.7,2,28,12,42.9,1.18,0.51,0.07,0.17,24.6,14,0,0,1.7,1.7,0.06,0.3,0.3,Matches
João Mário,pt POR,FW,30-059,21.3,17,48,18,37.5,2.25,0.84,0.21,0.56,20.7,1,7,9,14.9,7.8,0.16,2.1,2.2,Matches
Nicolás Otamendi,ar ARG,DF,35-035,22.8,0,21,5,23.8,0.92,0.22,0.0,0.0,11.1,0,0,0,1.5,1.5,0.07,-1.5,-1.5,Matches
António Silva,pt POR,DF,19-140,21.9,3,15,7,46.7,0.68,0.32,0.2,0.43,7.5,0,0,0,3.8,3.6,0.24,-0.8,-0.6,Matches
Florentino Luís,pt POR,MF,23-212,20.2,0,6,1,16.7,0.3,0.05,0.0,0.0,14.6,0,0,0,0.7,0.7,0.12,-0.7,-0.7,Matches
Gonçalo Ramos,pt POR,FW,21-272,18.0,16,71,31,43.7,3.95,1.73,0.23,0.52,10.1,0,0,0,16.6,16.6,0.24,-0.6,-0.6,Matches
Alexander Bah,dk DEN,DF,25-100,18.3,1,8,2,25.0,0.44,0.11,0.13,0.5,25.0,0,0,0,0.3,0.3,0.04,0.7,0.7,Matches
Rafa Silva,pt POR,"MF,FW",29-306,15.9,6,48,19,39.6,3.03,1.2,0.13,0.32,14.9,0,0,0,8.4,7.6,0.16,-2.4,-1.6,Matches
Enzo Fernández,ar ARG,MF,22-061,15.4,1,29,3,10.3,1.89,0.2,0.03,0.33,24.6,5,0,0,2.1,2.1,0.07,-1.1,-1.1,Matches
David Neres,br BRA,"FW,MF",26-016,15.1,6,31,14,45.2,2.05,0.93,0.19,0.43,18.5,1,0,0,3.4,3.4,0.11,2.6,2.6,Matches
Fredrik Aursnes,no NOR,"MF,FW",27-099,15.0,1,17,6,35.3,1.14,0.4,0.06,0.17,16.2,0,0,1,3.5,2.7,0.16,-2.5,-1.7,Matches
Chiquinho,pt POR,"MF,FW",27-243,8.7,0,7,1,14.3,0.8,0.11,0.0,0.0,15.5,0,0,0,0.7,0.7,0.1,-0.7,-0.7,Matches
Gilberto,br BRA,DF,30-012,6.6,2,6,4,66.7,0.9,0.6,0.33,0.5,14.7,0,0,0,1.1,1.1,0.19,0.9,0.9,Matches
Morato,br BRA,DF,21-262,5.2,1,3,2,66.7,0.58,0.39,0.33,0.5,13.8,0,0,0,0.3,0.3,0.11,0.7,0.7,Matches
Julian Draxler,de GER,"MF,FW",29-180,4.5,1,11,3,27.3,2.43,0.66,0.09,0.33,17.1,0,0,0,1.5,1.5,0.14,-0.5,-0.5,Matches
Gonçalo Guedes,pt POR,"FW,MF",26-110,3.5,1,13,4,30.8,3.73,1.15,0.08,0.25,17.3,0,0,0,0.9,0.9,0.07,0.1,0.1,Matches
Petar Musa,hr CRO,FW,25-015,5.8,5,30,13,43.3,5.14,2.23,0.17,0.38,12.3,0,0,0,5.1,5.1,0.17,-0.1,-0.1,Matches
Diogo Gonçalves,pt POR,FW,26-041,3.4,0,15,5,33.3,4.47,1.49,0.0,0.0,17.9,1,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
Mihailo Ristić,rs SRB,DF,27-139,1.2,1,3,1,33.3,2.41,0.8,0.33,1.0,22.5,1,0,0,0.2,0.2,0.07,0.8,0.8,Matches
Henrique Araújo,pt POR,"MF,FW",21-059,0.8,0,3,1,33.3,3.8,1.27,0.0,0.0,8.9,0,0,0,0.6,0.6,0.19,-0.6,-0.6,Matches
João Neves,pt POR,"FW,MF",18-173,0.7,0,2,1,50.0,2.9,1.45,0.0,0.0,24.2,0,0,0,0.3,0.3,0.13,-0.3,-0.3,Matches
Julian Weigl,de GER,MF,27-192,0.6,0,1,0,0.0,1.55,0.0,0.0,,22.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Roman Yaremchuk,ua UKR,FW,27-112,0.6,0,2,0,0.0,3.6,0.0,0.0,,14.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Rodrigo Pinho,br BRA,FW,31-293,0.5,0,2,0,0.0,3.91,0.0,0.0,,14.6,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
Lucas Veríssimo,br BRA,DF,27-260,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
John Brooks,us USA,"MF,DF",30-050,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jan Vertonghen,be BEL,DF,35-329,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Cher Ndour,it ITA,MF,18-235,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Andreas Schjelderup,no NOR,FW,18-291,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Casper Tengstedt,dk DEN,FW,22-291,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.6,25.0,64,420,153,36.4,16.8,6.12,0.14,0.37,16.3,23,7,10,66.0,58.3,0.14,-2.0,-1.3,
Opponent Total,,,26.6,25.0,13,168,44,26.2,6.72,1.76,0.07,0.25,19.7,5,2,2,15.3,13.7,0.08,-2.3,-2.7,
