Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Daniel Parejo,es ESP,MF,33-352,26,26,2295.0,25.5,1.0,3.0,4.0,0.0,1.0,1.0,3.0,0.0,1.7,0.9,3.6,4.5,23.0,174.0,23.0,0.04,0.12,0.16,0.0,0.12,0.07,0.14,0.21,0.04,0.18,Matches
Pau Torres,es ESP,DF,26-077,23,23,2070.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,0.7,1.7,55.0,133.0,8.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,Matches
Raúl Albiol,es ESP,DF,37-211,23,23,2014.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.1,0.1,0.0,0.1,12.0,92.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,Matches
Yeremi Pino,es ESP,"MF,FW",20-165,25,20,1560.0,17.3,3.0,3.0,6.0,3.0,0.0,0.0,4.0,0.0,4.3,4.3,3.4,7.7,35.0,35.0,160.0,0.17,0.17,0.35,0.17,0.35,0.25,0.2,0.44,0.25,0.44,Matches
Étienne Capoue,fr FRA,MF,34-266,19,17,1464.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8,1.8,0.6,2.4,31.0,70.0,49.0,0.0,0.0,0.0,0.0,0.0,0.11,0.04,0.15,0.11,0.15,Matches
Samuel Chukwueze,ng NGA,"FW,MF",23-316,25,16,1476.0,16.4,4.0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,3.6,3.6,2.9,6.5,79.0,48.0,175.0,0.24,0.3,0.55,0.24,0.55,0.22,0.18,0.39,0.22,0.39,Matches
Gerónimo Rulli,ar ARG,GK,30-318,14,14,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Juan Foyth,ar ARG,DF,25-081,15,13,1171.0,13.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.6,0.6,1.2,1.8,33.0,69.0,11.0,0.08,0.0,0.08,0.08,0.08,0.05,0.09,0.14,0.05,0.14,Matches
Gerard Moreno,es ESP,FW,30-361,16,13,1068.0,11.9,6.0,2.0,8.0,5.0,1.0,2.0,4.0,0.0,7.0,5.5,2.0,7.5,14.0,51.0,89.0,0.51,0.17,0.67,0.42,0.59,0.59,0.17,0.76,0.46,0.63,Matches
Alex Baena,es ESP,"MF,FW",21-257,23,12,1294.0,14.4,4.0,1.0,5.0,4.0,0.0,0.0,12.0,1.0,2.1,2.1,3.9,6.0,35.0,73.0,76.0,0.28,0.07,0.35,0.28,0.35,0.15,0.27,0.42,0.15,0.42,Matches
Alfonso Pedraza,es ESP,DF,26-359,16,12,994.0,11.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,1.2,2.1,35.0,21.0,87.0,0.0,0.18,0.18,0.0,0.18,0.08,0.11,0.19,0.08,0.19,Matches
Pepe Reina,es ESP,GK,40-215,11,11,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kiko Femenía,es ESP,DF,32-060,15,10,899.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,26.0,45.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches
Alberto Moreno,es ESP,DF,30-272,14,10,845.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,0.9,1.2,23.0,28.0,54.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.13,0.04,0.13,Matches
Francis Coquelin,fr FRA,MF,31-325,16,9,748.0,8.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,11.0,29.0,27.0,0.12,0.0,0.12,0.12,0.12,0.12,0.12,0.24,0.12,0.24,Matches
José Luis Morales,es ESP,"FW,MF",35-254,25,8,1016.0,11.3,6.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,5.5,5.5,0.9,6.4,37.0,11.0,74.0,0.53,0.0,0.53,0.53,0.53,0.48,0.08,0.57,0.48,0.57,Matches
Nicolas Jackson,sn SEN,FW,21-287,15,8,793.0,8.8,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,2.5,2.5,1.5,3.9,22.0,25.0,54.0,0.23,0.23,0.45,0.23,0.45,0.28,0.17,0.45,0.28,0.45,Matches
Giovani Lo Celso,ar ARG,"MF,FW",26-359,11,8,548.0,6.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.4,1.4,0.2,1.6,12.0,41.0,34.0,0.16,0.0,0.16,0.16,0.16,0.23,0.04,0.26,0.23,0.26,Matches
Manu Trigueros,es ESP,MF,31-168,15,6,557.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.2,0.2,0.4,0.6,8.0,48.0,14.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.03,0.09,Matches
Arnaut Danjuma,nl NED,FW,26-062,10,6,479.0,5.3,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.7,1.9,0.4,2.3,12.0,2.0,35.0,0.38,0.0,0.38,0.19,0.19,0.5,0.07,0.58,0.36,0.43,Matches
Johan Mojica,co COL,DF,30-225,14,5,613.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,25.0,19.0,37.0,0.0,0.0,0.0,0.0,0.0,0.01,0.13,0.13,0.01,0.13,Matches
Aïssa Mandi,dz ALG,DF,31-163,10,5,486.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,5.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.02,Matches
Jorge Cuenca,es ESP,DF,23-137,6,4,356.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,Matches
Ramón Terrats,es ESP,MF,22-167,5,4,304.0,3.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.9,1.5,13.0,24.0,15.0,0.0,0.3,0.3,0.0,0.3,0.16,0.27,0.43,0.16,0.43,Matches
Manu Morlanes,es ESP,MF,24-081,4,2,158.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Filip Jörgensen,dk DEN,GK,20-352,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mamadou Fall,sn SEN,DF,20-133,1,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Haissem Hassan,fr FRA,MF,21-054,1,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Fernando Niño,es ESP,"MF,FW",22-161,3,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.31,0.31,Matches
Diego Collado,es ESP,FW,22-084,2,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alberto Del Moral,es ESP,MF,22-257,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Iker Álvarez,ad AND,GK,21-252,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Carlo,es ESP,MF,22-050,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Pervis Estupiñán,ec ECU,DF,25-072,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Pascu,es ESP,FW,19-359,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Carlos Romero,es ESP,DF,21-156,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,29.5,26,286,2340.0,26.0,31.0,19.0,50.0,28.0,3.0,4.0,61.0,3.0,37.0,33.8,27.0,60.8,554.0,1083.0,1079.0,1.19,0.73,1.92,1.08,1.81,1.42,1.04,2.46,1.3,2.34,
Opponent Total,,,28.0,26,286,2340.0,26.0,24.0,17.0,41.0,21.0,3.0,3.0,71.0,3.0,31.7,29.3,21.9,51.3,433.0,860.0,849.0,0.92,0.65,1.58,0.81,1.46,1.22,0.84,2.06,1.13,1.97,
