Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
André Onana,cm CMR,GK,27-004,18.0,16,2,0,3,1,13.1,0.19,-1.9,-0.11,81,205,39.5,633,90,26.7,30.0,117,30.8,34.9,220,12,5.5,7,0.39,12.3,Matches
Samir Handanović,si SVN,GK,38-266,10.0,16,1,0,1,1,12.0,0.28,-3.0,-0.3,29,59,49.2,309,49,17.5,25.9,54,9.3,25.9,97,2,2.1,10,1.0,16.3,Matches
Squad Total,,,29.5,28.0,32,3,0,4,2,25.1,0.23,-4.9,-0.17,110,264,41.7,942,139,23.7,28.7,171,24.0,32.0,317,14,4.4,17,0.61,13.8,
Opponent Total,,,27.2,28.0,47,4,2,6,1,45.1,0.3,-0.9,-0.03,137,422,32.5,717,129,37.2,36.2,257,60.3,47.4,557,23,4.1,15,0.54,10.8,
