Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Roberto Gagliardini,it ITA,MF,28-346,12,414.0,35.0,17.7,4.6,3,85.0,2,9,18.0,12,2.33,7.0,6.0,1.0,0.22,-0.53,7.3,4.6,2.6,0.57,-0.36,Matches
Kristjan Asllani,al ALB,MF,21-010,12,295.0,25.0,12.6,3.3,2,61.0,0,10,17.0,14,2.33,4.0,4.0,0.0,0.0,-0.75,5.1,2.7,2.4,0.73,-0.16,Matches
Danilo D'Ambrosio,it ITA,DF,34-191,8,253.0,32.0,10.8,2.8,2,61.0,0,6,22.0,15,1.5,4.0,5.0,-1.0,-0.36,-1.13,7.2,3.5,3.8,1.34,0.53,Matches
Raoul Bellanova,it ITA,"DF,MF",22-306,10,159.0,16.0,6.8,1.8,0,,0,10,16.0,16,2.1,3.0,5.0,-2.0,-1.13,-1.92,3.5,2.2,1.3,0.72,-0.16,Matches
Valentin Carboni,it ITA,"MF,DF",18-014,5,25.0,5.0,1.1,0.3,0,,0,5,5.0,16,0.8,1.0,1.0,0.0,0.0,-0.66,1.2,1.2,0.0,-0.05,-0.93,Matches
Mattia Zanotti,it ITA,DF,20-067,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,18,3.0,0.0,0.0,0.0,0.0,-0.65,0.1,0.0,0.0,4.18,3.31,Matches
Lucien Agoume,fr FRA,MF,21-038,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Nikolaos Botis,gr GRE,GK,18-353,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Gabriel Brazão,br BRA,GK,22-165,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Alex Cordaz,it ITA,GK,40-077,0,,,,,0,,0,0,,24,,,,,,,,,,,,Matches
Dennis Curatolo,it ITA,FW,18-350,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Alessandro Fontanarosa,it ITA,DF,20-040,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Eddie Salcedo,it ITA,FW,21-169,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Aleksandar Stanković,rs SRB,FW,17-228,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Squad Total,,,29.5,26,2340.0,90.0,100.0,26.0,286,81.0,158,127,20.0,190,1.92,47.0,30.0,17.0,0.65,,46.1,23.6,22.6,0.87,,
Opponent Total,,,27.1,26,2340.0,90.0,100.0,26.0,286,81.0,158,127,20.0,203,1.0,30.0,47.0,-17.0,-0.65,,23.6,46.1,-22.6,-0.87,,
