Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Lautaro Martínez,ar ARG,FW,25-209,22.7,396,537,73.7,5959,1472,207,270,76.7,130,161,80.7,28,36,77.8,3,3.7,2.3,-0.7,36,32,20,1,67,Matches
Nicolò Barella,it ITA,MF,26-040,21.6,956,1177,81.2,15341,4739,508,572,88.8,351,414,84.8,70,124,56.5,6,4.5,3.3,1.5,39,106,35,9,143,Matches
Hakan Çalhanoğlu,tr TUR,MF,29-039,20.4,1033,1235,83.6,19233,5943,446,484,92.1,420,474,88.6,139,219,63.5,5,3.7,4.6,1.3,56,113,30,9,135,Matches
Milan Škriniar,sk SVK,DF,28-036,19.7,1275,1397,91.3,23769,7731,445,479,92.9,707,739,95.7,103,144,71.5,0,0.3,0.4,-0.3,6,79,4,1,81,Matches
Federico Dimarco,it ITA,DF,25-129,17.9,726,1002,72.5,13867,4815,315,362,87.0,283,358,79.1,107,228,46.9,2,5.0,4.3,-3.0,44,52,32,23,68,Matches
Alessandro Bastoni,it ITA,DF,23-340,18.1,1050,1270,82.7,21180,7607,361,403,89.6,519,577,89.9,157,243,64.6,2,1.7,2.0,0.3,11,100,23,8,119,Matches
Henrikh Mkhitaryan,am ARM,MF,34-057,16.9,692,798,86.7,11336,2792,347,374,92.8,264,306,86.3,58,74,78.4,1,1.9,2.1,-0.9,15,72,24,8,100,Matches
Edin Džeko,ba BIH,FW,37-002,17.3,318,453,70.2,4939,1198,171,219,78.1,108,149,72.5,24,45,53.3,3,3.0,3.1,0.0,20,35,17,2,60,Matches
Denzel Dumfries,nl NED,DF,26-335,16.4,457,630,72.5,7587,2490,219,253,86.6,193,261,73.9,35,73,47.9,3,3.7,2.6,-0.7,23,16,21,11,37,Matches
Matteo Darmian,it ITA,DF,33-107,15.1,700,828,84.5,12451,4441,285,310,91.9,344,390,88.2,57,93,61.3,2,1.7,1.7,0.3,18,43,15,9,58,Matches
Francesco Acerbi,it ITA,DF,35-037,16.8,900,1031,87.3,16975,5222,319,357,89.4,466,512,91.0,97,131,74.0,1,0.6,0.8,0.4,9,52,8,2,71,Matches
André Onana,cm CMR,GK,26-351,16.0,524,660,79.4,12756,8401,141,141,100.0,243,250,97.2,136,264,51.5,0,0.0,0.0,0.0,1,6,0,0,2,Matches
Stefan de Vrij,nl NED,DF,31-042,13.6,644,731,88.1,11606,3421,217,238,91.2,386,410,94.1,34,64,53.1,0,0.2,0.7,-0.2,1,30,0,0,37,Matches
Marcelo Brozović,hr CRO,MF,30-123,10.3,657,759,86.6,11591,3096,281,306,91.8,305,340,89.7,56,88,63.6,0,0.3,0.6,-0.3,5,51,6,2,56,Matches
Samir Handanović,si SVN,GK,38-248,10.0,326,366,89.1,7463,5094,100,101,99.0,153,155,98.7,72,106,67.9,0,0.0,0.0,0.0,0,6,0,0,0,Matches
Romelu Lukaku,be BEL,FW,29-310,7.8,113,178,63.5,1461,249,65,86,75.6,27,42,64.3,7,12,58.3,1,1.2,1.1,-0.2,10,5,7,1,16,Matches
Robin Gosens,de GER,"DF,FW",28-257,7.4,320,432,74.1,5071,1905,171,188,91.0,127,170,74.7,17,49,34.7,0,1.1,1.6,-1.1,8,21,10,6,26,Matches
Joaquín Correa,ar ARG,FW,28-218,4.8,90,122,73.8,1388,270,46,57,80.7,31,37,83.8,7,7,100.0,1,0.8,0.4,0.2,5,8,1,0,8,Matches
Roberto Gagliardini,it ITA,MF,28-346,4.6,147,187,78.6,2200,618,86,105,81.9,48,55,87.3,8,15,53.3,0,0.2,0.5,-0.2,3,15,8,3,22,Matches
Kristjan Asllani,al ALB,MF,21-010,3.3,196,226,86.7,3610,816,94,97,96.9,68,73,93.2,30,47,63.8,0,0.3,0.3,-0.3,2,12,1,0,10,Matches
Danilo D'Ambrosio,it ITA,DF,34-191,2.8,135,157,86.0,2454,855,51,53,96.2,73,83,88.0,8,16,50.0,1,0.5,0.5,0.5,3,11,2,0,14,Matches
Raoul Bellanova,it ITA,"DF,MF",22-306,1.8,86,115,74.8,1406,312,47,54,87.0,28,40,70.0,8,14,57.1,0,0.1,0.2,-0.1,1,2,1,1,4,Matches
Valentin Carboni,it ITA,"MF,DF",18-014,0.3,12,17,70.6,192,12,5,7,71.4,4,6,66.7,2,2,100.0,0,0.0,0.0,0.0,1,0,0,0,1,Matches
Mattia Zanotti,it ITA,DF,20-067,0.0,1,1,100.0,18,15,0,0,,1,1,100.0,0,0,,0,0.1,0.0,-0.1,1,1,0,0,1,Matches
Squad Total,,,29.5,26.0,11754,14309,82.1,213853,73514,4927,5516,89.3,5279,6003,87.9,1260,2094,60.2,31,34.3,33.0,-3.3,318,868,265,96,1136,
Opponent Total,,,27.1,26.0,9159,11565,79.2,167175,60141,3933,4444,88.5,3968,4608,86.1,1045,1878,55.6,24,17.9,15.5,6.1,213,658,175,61,836,
