Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Lautaro Martínez,ar ARG,FW,25-209,22.7,14,96,37,38.5,4.24,1.63,0.14,0.35,15.3,0,1,2,12.9,11.3,0.12,1.1,1.7,Matches
Nicolò Barella,it ITA,MF,26-040,21.6,5,20,8,40.0,0.92,0.37,0.25,0.63,20.1,1,0,0,2.2,2.2,0.11,2.8,2.8,Matches
Hakan Çalhanoğlu,tr TUR,MF,29-039,20.4,2,40,10,25.0,1.96,0.49,0.03,0.1,26.3,7,1,1,2.4,1.6,0.04,-0.4,-0.6,Matches
Milan Škriniar,sk SVK,DF,28-036,19.7,0,9,2,22.2,0.46,0.1,0.0,0.0,13.0,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches
Federico Dimarco,it ITA,DF,25-129,17.9,3,35,9,25.7,1.95,0.5,0.09,0.33,20.8,6,0,0,2.3,2.3,0.07,0.7,0.7,Matches
Alessandro Bastoni,it ITA,DF,23-340,18.1,0,12,3,25.0,0.66,0.17,0.0,0.0,13.1,0,0,0,1.0,1.0,0.09,-1.0,-1.0,Matches
Henrikh Mkhitaryan,am ARM,MF,34-057,16.9,3,22,4,18.2,1.3,0.24,0.14,0.75,19.6,0,0,0,1.7,1.6,0.07,1.3,1.4,Matches
Edin Džeko,ba BIH,FW,37-002,17.3,7,62,21,33.9,3.59,1.22,0.11,0.33,14.1,0,0,0,8.6,8.6,0.14,-1.6,-1.6,Matches
Denzel Dumfries,nl NED,DF,26-335,16.4,1,26,10,38.5,1.58,0.61,0.04,0.1,11.7,0,0,0,2.9,2.9,0.11,-1.9,-1.9,Matches
Matteo Darmian,it ITA,DF,33-107,15.1,1,6,1,16.7,0.4,0.07,0.17,1.0,19.3,0,0,0,1.0,1.0,0.16,0.0,0.0,Matches
Francesco Acerbi,it ITA,DF,35-037,16.8,0,10,2,20.0,0.59,0.12,0.0,0.0,16.8,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
André Onana,cm CMR,GK,26-351,16.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Stefan de Vrij,nl NED,DF,31-042,13.6,1,10,2,20.0,0.74,0.15,0.1,0.5,9.9,0,0,0,0.8,0.8,0.08,0.2,0.2,Matches
Marcelo Brozović,hr CRO,MF,30-123,10.3,2,14,4,28.6,1.37,0.39,0.14,0.5,20.6,0,0,0,1.8,1.8,0.13,0.2,0.2,Matches
Samir Handanović,si SVN,GK,38-248,10.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Romelu Lukaku,be BEL,FW,29-310,7.8,3,16,6,37.5,2.06,0.77,0.06,0.17,14.7,0,2,2,3.7,2.1,0.13,-0.7,-1.1,Matches
Robin Gosens,de GER,"DF,FW",28-257,7.4,1,14,2,14.3,1.9,0.27,0.07,0.5,12.3,0,0,0,1.5,1.5,0.11,-0.5,-0.5,Matches
Joaquín Correa,ar ARG,FW,28-218,4.8,3,9,5,55.6,1.86,1.03,0.33,0.6,11.6,0,0,0,2.1,2.1,0.24,0.9,0.9,Matches
Roberto Gagliardini,it ITA,MF,28-346,4.6,0,10,2,20.0,2.17,0.43,0.0,0.0,14.7,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Kristjan Asllani,al ALB,MF,21-010,3.3,0,6,0,0.0,1.83,0.0,0.0,,29.0,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Danilo D'Ambrosio,it ITA,DF,34-191,2.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Raoul Bellanova,it ITA,"DF,MF",22-306,1.8,0,2,0,0.0,1.13,0.0,0.0,,8.4,0,0,0,0.3,0.3,0.15,-0.3,-0.3,Matches
Valentin Carboni,it ITA,"MF,DF",18-014,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mattia Zanotti,it ITA,DF,20-067,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,29.5,26.0,46,419,128,30.5,16.12,4.92,0.1,0.33,16.9,15,4,5,46.1,42.6,0.1,-0.1,-0.6,
Opponent Total,,,27.1,26.0,28,270,88,32.6,10.38,3.38,0.09,0.28,17.8,16,3,3,23.6,21.2,0.08,4.4,3.8,
