Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Lautaro Martínez,ar ARG,FW,25-209,22.7,75,3.31,51,2,3,10,8,1,9,0.4,4,0,1,1,2,1,Matches
Nicolò Barella,it ITA,MF,26-040,21.6,90,4.16,75,3,5,1,5,1,12,0.55,10,0,2,0,0,0,Matches
Hakan Çalhanoğlu,tr TUR,MF,29-039,20.4,97,4.76,53,35,0,5,3,1,9,0.44,6,3,0,0,0,0,Matches
Milan Škriniar,sk SVK,DF,28-036,19.7,11,0.56,11,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Federico Dimarco,it ITA,DF,25-129,17.9,78,4.34,50,24,1,1,1,1,5,0.28,4,0,1,0,0,0,Matches
Alessandro Bastoni,it ITA,DF,23-340,18.1,42,2.32,34,3,1,2,2,0,5,0.28,3,1,0,0,1,0,Matches
Henrikh Mkhitaryan,am ARM,MF,34-057,16.9,58,3.44,48,0,0,3,5,2,6,0.36,5,0,0,0,0,1,Matches
Edin Džeko,ba BIH,FW,37-002,17.3,54,3.12,42,0,1,10,1,0,11,0.64,7,0,1,3,0,0,Matches
Denzel Dumfries,nl NED,DF,26-335,16.4,54,3.29,34,3,1,8,7,1,10,0.61,5,0,0,2,3,0,Matches
Matteo Darmian,it ITA,DF,33-107,15.1,36,2.38,30,4,0,0,1,1,4,0.26,3,0,0,0,1,0,Matches
Francesco Acerbi,it ITA,DF,35-037,16.8,20,1.19,17,1,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
André Onana,cm CMR,GK,26-351,16.0,4,0.25,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Stefan de Vrij,nl NED,DF,31-042,13.6,7,0.52,6,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Marcelo Brozović,hr CRO,MF,30-123,10.3,19,1.85,12,3,0,4,0,0,1,0.1,1,0,0,0,0,0,Matches
Samir Handanović,si SVN,GK,38-248,10.0,3,0.3,2,1,0,0,0,0,1,0.1,1,0,0,0,0,0,Matches
Romelu Lukaku,be BEL,FW,29-310,7.8,22,2.84,18,0,1,3,0,0,3,0.39,2,0,1,0,0,0,Matches
Robin Gosens,de GER,"DF,FW",28-257,7.4,22,3.0,19,1,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Joaquín Correa,ar ARG,FW,28-218,4.8,14,2.9,9,0,0,3,2,0,3,0.62,3,0,0,0,0,0,Matches
Roberto Gagliardini,it ITA,MF,28-346,4.6,9,1.95,7,0,0,1,1,0,1,0.22,0,0,0,1,0,0,Matches
Kristjan Asllani,al ALB,MF,21-010,3.3,7,2.14,3,2,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Danilo D'Ambrosio,it ITA,DF,34-191,2.8,8,2.85,6,0,1,0,1,0,1,0.36,1,0,0,0,0,0,Matches
Raoul Bellanova,it ITA,"DF,MF",22-306,1.8,4,2.24,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Valentin Carboni,it ITA,"MF,DF",18-014,0.3,2,7.2,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mattia Zanotti,it ITA,DF,20-067,0.0,1,90.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,29.5,26.0,737,28.35,534,86,16,53,39,9,81,3.12,55,4,6,7,7,2,
Opponent Total,,,27.1,26.0,488,18.77,378,36,15,23,28,8,50,1.92,37,6,0,2,5,0,
