2,Lazio,28,16,7,5,44,19,+25,55,1.96,35.3,30.5,+4.8,+0.17,W W D W W,"26,250","Ciro Immobile, Mattia Zaccagni - 9",Ivan Provedel,Unnamed: 19
3,Milan,28,15,6,7,48,36,12,51,1.82,43.6,31.6,12.0,0.43,W L D L W,50412,Rafael Leão - 10,Ciprian Tătărușanu,
4,Inter,28,16,2,10,47,32,15,50,1.79,50.1,25.3,24.8,0.89,L W L L L,43384,Lautaro Martínez - 14,André Onana,
5,Roma,28,15,5,8,38,26,12,50,1.79,43.8,22.3,21.5,0.77,L W L L W,39711,Paulo Dybala - 10,Rui Patrício,
6,Atalanta,28,14,6,8,47,32,15,48,1.71,44.9,29.5,15.3,0.55,L D L W W,12895,Ademola Lookman - 13,Juan Musso,
